,bedrooms,bathrooms,carspaces,building_area,street_address,latitude,longitude,price,distance_to_city,postcode,weekly_rent
4888,3.0,2.0,2.0,,43 Endeavour Crescent Endeavour Hills VIC 3802,-37.9753356,145.2568905,$430_Per_Week,30.9151,3802,430
4889,4.0,2.0,2.0,,20 Barrier Reef Circuit Endeavour Hills VIC 3802,-37.990908000000005,145.2580562,$550.00_per_week,32.0082,3802,550
4890,5.0,3.0,2.0,,42 William Hovell Drive Endeavour Hills VIC 3802,-37.9825683,145.26125090000002,$650.00_per_week,31.6888,3802,650
4891,3.0,2.0,4.0,,4/ Shafer court Endeavour Hills VIC 3802,-37.9806092,145.2630211,$700,31.6911,3802,700
4892,4.0,2.0,1.0,,25 Monteith Crescent Endeavour Hills VIC 3802,-37.9734642,145.26651830000003,$540,31.5012,3802,540
4893,4.0,2.0,2.0,,3 Fairmead Place Narre Warren South VIC 3805,-38.0575866,145.29141289999998,$_550_PER_WEEK,39.0251,3805,550
4894,4.0,2.0,2.0,,2/26 Fleetwood Drive Narre Warren VIC 3805,-38.0383649,145.3080637,$470_per_week,38.7187,3805,470
4895,3.0,2.0,2.0,,10 Hallmark Drive Narre Warren South VIC 3805,-38.064124299999996,145.2860793,$480_weekly,39.1887,3805,480
4896,5.0,3.0,2.0,,4 Savile Place Narre Warren VIC 3805,-37.99860379999999,145.3102668,$600_pw,36.2461,3805,600
4897,3.0,2.0,1.0,,45 Anaconda Road Narre Warren VIC 3805,-38.0038232,145.31005080000003,$430,36.5549,3805,430
4898,4.0,2.0,2.0,,30 Armadale Drive Narre Warren VIC 3805,-38.0363092,145.30715659999998,$_490_PER_WEEK,38.5126,3805,490
4899,3.0,2.0,2.0,,20 Janson Close Narre Warren South VIC 3805,-38.0415983,145.2900093,$420,37.7411,3805,420
4900,4.0,2.0,2.0,,3 Gossamer Way Narre Warren South VIC 3805,-38.07335820000001,145.3314013,$470_p.w.,42.8002,3805,470
4901,3.0,2.0,2.0,,125 Harold Keys Drive Narre Warren South VIC 3805,-38.030229,145.2881954,$495_per_week,36.7984,3805,495
4902,3.0,2.0,2.0,,23 Amhurst Drive Narre Warren South VIC 3805,-38.0694593,145.2929461,$440_p.w,40.0342,3805,440
4903,4.0,2.0,2.0,,60 Fleet Street Narre Warren South VIC 3805,-38.06651919999999,145.2889728,$480.00_per_week,39.5564,3805,480
4904,4.0,2.0,2.0,650.0,3 Serendip Court Narre Warren VIC 3805,-38.0028541,145.3143923,$500_per_week,36.8097,3805,500
4905,3.0,2.0,2.0,,85 Norfolk Drive Narre Warren VIC 3805,-38.0366494,145.3163147,$420,39.1634,3805,420
4906,3.0,2.0,2.0,,30 Ernest Crescent Narre Warren South VIC 3805,-38.052787,145.2896638,$440,38.5497,3805,440
4907,3.0,2.0,2.0,,1/17 Damon Close Narre Warren South VIC 3805,-38.04806019999999,145.2948033,$390_Per_Week,38.5318,3805,390
4908,5.0,4.0,2.0,,23 Golden Grove Drive Narre Warren South VIC 3805,-38.06782949999999,145.2955807,$700,40.0741,3805,700
4909,3.0,2.0,5.0,,28 Norman Place Narre Warren VIC 3805,-38.0433076,145.3177835,$490_Per_Week,39.727,3805,490
4910,4.0,3.0,,,63 Shinners Avenue Narre Warren VIC 3805,-38.012616799999996,145.32102369999998,$630_per_week,37.9026,3805,630
4911,3.0,2.0,2.0,,10 Lantana Drive Narre Warren VIC 3805,-38.03601750000001,145.3213586,$400_per_week,39.4682,3805,400
4912,3.0,2.0,2.0,,4 Diosma Court Narre Warren VIC 3805,-38.01446139999999,145.3115195,$405_per_week,37.3402,3805,405
4913,3.0,2.0,1.0,,31 Fleetwood Drive Narre Warren VIC 3805,-38.0387791,145.3089708,$430,38.8094,3805,430
4914,4.0,2.0,2.0,,35 Leyland Drive Narre Warren South VIC 3805,-38.0731374,145.3275477,$500,42.5315,3805,500
4915,4.0,2.0,2.0,,83 The Esplanade Narre Warren South VIC 3805,-38.0711594,145.322255,$580_per_week,42.0391,3805,580
4916,3.0,2.0,,,18 Nita Close Narre Warren VIC 3805,-38.003981700000004,145.29303249999998,$380_p.w.,35.3427,3805,380
4917,3.0,2.0,2.0,,9/31-45 Vimini Drive Narre Warren VIC 3805,-38.030421600000004,145.306597,LEASED_|_$480_Per_Week,38.065,3805,480
4918,3.0,2.0,2.0,414.8,7 Boomerang Court Narre Warren South VIC 3805,-38.06159829999999,145.2980858,$420,39.7575,3805,420
4919,3.0,2.0,2.0,,54 Pentland Drive Narre Warren VIC 3805,-38.03980429999999,145.3113078,$450_Per_Week,39.0404,3805,450
4920,4.0,2.0,2.0,,11 Misty Close Berwick VIC 3806,-38.0747717,145.3502341,$640_Per_Week,44.1516,3806,640
4921,4.0,2.0,2.0,,14 Royston Avenue Berwick VIC 3806,-38.020919000000006,145.345221,$560,40.1757,3806,560
4922,4.0,2.0,2.0,,1 Nauru Court Berwick VIC 3806,-38.0602045,145.3448105,$500_per_week,42.7518,3806,500
4923,4.0,2.0,2.0,,9 Chong Court Berwick VIC 3806,-38.0440566,145.33718330000002,$470_Per_Week,41.1131,3806,470
4924,3.0,2.0,2.0,,21 Harkaway Road Berwick VIC 3806,-38.0251349,145.3464743,$500,40.531,3806,500
4926,4.0,2.0,2.0,,9 Prime Court Berwick VIC 3806,-38.0458967,145.3329919,$500_per_week,40.9489,3806,500
4927,4.0,2.0,2.0,,49 Masquerade Road Berwick VIC 3806,-38.0749675,145.36462690000002,$630,45.1359,3806,630
4928,4.0,2.0,2.0,,6 Buffalo Court Berwick VIC 3806,-38.060382000000004,145.3364271,$460.00_per_week,42.1956,3806,460
4929,3.0,2.0,4.0,700.0,10 Greenlaw Crescent Berwick VIC 3806,-38.0488958,145.3432331,$460,41.8621,3806,460
4931,4.0,2.0,2.0,,98 Golf Links Road Berwick VIC 3806,-38.0434591,145.3279581,$550.00_per_week,40.4343,3806,550
4932,4.0,2.0,1.0,,45 Lodge Crescent Berwick VIC 3806,-38.032084399999995,145.3328191,$480pw_|_$2086pcm,40.0051,3806,480
4933,4.0,2.0,2.0,,1/35 Manuka Road Berwick VIC 3806,-38.0343599,145.364843,$525,42.44,3806,525
4935,3.0,3.0,2.0,,1 &amp; 3/17-19 Hazeldene Court Berwick VIC 3806,-38.02504329999999,145.3481597,$545_per_week,40.6471,3806,545
4936,4.0,2.0,2.0,,3 Bron-Y-Aur Close Berwick VIC 3806,-38.0406532,145.3610825,$630.00_per_week,42.5712,3806,630
4937,3.0,2.0,4.0,,10 Raneen Place Berwick VIC 3806,-38.056955200000004,145.3373561,$455,42.0165,3806,455
4938,3.0,2.0,2.0,,2/7-8 Roseville Ct Berwick VIC 3806,-38.0737456,145.3409015,$430,43.4555,3806,430
4939,4.0,2.0,2.0,,3/35 Manuka Road Berwick VIC 3806,-38.0343599,145.364843,$650,42.44,3806,650
4940,4.0,2.0,2.0,,2/35 Manuka Road Berwick VIC 3806,-38.0343599,145.364843,$650,42.44,3806,650
4941,3.0,2.0,1.0,,16 Excalibur Street Berwick VIC 3806,-38.0729178,145.36232980000003,$480_per_week,44.8357,3806,480
4942,3.0,2.0,2.0,,11 Eglinton Close Berwick VIC 3806,-38.0446756,145.3252794,$460_Per_Week,40.3344,3806,460
4943,4.0,2.0,2.0,,4/17-19 Hazeldene Court Berwick VIC 3806,-38.02504329999999,145.3481597,$545_per_week,40.6471,3806,545
4944,4.0,2.0,2.0,,35 Tyrell Place Berwick VIC 3806,-38.0658348,145.3363191,$535_Per_Week,42.5781,3806,535
4945,4.0,2.0,2.0,,44 Shanks Drive Berwick VIC 3806,-38.051083,145.3263214,$510_Per_Week,40.8539,3806,510
4946,4.0,2.0,2.0,939.0,51 Edrington Park Drive Berwick VIC 3806,-38.041280799999996,145.3564794,$540,42.2841,3806,540
4947,3.0,2.0,2.0,,14 Llano Circuit Berwick VIC 3806,-38.0413951,145.32387830000002,$410.00_pw,40.0112,3806,410
4948,4.0,2.0,2.0,,68 Marlborough Road Berwick VIC 3806,-38.0731606,145.36167360000002,$550_Per_Week,44.8082,3806,550
4949,3.0,2.0,2.0,514.0,30 Sundial Court Berwick VIC 3806,-38.0571625,145.3340073,$480/Week,41.804,3806,480
4950,2.0,2.0,1.0,,67 Marlborough Road Berwick VIC 3806,-38.073144899999996,145.3616956,$450,44.8086,3806,450
4951,4.0,2.0,1.0,,20 Lexcen Close Berwick VIC 3806,-38.025903799999995,145.3291896,$425,39.3421,3806,425
4952,4.0,2.0,,1935.0,33 Peel Street Berwick VIC 3806,-38.029351899999995,145.3518116,$380,41.1829,3806,380
4953,3.0,2.0,2.0,,32 Masquerade Road Berwick VIC 3806,-38.0749955,145.3652754,$495_per_week,45.1819,3806,495
4954,4.0,2.0,2.0,,45 Nixon Drive Berwick VIC 3806,-38.0618152,145.35771330000003,$590,43.7476,3806,590
4955,3.0,2.0,1.0,,3 Norham Court Berwick VIC 3806,-38.04670309999999,145.341591,$400,41.599,3806,400
4957,3.0,2.0,2.0,,20 York Road Berwick VIC 3806,-38.028912700000014,145.3414181,$440_Per_Week,40.4087,3806,440
4958,4.0,2.0,1.0,,3 Penrith Court Berwick VIC 3806,-38.0313546,145.3361894,$550_Per_Week,40.1953,3806,550
4959,3.0,2.0,1.0,,16 Masquerade Road Berwick VIC 3806,-38.0744652,145.3652193,$480_per_week,45.1409,3806,480
4960,4.0,2.0,2.0,,20 Marija Crescent Berwick VIC 3806,-38.0693407,145.3357357,$580,42.7925,3806,580
4962,4.0,2.0,2.0,,10 Florence Avenue Berwick VIC 3806,-38.025876700000005,145.328239,$520_per_week,39.2729,3806,520
4963,4.0,2.0,2.0,,52 Marlborough Road Berwick VIC 3806,-38.074106799999996,145.36095509999998,$520,44.8262,3806,520
4964,3.0,2.0,2.0,,80 Mansfield Street Berwick VIC 3806,-38.0327065,145.3319549,$420_Per_Week,39.9854,3806,420
4965,3.0,2.0,,,450 Princes Highway Officer VIC 3809,-38.061707399999996,145.4120578,$650,47.5754,3809,650
4966,4.0,2.0,2.0,,10 Jersey Crescent Officer VIC 3809,-38.07043529999999,145.3901767,$520_Per_Week,46.5877,3809,520
4967,3.0,2.0,2.0,,56 Bridge Road Officer VIC 3809,-38.0736276,145.4268502,$380,49.3973,3809,380
4968,3.0,2.0,1.0,,6 Cerulean Drive Officer VIC 3809,-38.07550379999999,145.42918600000002,$430pw_|_$1868pcm,49.6848,3809,430
4969,4.0,2.0,2.0,,45 Koba Way Officer VIC 3809,-38.0718963,145.40208130000002,$550_Per_Week,47.5218,3809,550
4970,4.0,2.0,2.0,,7 Winnows Street Officer VIC 3809,-38.0601124,145.4100456,$500_per_week,47.3294,3809,500
4971,4.0,2.0,2.0,,19 Rix Road Officer VIC 3809,-38.0688296,145.40406819999998,$520_per_week,47.4612,3809,520
4972,4.0,2.0,2.0,,20 Millicent Parade Officer VIC 3809,-38.064905200000005,145.3883599,$450,46.0921,3809,450
4973,4.0,2.0,2.0,,20 Shakespeare Grove Officer VIC 3809,-38.063641100000005,145.4298349,$460_per_week,48.9851,3809,460
4974,4.0,2.0,2.0,,10 Kallista Circuit Officer VIC 3809,-38.070696399999996,145.40066930000003,$500.00_per_week,47.3429,3809,500
4975,4.0,2.0,2.0,,20 Beatrix Circuit Officer VIC 3809,-38.0729049,145.4084815,$450_per_week,48.0407,3809,450
4976,3.0,2.0,2.0,,3 Fairweather Parade Officer VIC 3809,-38.0586025,145.3976501,$425,46.3419,3809,425
4977,4.0,2.0,2.0,,44 Cherrington Avenue Officer VIC 3809,-38.062169299999994,145.39795990000002,$450_pw,46.5937,3809,450
4978,4.0,2.0,2.0,,21 Peridot Avenue Officer VIC 3809,-38.0728326,145.4304189,$455,49.6033,3809,455
4979,3.0,2.0,2.0,,6 Bolton Grove Officer VIC 3809,-38.0761079,145.4214391,$440_Per_Week,49.17,3809,440
4980,3.0,2.0,1.0,,60 Heathcote Grove Officer VIC 3809,-38.0626292,145.40336530000002,$440_per_week,47.0096,3809,440
4981,3.0,2.0,2.0,,8 Jade Walk Officer VIC 3809,-38.0719037,145.4303794,$410_pw,49.5416,3809,410
4982,4.0,2.0,2.0,,15 Beatrix Circuit Officer VIC 3809,-38.072928399999995,145.4086597,$480.00_per_week,48.0548,3809,480
4983,3.0,2.0,2.0,,9 Peppermint Row Officer VIC 3809,-38.0688521,145.4318048,$420pw_|_$1825pcm,49.4526,3809,420
4984,4.0,3.0,2.0,,110 Primrose Avenue Officer VIC 3809,-38.064367299999994,145.40338730000002,$500_pw,47.1231,3809,500
4985,5.0,3.0,4.0,,3 Babar Drive Officer VIC 3809,-38.0722433,145.40576969999998,$660,47.8053,3809,660
4986,3.0,2.0,1.0,,38 Gulliver Drive Officer VIC 3809,-38.0702104,145.40899869999998,$440_Per_Week,47.9015,3809,440
4987,3.0,2.0,2.0,,10 Jade Walk Officer VIC 3809,-38.071893599999996,145.4302998,$420_Per_Week,49.5352,3809,420
4988,3.0,2.0,2.0,,6 Topal Drive Officer VIC 3809,-38.074251399999994,145.4346615,$420_per_week,49.9989,3809,420
4989,4.0,2.0,2.0,,2 Ryeburn Street Officer VIC 3809,-38.0553501,145.4386599,$570_per_week,49.1296,3809,570
4990,3.0,2.0,2.0,,22 Ridgewell Crescent Officer VIC 3809,-38.0601124,145.4100456,$480_Per_Week,47.3294,3809,480
4991,4.0,2.0,2.0,,10 Finnegan Way Officer VIC 3809,-38.065502,145.3982515,$520_per_week,46.8311,3809,520
4992,4.0,2.0,2.0,,43 Melodie Drive Officer VIC 3809,-38.065662700000004,145.399073,$495,46.8999,3809,495
4993,3.0,2.0,2.0,174.0,5 Fadden Mews Officer VIC 3809,-38.0741453,145.4290796,$440_pw,49.5904,3809,440
4994,4.0,2.0,2.0,,4 Yering Place Officer VIC 3809,-38.052716700000005,145.4389435,$530pw_|_$2303pcm,48.9943,3809,530
4995,3.0,2.0,2.0,,5 Calico Walk Officer VIC 3809,-38.0682208,145.4143436,$450_per_week,48.1546,3809,450
4996,3.0,2.0,2.0,,13 Tryfan Street Officer VIC 3809,-38.054944,145.40862919999998,$470_per_week,46.9025,3809,470
4997,4.0,2.0,2.0,,14 Verve Drive Officer VIC 3809,-38.0754409,145.4282344,$460,49.6126,3809,460
4998,4.0,2.0,2.0,,20 Mortlake Drive Officer South VIC 3809,-38.0848986,145.4284375,$420_Per_Week,50.2402,3809,420
4999,4.0,2.0,2.0,,96 Lincoln Avenue Officer VIC 3809,-38.06726389999999,145.3870434,$475,46.1562,3809,475
5000,4.0,2.0,2.0,,13 Turnbridge Road Officer VIC 3809,-38.07220170000001,145.4327332,$420_per_week,49.7303,3809,420
5001,4.0,2.0,2.0,,3 Hughes Lane Officer VIC 3809,-38.0760408,145.4274304,$450_Per_Week,49.5935,3809,450
5002,3.0,2.0,1.0,,5 5 Gleeson Way Officer VIC 3809,-38.062610600000006,145.39756090000003,$450_per_week,46.5939,3809,450
5003,4.0,2.0,,,17 Celestine Drive  Officer VIC 3809,-38.05422684016165,145.41248685006354,$440_Per_Week,47.1386,3809,440
5004,3.0,2.0,2.0,,3 Fiona Place Pakenham VIC 3810,-38.0602594,145.5008061,$420_per_week,54.0791,3810,420
5005,4.0,2.0,2.0,608.0,36 Beartooth Court Pakenham VIC 3810,-38.05746389999999,145.4641016,$520,51.1487,3810,520
5006,4.0,2.0,2.0,,177 Ahern Road Pakenham VIC 3810,-38.0541948,145.4881878,$450.00_per_week,52.7839,3810,450
5007,3.0,2.0,2.0,,5/7 Highview Court Pakenham VIC 3810,-38.070100200000006,145.4849408,$420.00_per_week,53.4404,3810,420
5008,3.0,2.0,1.0,,6 Debra Avenue Pakenham VIC 3810,-38.07881950000001,145.4503414,$400_Per_Week,51.4198,3810,400
5009,4.0,2.0,2.0,,9 Niseko Crescent Pakenham VIC 3810,-38.052322,145.45937969999997,$480_per_week,50.4987,3810,480
5010,3.0,2.0,2.0,,34 Ashford Drive Pakenham VIC 3810,-38.0762286,145.44073649999999,$455_Per_Week,50.5622,3810,455
5011,3.0,2.0,1.0,,1/30 Silver Gum Drive Pakenham VIC 3810,-38.05647570000001,145.49575009999998,$400_Per_Week,53.4856,3810,400
5012,3.0,2.0,1.0,,6 The Oaks Avenue Pakenham VIC 3810,-38.0767374,145.48803569999998,$410,54.06,3810,410
5013,3.0,2.0,2.0,,20 Luella Lane Pakenham VIC 3810,-38.0741224,145.4383679,$400_pw,50.2584,3810,400
5014,3.0,2.0,2.0,,30 Luella Lane Pakenham VIC 3810,-38.0741224,145.4383679,$400_pw,50.2584,3810,400
5015,4.0,2.0,2.0,,15 Wendy Way Pakenham VIC 3810,-38.07899129999999,145.44005019999997,$480_Per_Week,50.6876,3810,480
5016,4.0,2.0,2.0,,9 Kristina Crt Pakenham VIC 3810,-38.0632126,145.476176,$380,52.3855,3810,380
5017,4.0,2.0,2.0,,39 Rockford Street Pakenham VIC 3810,-38.0645014,145.4953514,$410_per_week,53.9021,3810,410
5018,4.0,2.0,2.0,,13 Stanhope Place Pakenham VIC 3810,-38.0703153,145.4911091,$400,53.9145,3810,400
5019,4.0,2.0,2.0,286.0,17 Torre Road Pakenham VIC 3810,-38.0565155,145.488382,$400_per_week,52.9271,3810,400
5020,3.0,2.0,2.0,,9 Roller Walk Pakenham VIC 3810,-38.0735661,145.4851309,$370,53.6572,3810,370
5021,3.0,2.0,2.0,,5/16 James Street Pakenham VIC 3810,-38.074019899999996,145.4801146,$410_Per_Week,53.3112,3810,410
5022,3.0,2.0,2.0,,3/12 John Street Pakenham VIC 3810,-38.073110299999996,145.48548180000003,$400.00_per_week,53.6566,3810,400
5023,4.0,2.0,2.0,,10 Shirley Street Pakenham VIC 3810,-38.078493,145.43886830000002,$460_per_week,50.5709,3810,460
5024,3.0,2.0,1.0,,164 Racecourse North Road Pakenham VIC 3810,-38.06836989999999,145.4978622,$450_per_week,54.3105,3810,450
5025,3.0,2.0,8.0,,1 Leigh Drive Pakenham VIC 3810,-38.0602683,145.49749430000003,$650_PER_WEEK,53.8277,3810,650
5026,3.0,2.0,2.0,,5 Romina Street Pakenham VIC 3810,-38.075463899999995,145.4519856,$450,51.3303,3810,450
5027,4.0,2.0,2.0,,9 Quirk Road Pakenham VIC 3810,-38.0594158,145.44579840000003,$450_Per_Week,49.9004,3810,450
5028,4.0,2.0,2.0,,104 Park Orchard Drive Pakenham VIC 3810,-38.0766907,145.44713959999999,$450_per_week,51.0545,3810,450
5029,3.0,2.0,2.0,,15 Celebration Circuit Pakenham VIC 3810,-38.0789422,145.4531106,$430,51.6282,3810,430
5030,4.0,2.0,2.0,,48 Ebony Drive Pakenham VIC 3810,-38.06316169999999,145.504854,$530per_week,54.5475,3810,530
5031,3.0,2.0,7.0,,60 Main Street Pakenham VIC 3810,-38.0760569,145.4803756,$769_per_week,53.4515,3810,769
5032,4.0,2.0,2.0,578.0,29 Stable Street Pakenham VIC 3810,-38.074592100000004,145.44244540000003,$550_per_week,50.583,3810,550
5033,3.0,2.0,4.0,,20 Bridle Place Pakenham VIC 3810,-38.075657299999996,145.49896619999998,$420,54.8117,3810,420
5034,4.0,2.0,2.0,,50 Tipperary Circuit Pakenham VIC 3810,-38.064645500000005,145.49175269999998,$475,53.6385,3810,475
5035,4.0,2.0,2.0,,24 Studd Road Pakenham VIC 3810,-38.056757399999995,145.461354,$480_per_week,50.9021,3810,480
5036,3.0,2.0,2.0,,1/13 Diston Court Pakenham VIC 3810,-38.0574815,145.48778049999999,$420,52.9352,3810,420
5037,3.0,2.0,2.0,,12 Buchan Green Pakenham VIC 3810,-38.0733656,145.453024,$550_Per_Week,51.2767,3810,550
5038,3.0,2.0,1.0,,8 Aberdeen Heights Pakenham VIC 3810,-38.062629,145.4801146,$460_Per_Week,52.6475,3810,460
5039,3.0,3.0,1.0,,65 Lakeside Blvd Pakenham VIC 3810,-38.066778799999994,145.4542031,$450_per_week,50.9625,3810,450
5040,2.0,2.0,1.0,,1/3 Hartland Circuit Pakenham VIC 3810,-38.0688293,145.45674509999998,$370.00,51.2734,3810,370
5041,3.0,2.0,1.0,,25 Pinnacle Drive Pakenham VIC 3810,-38.08477979999999,145.45125,$430_pw,51.8611,3810,430
5042,4.0,2.0,2.0,,13 Page Close Pakenham VIC 3810,-38.0662296,145.43801090000002,$500_per_week,49.7412,3810,500
5043,4.0,2.0,2.0,,5 Cuttler Street Pakenham VIC 3810,-38.0576974,145.4443706,$440_Per_Week,49.6922,3810,440
5044,3.0,2.0,2.0,,82 Henry Street Pakenham VIC 3810,-38.0788054,145.49005290000002,$400.00_per_week,54.332,3810,400
5045,3.0,2.0,1.0,,20 Bentley Court Pakenham VIC 3810,-38.06838030000001,145.49504840000003,$430.00_per_week,54.0993,3810,430
5046,4.0,2.0,2.0,785.0,10 Hull Cresent Pakenham VIC 3810,-38.0826868,145.45421389999998,$650_Per_Week,51.9427,3810,650
5047,4.0,2.0,1.0,,3 Fairywren Street Pakenham VIC 3810,-38.078027899999995,145.4466637,$460_per_week,51.1038,3810,460
5048,3.0,2.0,2.0,,4 Mikasa Place Pakenham VIC 3810,-38.068727100000004,145.49307869999998,$400_pw,53.971,3810,400
5049,3.0,2.0,2.0,,13 Newbury Street Pakenham VIC 3810,-38.0778855,145.490255,$400_per_week,54.2926,3810,400
5050,4.0,2.0,2.0,,2 Chaucer Way Drouin VIC 3818,-38.1439867,145.8420366,$460_per_week,84.9317,3818,460
5051,4.0,2.0,2.0,,163 McGlone Road Drouin VIC 3818,-38.098656,145.8239173,$495,81.453,3818,495
5052,4.0,3.0,2.0,,15 Ajax Street Drouin VIC 3818,-38.1288529,145.86675630000002,$470,86.2155,3818,470
5053,4.0,3.0,2.0,641.0,62 Manikato Drive Drouin VIC 3818,-38.127453,145.86587519999998,$455,86.0829,3818,455
5054,4.0,2.0,4.0,724.0,34 Byron Drive Drouin VIC 3818,-38.142891600000006,145.84187419999998,$530_pw,84.8674,3818,530
5055,4.0,2.0,2.0,745.0,8 Sunline Street Drouin VIC 3818,-38.1287131,145.8684767,$470_Per_Week,86.3476,3818,470
5056,4.0,2.0,2.0,,6 Empire Avenue Drouin VIC 3818,-38.1253453,145.8574066,$480_pw,85.3091,3818,480
5057,3.0,2.0,1.0,503.0,11 Holland Street Drouin VIC 3818,-38.1324492,145.84552319999997,$400,84.6751,3818,400
5058,4.0,2.0,2.0,,4 Summerhill Boulevard Drouin VIC 3818,-38.1450011,145.8486524,$450_pw,85.5045,3818,450
5059,3.0,2.0,3.0,898.0,106 Longwarry Road Drouin VIC 3818,-38.12539279999999,145.8370304,$550_P/W_FULLY_FURNISHED,83.6762,3818,550
5060,2.0,2.0,1.0,,3/4 Hearn Street Drouin VIC 3818,-38.1272402,145.8449804,$370_pw,84.3961,3818,370
5061,4.0,2.0,2.0,645.0,27 Skipton Street Drouin VIC 3818,-38.1279492,145.8659608,$470_pw,86.1117,3818,470
5062,3.0,2.0,1.0,,32 Horsetail Way Drouin VIC 3818,-38.1508049,145.85707480000002,$420_PER_WEEK,86.4458,3818,420
5063,3.0,2.0,4.0,1507.0,1 James Court Drouin VIC 3818,-38.1405732,145.872299,$420_per_week,87.1844,3818,420
5064,4.0,2.0,2.0,560.13,67 Silkwood Drive Warragul VIC 3820,-38.150837599999996,145.9122364,$495_per_week,90.8438,3820,495
5065,3.0,2.0,2.0,595.0,17 Kendal Avenue Warragul VIC 3820,-38.145744,145.9067684,$450_per_week,90.1778,3820,450
5066,4.0,2.0,2.0,,7 Tambo Drive Warragul VIC 3820,-38.144286,145.906256,$520_per_week,90.0719,3820,520
5067,4.0,2.0,2.0,,51 Meadowbrook Crescent Warragul VIC 3820,-38.152291999999996,145.919209,$480_pw,91.4677,3820,480
5068,4.0,2.0,2.0,,90 Crole Drive Warragul VIC 3820,-38.1474774,145.9119608,$520_per_week,90.6716,3820,520
5069,3.0,2.0,2.0,,5 Churchill Street Warragul VIC 3820,-38.1509195,145.9389252,$390_pw,92.9904,3820,390
5070,2.0,2.0,1.0,,20 Windsor Avenue Warragul VIC 3820,-38.1583697,145.93888169999997,$380_pw,93.3165,3820,380
5071,4.0,2.0,2.0,,6 Cumberland Avenue Warragul VIC 3820,-38.153054,145.91548400000002,$490.00_per_week,91.2035,3820,490
5072,4.0,2.0,2.0,,193 Bowen Street Warragul VIC 3820,-38.1420101,145.9291048,$1956_pcm_($450_per_week),91.8115,3820,450
5073,3.0,2.0,2.0,,1 Craig Street Warragul VIC 3820,-38.1579544,145.93126850000002,$450.00_per_week_($1955.00_pcm),92.6878,3820,450
5074,5.0,2.0,2.0,,77 Crole Drive Warragul VIC 3820,-38.1484679,145.9116088,$520,90.6875,3820,520
5075,4.0,2.0,2.0,,3 Sasse Court Moe VIC 3825,-38.184870000000004,146.2676767,$440.00_per_week,121.1921,3825,440
5076,4.0,2.0,2.0,,10 Wicks Cres Morwell VIC 3840,-38.23909159999999,146.4113382,$380_per_week,135.0536,3840,380
5077,4.0,2.0,4.0,,58 Latrobe Road Morwell VIC 3840,-38.23017300000001,146.395847,$410,133.4432,3840,410
5078,4.0,2.0,2.0,784.0,67 Churchill Road Morwell VIC 3840,-38.2347832,146.4200057,$430_pw,135.6054,3840,430
5079,4.0,2.0,6.0,,29 Papyrus Street Morwell VIC 3840,-38.2321271,146.4029054,$360_per_week,134.0976,3840,360
5080,4.0,2.0,2.0,,2 Mountain Grey Circuit Morwell VIC 3840,-38.23903129999999,146.41554250000002,$420_Per_Week,135.3971,3840,420
5081,5.0,2.0,4.0,,Jeeralang North Road Hazelwood North VIC 3840,-38.285716799999996,146.4858477,$600,142.9658,3840,600
5082,4.0,2.0,2.0,,16 Manley Circuit Traralgon VIC 3844,-38.194019700000005,146.5336107,$520_Per_Week,143.6553,3844,520
5083,3.0,2.0,4.0,,30 BEAU VISTA DRIVE Traralgon VIC 3844,-38.2026309,146.49091909999999,$450,140.3594,3844,450
5084,3.0,2.0,2.0,,45b Loch Park Road Traralgon VIC 3844,-38.1963842,146.5279073,$460_Per_Week,143.2519,3844,460
5085,3.0,2.0,2.0,,45A Loch Park Road Traralgon VIC 3844,-38.1963842,146.5279073,$520_Per_Week,143.2519,3844,520
5086,4.0,2.0,2.0,,6 Stonehaven Road Traralgon VIC 3844,-38.1820359,146.5548368,$450_PW_/_AVAIL._07.10.22,145.07,3844,450
5087,4.0,2.0,2.0,,42 TULLOCH WAY Traralgon VIC 3844,-38.1981382,146.560136,$400,146.0109,3844,400
5088,3.0,2.0,1.0,,5 Cumberland Street Traralgon VIC 3844,-38.1938253,146.5208588,$370_pw,142.5796,3844,370
5089,4.0,2.0,2.0,347.0,11 Waterside Drive Traralgon VIC 3844,-38.209156,146.51046200000002,$500_PW_/_AVAIL._NOW,142.2076,3844,500
5090,3.0,2.0,2.0,570.0,9 Myrtle Crescent Traralgon VIC 3844,-38.2077701,146.5174003,$450_PW_/_AVAIL._02.09.2022,142.7413,3844,450
