,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,SA2_CODE
1540,"161A BAY STREET, PORT MELBOURNE",-37.8398003,144.9412352,2.0,2.0,1,$610_per_week,Townhouse,October 2014,3207,2014,10,MELBOURNE,610,210031535
1634,"88 NOTT STREET, PORT MELBOURNE",-37.839955,144.939566,3.0,2.0,1,$875_per_week,House,November 2014,3207,2014,11,MELBOURNE,875,206051130
1635,"88 NOTT STREET, PORT MELBOURNE",-37.839955,144.939566,3.0,2.0,1,$950_pw,House,September 2014,3207,2014,9,MELBOURNE,950,206051130
1735,"47/2 ESPLANADE WEST, PORT MELBOURNE",-37.843873,144.940895,2.0,2.0,1,$1000_per_week,Unit/apmt,June 2014,3207,2014,6,MELBOURNE,1000,206051130
1736,"47/2 ESPLANADE WEST, PORT MELBOURNE",-37.843873,144.940895,2.0,2.0,1,$1000,Unit/apmt,May 2014,3207,2014,5,MELBOURNE,1000,214021384
1737,"47/2 ESPLANADE WEST, PORT MELBOURNE",-37.843873,144.940895,2.0,2.0,1,$1000_per_week,Unit/apmt,May 2014,3207,2014,5,MELBOURNE,1000,214021384
1738,"47/2 ESPLANADE WEST, PORT MELBOURNE",-37.843873,144.940895,2.0,2.0,1,$930_per_week,Unit/apmt,February 2014,3207,2014,2,MELBOURNE,930,206051130
1745,"3/157-159 BAY STREET, PORT MELBOURNE",-37.839635,144.940816,2.0,2.0,1,$600,Unit/apmt,September 2014,3207,2014,9,MELBOURNE,600,206051130
1746,"3/157-159 BAY STREET, PORT MELBOURNE",-37.839635,144.940816,2.0,2.0,1,$600_per_week,Unit/apmt,September 2014,3207,2014,9,MELBOURNE,600,206051130
1795,"5/211 ESPLANADE WEST, PORT MELBOURNE",-37.838313,144.943738,1.0,1.0,0,$300_per_week,Unit,December 2014,3207,2014,12,MELBOURNE,300,206021112
1816,"402/99 NOTT STREET, PORT MELBOURNE",-37.840516,144.938539,2.0,1.0,1,$430_per_week,Unit/apmt,August 2014,3207,2014,8,MELBOURNE,430,206051130
1825,"4/48 ESPLANADE WEST, PORT MELBOURNE",-37.842666,144.941756,2.0,1.0,0,$620_per_week,none,November 2014,3207,2014,11,MELBOURNE,620,214021379
1826,"4/48 ESPLANADE WEST, PORT MELBOURNE",-37.842666,144.941756,2.0,1.0,0,$630_pw,none,November 2014,3207,2014,11,MELBOURNE,630,206051130
1942,"1 GRIFFIN CRESCENT, PORT MELBOURNE",-37.834268,144.933978,3.0,1.0,3,$600_per_week,none,May 2014,3207,2014,5,MELBOURNE,600,202011021
1943,"1 GRIFFIN CRESCENT, PORT MELBOURNE",-37.834268,144.933978,3.0,1.0,3,$600,none,May 2014,3207,2014,5,MELBOURNE,600,211051284
1955,"37 HEATH STREET, PORT MELBOURNE",-37.835652,144.943842,2.0,1.0,0,$450_per_week,House,September 2014,3207,2014,9,MELBOURNE,450,211051284
1956,"37 HEATH STREET, PORT MELBOURNE",-37.835652,144.943842,2.0,1.0,0,$450_per_week,House,July 2014,3207,2014,7,MELBOURNE,450,206051130
1994,"105/25 PICKLES STREET, PORT MELBOURNE",-37.844389,144.943844,2.0,1.0,1,$500_per_week,Rental_residential,March 2014,3207,2014,3,MELBOURNE,500,206051130
1995,"105/25 PICKLES STREET, PORT MELBOURNE",-37.844389,144.943844,2.0,1.0,1,$500_per_week,Rental_residential,February 2014,3207,2014,2,MELBOURNE,500,213031352
2085,"37/4 SEISMAN PLACE, PORT MELBOURNE",-37.842374,144.944868,2.0,1.0,2,$595_per_week,Rental_residential,August 2014,3207,2014,8,MELBOURNE,595,206051130
2109,"12 HOBSONS BAY PARADE, PORT MELBOURNE",-37.837621,144.931514,4.0,2.0,2,$1100,none,July 2014,3207,2014,7,MELBOURNE,1100,206051130
2110,"12 HOBSONS BAY PARADE, PORT MELBOURNE",-37.837621,144.931514,4.0,2.0,2,$950_per_week,none,July 2014,3207,2014,7,MELBOURNE,950,206051130
2111,"12 HOBSONS BAY PARADE, PORT MELBOURNE",-37.837621,144.931514,4.0,2.0,2,$950_pw,none,July 2014,3207,2014,7,MELBOURNE,950,206051130
2119,"4/157-159 BAY STREET, PORT MELBOURNE",-37.839635,144.940816,2.0,2.0,1,$675_per_week,none,January 2014,3207,2014,1,MELBOURNE,675,206051130
2120,"4/157-159 BAY STREET, PORT MELBOURNE",-37.839635,144.940816,2.0,2.0,1,$675_pw,none,January 2014,3207,2014,1,MELBOURNE,675,206051130
2121,"4/157-159 BAY STREET, PORT MELBOURNE",-37.839635,144.940816,2.0,2.0,1,$675,none,January 2014,3207,2014,1,MELBOURNE,675,206061135
2128,"308/77 NOTT STREET, PORT MELBOURNE",-37.8406166,144.9381629,1.0,1.0,0,$390_per_week,none,June 2014,3207,2014,6,MELBOURNE,390,211011446
2149,"508/232-242 ROUSE STREET, PORT MELBOURNE",-37.840604,144.937525,1.0,1.0,1,$390_per_week,Unit/apmt,February 2014,3207,2014,2,MELBOURNE,390,206051130
2185,"239A PRINCES STREET, PORT MELBOURNE",-37.8367433,144.9395418,3.0,2.0,0,$625_pw,Available Now,June 2014,3207,2014,6,MELBOURNE,625,206051130
2197,"17 MARIPOSA PLACE, PORT MELBOURNE",-37.83828,144.926939,3.0,2.0,1,$880_per_week,Available Now,September 2014,3207,2014,9,MELBOURNE,880,206051130
2230,"205/99 NOTT STREET, PORT MELBOURNE",-37.840516,144.938539,2.0,1.0,1,$440_per_week,Unit/apmt,July 2014,3207,2014,7,MELBOURNE,440,206051130
2287,"29/174 ESPLANADE EAST, PORT MELBOURNE",-37.843141,144.943156,2.0,2.0,1,$580_pw,none,January 2014,3207,2014,1,MELBOURNE,580,204011054
2294,"412/99 NOTT STREET, PORT MELBOURNE",-37.840516,144.938539,2.0,1.0,1,$400,Unit/apmt,April 2014,3207,2014,4,MELBOURNE,400,207021160
2295,"412/99 NOTT STREET, PORT MELBOURNE",-37.840516,144.938539,2.0,1.0,1,$400_per_week,Unit/apmt,April 2014,3207,2014,4,MELBOURNE,400,202011021
2420,"147 GRAHAM STREET, PORT MELBOURNE",-37.8407588,144.9411501,4.0,3.0,3,$895_per_week,House,February 2014,3207,2014,2,MELBOURNE,895,206061135
2421,"147 GRAHAM STREET, PORT MELBOURNE",-37.8407588,144.9411501,4.0,3.0,3,$895_pw,House,February 2014,3207,2014,2,MELBOURNE,895,206061135
2445,"406/107 BEACH STREET, PORT MELBOURNE",-37.840548,144.931906,2.0,2.0,0,$700_per_week,Unit/apmt,July 2014,3207,2014,7,MELBOURNE,700,206051130
2446,"406/107 BEACH STREET, PORT MELBOURNE",-37.840548,144.931906,2.0,2.0,0,$730_per_week,Unit/apmt,May 2014,3207,2014,5,MELBOURNE,730,206051130
2495,"504/54 NOTT STREET, PORT MELBOURNE",-37.840666,144.938904,1.0,1.0,1,$400_per_week,Unit/apmt,August 2014,3207,2014,8,MELBOURNE,400,204011062
2516,"106/101 BAY STREET, PORT MELBOURNE",-37.840577,144.939938,2.0,2.0,1,$650_-_$2825_pw,Unit/apmt,March 2014,3207,2014,3,MELBOURNE,2825,206051130
2532,"403/105 NOTT STREET, PORT MELBOURNE",-37.8403661,144.9387745,2.0,1.0,1,$495_pw,Unit/apmt,October 2014,3207,2014,10,MELBOURNE,495,206051130
2540,"309/101 BAY STREET, PORT MELBOURNE",-37.8406851,144.9401701,2.0,2.0,1,$600,Rental_residential,July 2014,3207,2014,7,MELBOURNE,600,206051130
2541,"309/101 BAY STREET, PORT MELBOURNE",-37.8406851,144.9401701,2.0,2.0,1,$600_per_week,Rental_residential,July 2014,3207,2014,7,MELBOURNE,600,211011446
2542,"309/101 BAY STREET, PORT MELBOURNE",-37.8406851,144.9401701,2.0,2.0,1,$600_per_week,Rental_residential,June 2014,3207,2014,6,MELBOURNE,600,211011446
2543,"309/101 BAY STREET, PORT MELBOURNE",-37.8406851,144.9401701,2.0,2.0,1,$640_per_week,Rental_residential,June 2014,3207,2014,6,MELBOURNE,640,211011446
2544,"309/101 BAY STREET, PORT MELBOURNE",-37.8406851,144.9401701,2.0,2.0,1,$640,Rental_residential,June 2014,3207,2014,6,MELBOURNE,640,213031352
2545,"309/101 BAY STREET, PORT MELBOURNE",-37.8406851,144.9401701,2.0,2.0,1,$640,Rental_residential,May 2014,3207,2014,5,MELBOURNE,640,206051130
2546,"309/101 BAY STREET, PORT MELBOURNE",-37.8406851,144.9401701,2.0,2.0,1,$640_per_week,Rental_residential,May 2014,3207,2014,5,MELBOURNE,640,206051130
2573,"203/19 PICKLES STREET, PORT MELBOURNE",-37.844389,144.943844,2.0,1.0,1,$500_per_week,Rental_residential,February 2014,3207,2014,2,MELBOURNE,500,206051130
2610,"215 STATION STREET, PORT MELBOURNE",-37.832045,144.946897,2.0,1.0,0,$650_per_week,none,November 2014,3207,2014,11,MELBOURNE,650,214021384
2641,"304/38 NOTT STREET, PORT MELBOURNE",-37.8417278,144.9376967,2.0,2.0,1,$600_per_week,Unit/apmt,October 2014,3207,2014,10,MELBOURNE,600,206061135
2642,"304/38 NOTT STREET, PORT MELBOURNE",-37.8417278,144.9376967,2.0,2.0,1,$600_per_week,Unit/apmt,August 2014,3207,2014,8,MELBOURNE,600,207021160
2724,"E304/126 ROUSE STREET, PORT MELBOURNE",-37.841651,144.939847,2.0,2.0,2,$635,none,March 2014,3207,2014,3,MELBOURNE,635,206051130
2725,"E304/126 ROUSE STREET, PORT MELBOURNE",-37.841651,144.939847,2.0,2.0,2,$635_per_week,none,March 2014,3207,2014,3,MELBOURNE,635,206051130
2726,"E304/126 ROUSE STREET, PORT MELBOURNE",-37.841651,144.939847,2.0,2.0,2,$635_pw,none,March 2014,3207,2014,3,MELBOURNE,635,206051130
2773,"8/2 SEISMAN PLACE, PORT MELBOURNE",-37.841035,144.945884,2.0,1.0,1,$510_pw,none,December 2014,3207,2014,12,MELBOURNE,510,206051130
2782,"107/19 PICKLES STREET, PORT MELBOURNE",-37.840092,144.946647,2.0,1.0,1,$520_per_week,none,August 2014,3207,2014,8,MELBOURNE,520,206051130
2783,"107/19 PICKLES STREET, PORT MELBOURNE",-37.840092,144.946647,2.0,1.0,1,$520,none,August 2014,3207,2014,8,MELBOURNE,520,206051130
2900,"206C/142 ROUSE STREET, PORT MELBOURNE",-37.8415709,144.9407099,1.0,1.0,1,$480_per_week,Rental_residential,February 2014,3207,2014,2,MELBOURNE,480,206051130
2927,"39/174 ESPLANADE EAST, PORT MELBOURNE",-37.843141,144.943156,2.0,2.0,1,$885_pw,Available Now,November 2014,3207,2014,11,MELBOURNE,885,206061135
2928,"39/174 ESPLANADE EAST, PORT MELBOURNE",-37.843141,144.943156,2.0,2.0,1,$865_pw,Available Now,October 2014,3207,2014,10,MELBOURNE,865,207021159
2929,"39/174 ESPLANADE EAST, PORT MELBOURNE",-37.843141,144.943156,2.0,2.0,1,$865_pw,Available Now,August 2014,3207,2014,8,MELBOURNE,865,207021159
2930,"39/174 ESPLANADE EAST, PORT MELBOURNE",-37.843141,144.943156,2.0,2.0,1,$865_pw,Available Now,July 2014,3207,2014,7,MELBOURNE,865,206051130
2931,"39/174 ESPLANADE EAST, PORT MELBOURNE",-37.843141,144.943156,2.0,2.0,1,$885_pw,Available Now,March 2014,3207,2014,3,MELBOURNE,885,206051130
2932,"39/174 ESPLANADE EAST, PORT MELBOURNE",-37.843141,144.943156,2.0,2.0,1,$885_pw,Available Now,February 2014,3207,2014,2,MELBOURNE,885,206051130
2964,"202/38 NOTT STREET, PORT MELBOURNE",-37.8417278,144.9376967,1.0,1.0,1,$450_per_week,Unit/apmt,November 2014,3207,2014,11,MELBOURNE,450,206061135
2965,"202/38 NOTT STREET, PORT MELBOURNE",-37.8417278,144.9376967,1.0,1.0,1,$450_per_week,Unit/apmt,August 2014,3207,2014,8,MELBOURNE,450,206051130
2981,"603/127 BEACH STREET, PORT MELBOURNE",-37.839888,144.928541,2.0,2.0,2,$700_per_week,none,February 2014,3207,2014,2,MELBOURNE,700,206051130
2982,"603/127 BEACH STREET, PORT MELBOURNE",-37.839888,144.928541,2.0,2.0,2,$770_per_week,none,February 2014,3207,2014,2,MELBOURNE,770,206051130
2983,"603/127 BEACH STREET, PORT MELBOURNE",-37.839888,144.928541,2.0,2.0,2,$770_per_week,none,January 2014,3207,2014,1,MELBOURNE,770,206051130
2993,"23/4 SEISMAN PLACE, PORT MELBOURNE",-37.842374,144.944868,1.0,1.0,1,$430,Rental_residential,April 2014,3207,2014,4,MELBOURNE,430,206051130
3081,"113/101 BAY STREET, PORT MELBOURNE",-37.8406851,144.9401701,2.0,1.0,1,$525_per_week,Unit/apmt,September 2014,3207,2014,9,MELBOURNE,525,206051130
3090,"503/101 BAY STREET, PORT MELBOURNE",-37.840577,144.939938,2.0,2.0,1,$590_-_$2564_pw,Unit/apmt,May 2014,3207,2014,5,MELBOURNE,2564,201011483
3125,"426 / 70 NOTT STREET, PORT MELBOURNE",-37.8405219,144.9388136,2.0,1.0,1,$560_per_week,none,September 2014,3207,2014,9,MELBOURNE,560,206051130
3126,"426 / 70 NOTT STREET, PORT MELBOURNE",-37.8405219,144.9388136,2.0,1.0,1,$560_-_$2427_pw,none,June 2014,3207,2014,6,MELBOURNE,2427,206051130
3136,"420/70 NOTT STREET, PORT MELBOURNE",-37.8405219,144.9388136,2.0,1.0,1,$540_per_week,Rental_residential,September 2014,3207,2014,9,MELBOURNE,540,213031352
3137,"420/70 NOTT STREET, PORT MELBOURNE",-37.8405219,144.9388136,2.0,1.0,1,$540_pw,Rental_residential,March 2014,3207,2014,3,MELBOURNE,540,213031352
3138,"420/70 NOTT STREET, PORT MELBOURNE",-37.8405219,144.9388136,2.0,1.0,1,$540_per_week,Rental_residential,March 2014,3207,2014,3,MELBOURNE,540,213031352
3152,"205/95-99 DOW STREET, PORT MELBOURNE",-37.841483,144.941144,1.0,1.0,1,$385_pw,Rental_residential,May 2014,3207,2014,5,MELBOURNE,385,201011483
3153,"205/95-99 DOW STREET, PORT MELBOURNE",-37.841483,144.941144,1.0,1.0,1,$395_pw,Rental_residential,May 2014,3207,2014,5,MELBOURNE,395,213031348
3154,"205/95-99 DOW STREET, PORT MELBOURNE",-37.841483,144.941144,1.0,1.0,1,$420_pw,Rental_residential,April 2014,3207,2014,4,MELBOURNE,420,213031352
3164,"42/174 ESPLANADE EAST, PORT MELBOURNE",-37.843298,144.942971,2.0,1.0,2,$650_per_week,Available Now,August 2014,3207,2014,8,MELBOURNE,650,206051130
3165,"42/174 ESPLANADE EAST, PORT MELBOURNE",-37.843298,144.942971,2.0,1.0,2,$650_per_week,Available Now,July 2014,3207,2014,7,MELBOURNE,650,206051130
3166,"42/174 ESPLANADE EAST, PORT MELBOURNE",-37.843298,144.942971,2.0,1.0,2,$650,Available Now,March 2014,3207,2014,3,MELBOURNE,650,206051130
3189,"406/232-242 ROUSE STREET, PORT MELBOURNE",-37.840604,144.937525,2.0,2.0,1,$775_pw,Unit/apmt,June 2014,3207,2014,6,MELBOURNE,775,206061135
3190,"406/232-242 ROUSE STREET, PORT MELBOURNE",-37.840604,144.937525,2.0,2.0,1,$770_pw,Unit/apmt,January 2014,3207,2014,1,MELBOURNE,770,206061135
3240,"239 ESPLANADE EAST, PORT MELBOURNE",-37.837354,144.945394,2.0,1.0,0,$740,House,March 2014,3207,2014,3,MELBOURNE,740,213031348
3311,"162 WILLIS STREET, PORTARLINGTON",-38.120506,144.667423,4.0,2.0,1,$1300_pw,none,October 2014,3223,2014,10,PORTARLINGTON,1300,213031352
3312,"162 WILLIS STREET, PORTARLINGTON",-38.120506,144.667423,4.0,2.0,1,$1100_per_week,none,January 2014,3223,2014,1,PORTARLINGTON,1100,203031051
3324,"3/54 FENWICK STREET, PORTARLINGTON",-38.116594,144.652984,2.0,1.0,1,$195_Weekly,none,May 2014,3223,2014,5,PORTARLINGTON,195,213031348
3333,"1/7 VENTURA STREET, PORTARLINGTON",-38.120613,144.634216,3.0,2.0,1,$290_pw,House,March 2014,3223,2014,3,PORTARLINGTON,290,203031051
3334,"1/7 VENTURA STREET, PORTARLINGTON",-38.120613,144.634216,3.0,2.0,1,$290_Weekly,House,March 2014,3223,2014,3,PORTARLINGTON,290,203031051
3335,"1/7 VENTURA STREET, PORTARLINGTON",-38.120613,144.634216,3.0,2.0,1,$300_pw,House,February 2014,3223,2014,2,PORTARLINGTON,300,203031051
3353,"26 PARK STREET, PORTARLINGTON",-38.11867,144.647024,3.0,1.0,0,$1820_per_week,House,September 2014,3223,2014,9,PORTARLINGTON,1820,203031051
3372,"17A FAIRFAX STREET, PORTARLINGTON",-38.114899,144.665211,3.0,2.0,1,$1600_Low,House,October 2014,3223,2014,10,PORTARLINGTON,1600,203031051
3405,"112 WILLIS STREET, PORTARLINGTON",-38.119826,144.66157,3.0,1.0,0,$250,Available Now,May 2014,3223,2014,5,PORTARLINGTON,250,201011483
3406,"112 WILLIS STREET, PORTARLINGTON",-38.119826,144.66157,3.0,1.0,0,$300_pw,Available Now,March 2014,3223,2014,3,PORTARLINGTON,300,201011483
3407,"112 WILLIS STREET, PORTARLINGTON",-38.119826,144.66157,3.0,1.0,0,$300_Weekly,Available Now,March 2014,3223,2014,3,PORTARLINGTON,300,201011483
3408,"112 WILLIS STREET, PORTARLINGTON",-38.119826,144.66157,3.0,1.0,0,$300_pw,Available Now,February 2014,3223,2014,2,PORTARLINGTON,300,201011483
3409,"112 WILLIS STREET, PORTARLINGTON",-38.119826,144.66157,3.0,1.0,0,$300_pw,Available Now,January 2014,3223,2014,1,PORTARLINGTON,300,201011483
3440,"5 PUNICA COURT, PORTARLINGTON",-38.119449,144.630679,3.0,1.0,1,$265_Weekly,House,December 2014,3223,2014,12,PORTARLINGTON,265,212031303
3506,"28 MUELLER STREET, PORTARLINGTON",-38.121293,144.634499,3.0,2.0,2,$1500_pw,Available Now,October 2014,3223,2014,10,PORTARLINGTON,1500,206021112
3507,"28 MUELLER STREET, PORTARLINGTON",-38.121293,144.634499,3.0,2.0,2,$1500_per_week,Available Now,January 2014,3223,2014,1,PORTARLINGTON,1500,206021112
3547,"3 PORT PHILLIP COURT, PORTARLINGTON",-38.123732,144.627861,3.0,2.0,2,$330_Weekly,Rental_residential,February 2014,3223,2014,2,PORTARLINGTON,330,206061135
3548,"3 PORT PHILLIP COURT, PORTARLINGTON",-38.123732,144.627861,3.0,2.0,2,$330_Weekly,Rental_residential,January 2014,3223,2014,1,PORTARLINGTON,330,203031051
3554,"2/33 HEREFORD STREET, PORTARLINGTON",-38.118844,144.634256,4.0,2.0,2,$320_per_week,Rental_residential,July 2014,3223,2014,7,PORTARLINGTON,320,206061135
3555,"2/33 HEREFORD STREET, PORTARLINGTON",-38.118844,144.634256,4.0,2.0,2,$320,Rental_residential,July 2014,3223,2014,7,PORTARLINGTON,320,206061135
3573,"2 SAN FERNANDO AVENUE, PORTARLINGTON",-38.120935,144.645436,3.0,1.0,1,$260_per_week,none,August 2014,3223,2014,8,PORTARLINGTON,260,203031051
3574,"2 SAN FERNANDO AVENUE, PORTARLINGTON",-38.120935,144.645436,3.0,1.0,1,$260,none,August 2014,3223,2014,8,PORTARLINGTON,260,203031051
3597,"8 DARRYL STREET, PORTARLINGTON",-38.120079,144.639566,3.0,2.0,1,$305_per_week,House,August 2014,3223,2014,8,PORTARLINGTON,305,203031051
3609,"15 GEELONG ROAD, PORTARLINGTON",-38.116184,144.645097,2.0,1.0,2,$280,House,March 2014,3223,2014,3,PORTARLINGTON,280,203031051
3639,"123 THE ESPLANADE, PORTARLINGTON",-38.118013,144.68463,3.0,1.0,1,$1260_per_week,House,September 2014,3223,2014,9,PORTARLINGTON,1260,202011022
3643,"17 FAIRFAX STREET, PORTARLINGTON",-38.114866,144.665069,3.0,1.0,3,$1120_-_$600_pw,House,September 2014,3223,2014,9,PORTARLINGTON,600,203031051
3650,"36 GOLDEN GROVE, PORTARLINGTON",-38.125191,144.62845,3.0,1.0,4,$1400_pw,House,October 2014,3223,2014,10,PORTARLINGTON,1400,203031051
3651,"36 GOLDEN GROVE, PORTARLINGTON",-38.125191,144.62845,3.0,1.0,4,$1400_per_week,House,January 2014,3223,2014,1,PORTARLINGTON,1400,213031352
3659,"81 TOWER ROAD, PORTARLINGTON",-38.122897,144.637123,4.0,2.0,1,$1300_pw,House,October 2014,3223,2014,10,PORTARLINGTON,1300,203031051
3660,"81 TOWER ROAD, PORTARLINGTON",-38.122897,144.637123,4.0,2.0,1,$1300_per_week,House,January 2014,3223,2014,1,PORTARLINGTON,1300,203031051
3804,"53 WARATAH CRESCENT, PORTLAND",-38.364852,141.593496,3.0,1.0,1,$165_pw,none,November 2014,3305,2014,11,PORTLAND,165,217011422
3805,"53 WARATAH CRESCENT, PORTLAND",-38.364852,141.593496,3.0,1.0,1,$175_pw,none,October 2014,3305,2014,10,PORTLAND,175,217011422
3806,"53 WARATAH CRESCENT, PORTLAND",-38.364852,141.593496,3.0,1.0,1,$190_pw,none,September 2014,3305,2014,9,PORTLAND,190,217011422
3807,"53 WARATAH CRESCENT, PORTLAND",-38.364852,141.593496,3.0,1.0,1,$175_pw,none,August 2014,3305,2014,8,PORTLAND,175,217011422
3808,"53 WARATAH CRESCENT, PORTLAND",-38.364852,141.593496,3.0,1.0,1,$190_Weekly,none,June 2014,3305,2014,6,PORTLAND,190,212031303
3830,"344 EDGAR STREET, PORTLAND",-38.362231,141.588048,4.0,1.0,4,$250,House,March 2014,3305,2014,3,PORTLAND,250,217011422
3831,"344 EDGAR STREET, PORTLAND",-38.362231,141.588048,4.0,1.0,4,$255_per_week,House,January 2014,3305,2014,1,PORTLAND,255,217011422
3871,"11 LANCASTER COURT, PORTLAND",43.6647538,-70.2549695,2.0,2.0,1,$240,Townhouse,July 2014,3305,2014,7,PORTLAND,240,209011202
3872,"11 LANCASTER COURT, PORTLAND",43.6647538,-70.2549695,2.0,2.0,1,$240_per_week,Townhouse,June 2014,3305,2014,6,PORTLAND,240,208021177
3873,"11 LANCASTER COURT, PORTLAND",43.6647538,-70.2549695,2.0,2.0,1,$240_pw,Townhouse,June 2014,3305,2014,6,PORTLAND,240,212051324
3894,"6/227 HURD STREET, PORTLAND",-38.327988,141.601901,2.0,1.0,1,$180_per_week,none,December 2014,3305,2014,12,PORTLAND,180,207011521
3895,"6/227 HURD STREET, PORTLAND",-38.327988,141.601901,2.0,1.0,1,$180_per_week,none,January 2014,3305,2014,1,PORTLAND,180,217011422
3942,"1 WHALERS COURT, PORTLAND",-38.336445,141.607665,4.0,1.0,2,$290_Weekly,none,March 2014,3305,2014,3,PORTLAND,290,217011422
4000,"31 SHORT STREET, PORTLAND",-38.362825,141.610533,3.0,1.0,2,$220_per_week,House,November 2014,3305,2014,11,PORTLAND,220,216021414
4001,"31 SHORT STREET, PORTLAND",-38.362825,141.610533,3.0,1.0,2,$220_pw,House,October 2014,3305,2014,10,PORTLAND,220,207031163
4002,"31 SHORT STREET, PORTLAND",-38.362825,141.610533,3.0,1.0,2,$220_pw,House,September 2014,3305,2014,9,PORTLAND,220,207031163
4003,"31 SHORT STREET, PORTLAND",-38.362825,141.610533,3.0,1.0,2,$220_Weekly,House,June 2014,3305,2014,6,PORTLAND,220,207031163
4058,"38 PALMER STREET, PORTLAND",-38.347737,141.599887,2.0,2.0,2,$300_pw,none,November 2014,3305,2014,11,PORTLAND,300,217011422
4069,"806 CAPE NELSON ROAD, PORTLAND",-38.402749,141.546142,2.0,1.0,3,$290_per_week,Available Now,November 2014,3305,2014,11,PORTLAND,290,217011420
4070,"806 CAPE NELSON ROAD, PORTLAND",-38.402749,141.546142,2.0,1.0,3,$290_per_week,Available Now,September 2014,3305,2014,9,PORTLAND,290,217011420
4108,"255 HANLON PARADE, PORTLAND",-38.331531,141.606311,3.0,2.0,2,$290_per_week,Available Now,October 2014,3305,2014,10,PORTLAND,290,206021112
4109,"255 HANLON PARADE, PORTLAND",-38.331531,141.606311,3.0,2.0,2,$290_pw,Available Now,October 2014,3305,2014,10,PORTLAND,290,217011422
4110,"255 HANLON PARADE, PORTLAND",-38.331531,141.606311,3.0,2.0,2,$290_per_week,Available Now,September 2014,3305,2014,9,PORTLAND,290,207011521
4150,"5/98 MUST STREET, PORTLAND",-38.359702,141.604624,2.0,1.0,1,$145,none,July 2014,3305,2014,7,PORTLAND,145,217011422
4164,"6 PERCY STREET, PORTLAND",-38.351804,141.60369,3.0,1.0,1,$320_pw,Available Now,April 2014,3305,2014,4,PORTLAND,320,216021413
4165,"6 PERCY STREET, PORTLAND",-38.351804,141.60369,3.0,1.0,1,$320_Weekly,Available Now,April 2014,3305,2014,4,PORTLAND,320,217011422
4175,"13/109-121 FAWTHROP STREET, PORTLAND",-38.361308,141.59437,2.0,1.0,1,$220_per_week,none,December 2014,3305,2014,12,PORTLAND,220,216021413
4176,"13/109-121 FAWTHROP STREET, PORTLAND",-38.361308,141.59437,2.0,1.0,1,$220,none,March 2014,3305,2014,3,PORTLAND,220,216021413
4177,"13/109-121 FAWTHROP STREET, PORTLAND",-38.361308,141.59437,2.0,1.0,1,$220_per_week,none,January 2014,3305,2014,1,PORTLAND,220,216021413
4185,"6 BANYAN CRESCENT, PORTLAND",-38.366542,141.597062,3.0,1.0,2,$180_pw,House,September 2014,3305,2014,9,PORTLAND,180,217011422
4186,"6 BANYAN CRESCENT, PORTLAND",-38.366542,141.597062,3.0,1.0,2,$170_pw,House,August 2014,3305,2014,8,PORTLAND,170,217011422
4187,"6 BANYAN CRESCENT, PORTLAND",-38.366542,141.597062,3.0,1.0,2,$180_Weekly,House,June 2014,3305,2014,6,PORTLAND,180,217011422
4204,"118 CAPE NELSON ROAD, PORTLAND",-38.364945,141.599735,3.0,1.0,2,$250_per_week,Rental_residential,August 2014,3305,2014,8,PORTLAND,250,217011422
4235,"3/96 MUST STREET, PORTLAND",-38.359545,141.604766,1.0,1.0,1,$140,none,March 2014,3305,2014,3,PORTLAND,140,217011422
4236,"3/96 MUST STREET, PORTLAND",-38.359545,141.604766,1.0,1.0,1,$140_per_week,none,March 2014,3305,2014,3,PORTLAND,140,205031093
4245,"5/67 WELLINGTON ROAD, PORTLAND",-38.36261,141.614263,2.0,1.0,1,$140_pw,none,December 2014,3305,2014,12,PORTLAND,140,217011422
4280,"10 BRADY STREET, PORTLAND",-38.363008,141.60945,3.0,1.0,1,$185_Reduced,House,November 2014,3305,2014,11,PORTLAND,185,217011422
4281,"10 BRADY STREET, PORTLAND",-38.363008,141.60945,3.0,1.0,1,$190_per_week,House,September 2014,3305,2014,9,PORTLAND,190,217011422
4298,"305 HENTY HIGHWAY, PORTLAND",-38.344847,141.586758,3.0,2.0,3,$240_pw,Rental_residential,September 2014,3305,2014,9,PORTLAND,240,210031439
4299,"305 HENTY HIGHWAY, PORTLAND",-38.344847,141.586758,3.0,2.0,3,$240_per_week,Rental_residential,February 2014,3305,2014,2,PORTLAND,240,217011422
4318,"1/227 HURD STREET, PORTLAND",-38.3280039,141.6018827,1.0,1.0,1,$200,none,March 2014,3305,2014,3,PORTLAND,200,217011422
