,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,SA2_CODE
3710,"19 CALLISTA STREET, BOTANIC RIDGE",-38.144623,145.25215,4.0,2.0,2,$520_pw,House,March 2016,3977,2016,3,RIDGE,520,212031303
3711,"19 CALLISTA STREET, BOTANIC RIDGE",-38.144623,145.25215,4.0,2.0,2,$520_per_week,House,January 2016,3977,2016,1,RIDGE,520,212031303
3780,"63 MAINTOP RIDGE, BOTANIC RIDGE",-38.1405402,145.2511055,4.0,2.0,2,$580_p.w.,House,November 2016,3977,2016,11,RIDGE,580,212031303
3781,"63 MAINTOP RIDGE, BOTANIC RIDGE",-38.1405402,145.2511055,4.0,2.0,2,$580_Weekly,House,November 2016,3977,2016,11,RIDGE,580,212031303
3782,"63 MAINTOP RIDGE, BOTANIC RIDGE",-38.1405402,145.2511055,4.0,2.0,2,$580_p.w.,House,October 2016,3977,2016,10,RIDGE,580,212031303
3783,"63 MAINTOP RIDGE, BOTANIC RIDGE",-38.1405402,145.2511055,4.0,2.0,2,$580_p.w.,House,August 2016,3977,2016,8,RIDGE,580,212031303
3784,"63 MAINTOP RIDGE, BOTANIC RIDGE",-38.1405402,145.2511055,4.0,2.0,2,$580_Weekly,House,August 2016,3977,2016,8,RIDGE,580,212031303
3785,"63 MAINTOP RIDGE, BOTANIC RIDGE",-38.1405402,145.2511055,4.0,2.0,2,$600_p.w.,House,August 2016,3977,2016,8,RIDGE,600,212031303
3786,"63 MAINTOP RIDGE, BOTANIC RIDGE",-38.1405402,145.2511055,4.0,2.0,2,$600_pw,House,July 2016,3977,2016,7,RIDGE,600,212031303
3787,"63 MAINTOP RIDGE, BOTANIC RIDGE",-38.1405402,145.2511055,4.0,2.0,2,$550_p.w.,House,July 2016,3977,2016,7,RIDGE,550,212031303
3793,"29 RIDGELINE DRIVE, BOTANIC RIDGE",-38.1472572,145.2601348,4.0,2.0,2,$530_per_week,none,October 2016,3977,2016,10,RIDGE,530,212031303
3795,"269 SMITHS LANE, BOTANIC RIDGE",-38.1444123,145.2650034,4.0,2.0,2,$500_p.w.,House,July 2016,3977,2016,7,RIDGE,500,212031303
3796,"269 SMITHS LANE, BOTANIC RIDGE",-38.1444123,145.2650034,4.0,2.0,2,$500_pw,House,July 2016,3977,2016,7,RIDGE,500,212031303
3797,"269 SMITHS LANE, BOTANIC RIDGE",-38.1444123,145.2650034,4.0,2.0,2,$500_Weekly,House,July 2016,3977,2016,7,RIDGE,500,212031303
3802,"17 LONG STREET, BOTANIC RIDGE",-38.1443577,145.2482747,4.0,2.0,3,$540_per_week,none,June 2016,3977,2016,6,RIDGE,540,212031303
3804,"30 STATION CREEK WAY, BOTANIC RIDGE",-38.145808,145.254065,4.0,2.0,2,$550_per_week,House,May 2016,3977,2016,5,RIDGE,550,212031303
3813,"65 MAINTOP RIDGE, BOTANIC RIDGE",-38.1405402,145.2511055,4.0,2.0,2,$515,none,April 2016,3977,2016,4,RIDGE,515,212031303
3814,"65 MAINTOP RIDGE, BOTANIC RIDGE",-38.1405402,145.2511055,4.0,2.0,2,$515_pw,none,April 2016,3977,2016,4,RIDGE,515,212031303
3821,"15 BELVISTA WAY, BOTANIC RIDGE",-38.145005,145.254493,4.0,2.0,2,$475_pw,none,June 2016,3977,2016,6,RIDGE,475,212031303
3828,"65 MAINTOP RDGE, BOTANIC RIDGE",-38.143613,145.2496955,4.0,2.0,2,$515_Weekly,House,April 2016,3977,2016,4,RIDGE,515,212031303
3835,"47 ROYAL ST GEORGES CHASE, BOTANIC RIDGE",-38.1371318,145.2526856,3.0,2.0,2,$365,none,February 2016,3977,2016,2,RIDGE,365,212031303
3836,"47 ROYAL ST GEORGES CHASE, BOTANIC RIDGE",-38.1371318,145.2526856,3.0,2.0,2,$365_pw,none,February 2016,3977,2016,2,RIDGE,365,212031303
3840,"47 ROYAL ST GEORGES CH, BOTANIC RIDGE",-38.1372478,145.2527003,3.0,2.0,2,$365_Weekly,House,February 2016,3977,2016,2,RIDGE,365,212031303
3844,"4 MAINTOP RIDGE, BOTANIC RIDGE",-38.1404332,145.2533958,4.0,2.0,2,$460,none,February 2016,3977,2016,2,RIDGE,460,212031303
3845,"4 MAINTOP RIDGE, BOTANIC RIDGE",-38.1404332,145.2533958,4.0,2.0,2,$460_pw,none,February 2016,3977,2016,2,RIDGE,460,212031303
3847,"4 MAINTOP RDGE, BOTANIC RIDGE",-38.1404332,145.2533958,4.0,2.0,2,$460_Weekly,House,February 2016,3977,2016,2,RIDGE,460,212031303
3852,"26 SHEARING SHED RISE, BOTANIC RIDGE",-38.1451838,145.253816,5.0,2.0,3,$600_per_week,House,December 2016,3977,2016,12,RIDGE,600,212031303
3853,"26 SHEARING SHED RISE, BOTANIC RIDGE",-38.1451838,145.253816,5.0,2.0,3,$600_per_week,House,March 2016,3977,2016,3,RIDGE,600,212031303
3854,"18 LONG STREET, BOTANIC RIDGE",-38.1430081,145.2476971,4.0,2.0,2,$600_per_week,none,September 2016,3977,2016,9,RIDGE,600,212031303
3855,"72 ROYAL ST GEORGES CHASE, BOTANIC RIDGE",-38.1388423,145.2548294,4.0,2.0,2,$515,none,July 2016,3977,2016,7,RIDGE,515,212031303
3856,"72 ROYAL ST GEORGES CHASE, BOTANIC RIDGE",-38.1388423,145.2548294,4.0,2.0,2,$515_per_week,none,July 2016,3977,2016,7,RIDGE,515,212031303
3857,"72 ROYAL ST GEORGES CHASE, BOTANIC RIDGE",-38.1388423,145.2548294,4.0,2.0,2,$515_pw,none,July 2016,3977,2016,7,RIDGE,515,212031303
3860,"72 ROYAL ST GEORGES CH, BOTANIC RIDGE",-38.1371213,145.2509427,4.0,2.0,2,$515_Weekly,House,July 2016,3977,2016,7,RIDGE,515,212031303
3861,"109 STATION CREEK WAY, BOTANIC RIDGE",-38.1456408,145.2630017,5.0,2.0,2,$580_p.w.,House,May 2016,3977,2016,5,RIDGE,580,212031303
3862,"109 STATION CREEK WAY, BOTANIC RIDGE",-38.1456408,145.2630017,5.0,2.0,2,$580_pw,House,May 2016,3977,2016,5,RIDGE,580,212031303
3863,"20 LONG STREET, BOTANIC RIDGE",-38.1443577,145.2482747,4.0,2.0,2,$530_per_week,none,March 2016,3977,2016,3,RIDGE,530,212031303
3864,"11 CARISSA DRIVE, BOTANIC RIDGE",-38.142004,145.257353,4.0,2.0,2,$550_per_week,none,February 2016,3977,2016,2,RIDGE,550,212031303
3865,"14 BELLIS CCT, BOTANIC RIDGE",-38.144581,145.251674,4.0,3.0,2,$500_Weekly,House,February 2016,3977,2016,2,RIDGE,500,212031303
3866,"14 BELLIS CIRCUIT, BOTANIC RIDGE",-38.144581,145.251674,4.0,3.0,2,$500_pw,none,February 2016,3977,2016,2,RIDGE,500,212031303
3871,"23 CALLISTA ST, BOTANIC RIDGE",-38.144305,145.251925,4.0,2.0,2,$520_Weekly,House,January 2016,3977,2016,1,RIDGE,520,212031303
3872,"5 CALDENIA COURT, BOTANIC RIDGE",-38.1451838,145.253816,4.0,2.0,2,$500_per_week,House,January 2016,3977,2016,1,RIDGE,500,212031303
3873,"5 CALDENIA COURT, BOTANIC RIDGE",-38.1451838,145.253816,4.0,2.0,2,$500_pw,House,January 2016,3977,2016,1,RIDGE,500,212031303
3877,"40 BELLIS CIRCUIT, BOTANIC RIDGE",-38.1442086,145.2511385,4.0,2.0,2,$500_per_week,House,January 2016,3977,2016,1,RIDGE,500,212031303
3878,"40 BELLIS CIRCUIT, BOTANIC RIDGE",-38.1442086,145.2511385,4.0,2.0,2,$500_pw,House,January 2016,3977,2016,1,RIDGE,500,212031303
4066,"107/490 ELGAR ROAD, BOX HILL",-37.812975,145.116078,1.0,1.0,0,$205_per_week,Rental_residential,December 2016,3128,2016,12,HILL,205,207031163
4067,"107/490 ELGAR ROAD, BOX HILL",-37.812975,145.116078,1.0,1.0,0,$205_per_week,Rental_residential,February 2016,3128,2016,2,HILL,205,207031163
4081,"2/104 CARRINGTON ROAD, BOX HILL",-37.819452,145.117007,5.0,2.0,2,$680_pw,Available Now,January 2016,3128,2016,1,HILL,680,207031163
4128,"29/16-18 POPLAR STREET, BOX HILL",-37.815094,145.116141,1.0,1.0,0,$255_per_week,Unit/apmt,September 2016,3128,2016,9,HILL,255,207031163
4129,"29/16-18 POPLAR STREET, BOX HILL",-37.815094,145.116141,1.0,1.0,0,$270_per_week,Unit/apmt,June 2016,3128,2016,6,HILL,270,207031163
4170,"2/37 BROUGHAM STREET, BOX HILL",-37.821784,145.115663,2.0,1.0,1,$350_per_week,none,August 2016,3128,2016,8,HILL,350,207031163
4171,"2/37 BROUGHAM STREET, BOX HILL",-37.821784,145.115663,2.0,1.0,1,$350_pw,none,August 2016,3128,2016,8,HILL,350,207031163
4185,"112/740 STATION ST, BOX HILL",-37.815063,145.124702,2.0,2.0,1,$440_Weekly,Unit/apmt,August 2016,3128,2016,8,HILL,440,207031163
4201,"112/740 STATION STREET, BOX HILL",-37.815063,145.124702,2.0,2.0,1,$440_Weekly,Unit/apmt,September 2016,3128,2016,9,HILL,440,207031163
4202,"112/740 STATION STREET, BOX HILL",-37.815063,145.124702,2.0,2.0,1,$440_pw,Unit/apmt,August 2016,3128,2016,8,HILL,440,207031163
4205,"2/1 WELLINGTON ROAD, BOX HILL",-37.8165632,145.1170754,1.0,1.0,0,$200_pw,Unit/apmt,July 2016,3128,2016,7,HILL,200,207031163
4223,"3/61 BISHOP STREET, BOX HILL",-37.820278,145.134805,3.0,2.0,1,$390_pw,Rental_residential,April 2016,3128,2016,4,HILL,390,207031163
4240,"2/1B KINTORE CRESCENT, BOX HILL",-37.821146,145.11788,2.0,1.0,2,$390_pw,Available Now,March 2016,3128,2016,3,HILL,390,207031163
4277,"1/1 WELLINGTON ROAD, BOX HILL",-37.8169963,145.117219,1.0,1.0,0,$185_per_week,Unit/apmt,January 2016,3128,2016,1,HILL,185,207031163
4316,"7/40 ROSE STREET, BOX HILL",-37.821619,145.129419,2.0,1.0,1,$300_per_week,Rental_residential,June 2016,3128,2016,6,HILL,300,207031163
4317,"7/40 ROSE STREET, BOX HILL",-37.821619,145.129419,2.0,1.0,1,$320_per_week,Rental_residential,June 2016,3128,2016,6,HILL,320,207031163
4318,"7/40 ROSE STREET, BOX HILL",-37.821619,145.129419,2.0,1.0,1,$310_per_week,Rental_residential,April 2016,3128,2016,4,HILL,310,207031163
4319,"7/40 ROSE STREET, BOX HILL",-37.821619,145.129419,2.0,1.0,1,$310,Rental_residential,April 2016,3128,2016,4,HILL,310,207031163
4338,"29 MERTON STREET, BOX HILL",-37.825332,145.127722,3.0,2.0,1,$530_per_week,House,June 2016,3128,2016,6,HILL,530,207031163
4339,"29 MERTON STREET, BOX HILL",-37.825332,145.127722,3.0,2.0,1,$550_per_week,House,May 2016,3128,2016,5,HILL,550,207031163
4379,"6/41-45 HARROW STREET, BOX HILL",-37.821541,145.126678,1.0,1.0,1,$350,Rental_residential,May 2016,3128,2016,5,HILL,350,207031163
4402,"3/386 ELGAR ROAD, BOX HILL",-37.822887,145.11409,2.0,1.0,1,$340_pw,Unit/apmt,August 2016,3128,2016,8,HILL,340,207031163
4403,"3/386 ELGAR ROAD, BOX HILL",-37.822887,145.11409,2.0,1.0,1,$350_pw,Unit/apmt,July 2016,3128,2016,7,HILL,350,207031163
4432,"6/40 ROSE STREET, BOX HILL",-37.821619,145.129419,2.0,1.0,1,$295,Rental_residential,January 2016,3128,2016,1,HILL,295,207031163
4433,"6/40 ROSE STREET, BOX HILL",-37.821619,145.129419,2.0,1.0,1,$295_pw,Rental_residential,January 2016,3128,2016,1,HILL,295,207031163
4441,"G03/6 JOHN STREET, BOX HILL",-37.821921,145.124053,1.0,1.0,0,$230_per_week,Rental_residential,December 2016,3128,2016,12,HILL,230,207031163
4442,"G03/6 JOHN STREET, BOX HILL",-37.821921,145.124053,1.0,1.0,0,$230_per_week,Rental_residential,July 2016,3128,2016,7,HILL,230,207031163
4453,"6/5 JAMES STREET, BOX HILL",-37.823898,145.122092,1.0,1.0,1,$240_per_week,none,December 2016,3128,2016,12,HILL,240,207031163
4454,"6/5 JAMES STREET, BOX HILL",-37.823898,145.122092,1.0,1.0,1,$240_pw,none,November 2016,3128,2016,11,HILL,240,207031163
4455,"6/5 JAMES STREET, BOX HILL",-37.823898,145.122092,1.0,1.0,1,$240,none,January 2016,3128,2016,1,HILL,240,207031163
4456,"6/5 JAMES STREET, BOX HILL",-37.823898,145.122092,1.0,1.0,1,$240_pw,none,January 2016,3128,2016,1,HILL,240,207031163
4468,"4/19 CAMBRIDGE STREET, BOX HILL",-37.82106,145.12163,3.0,2.0,0,$590_pw,none,March 2016,3128,2016,3,HILL,590,207031163
4515,"3/52 MEDWAY STREET, BOX HILL",-37.811131,145.124446,2.0,1.0,1,$370_pw,Unit,August 2016,3128,2016,8,HILL,370,207031164
4516,"3/52 MEDWAY STREET, BOX HILL",-37.811131,145.124446,2.0,1.0,1,$380_pw,Unit,July 2016,3128,2016,7,HILL,380,207031164
4525,"201 / 15-21 HARROW STREET, BOX HILL",-37.821225,145.124687,2.0,2.0,1,$450_pw,none,June 2016,3128,2016,6,HILL,450,207031163
4530,"4/46 BARCELONA STREET, BOX HILL",-37.821622,145.132312,3.0,2.0,1,$550,Townhouse,April 2016,3128,2016,4,HILL,550,207031163
4531,"4/46 BARCELONA STREET, BOX HILL",-37.821622,145.132312,3.0,2.0,1,$550_per_week,Townhouse,April 2016,3128,2016,4,HILL,550,207031163
4532,"4/46 BARCELONA STREET, BOX HILL",-37.821622,145.132312,3.0,2.0,1,$550_pw,Townhouse,April 2016,3128,2016,4,HILL,550,207031163
4538,"202/1097 WHITEHORSE ROAD, BOX HILL",-37.818857,145.133247,3.0,2.0,1,$560_per_week,Unit/apmt,November 2016,3128,2016,11,HILL,560,207031163
4570,"1/23-33 CAMBRIDGE STREET, BOX HILL",-37.820813,145.120743,3.0,2.0,1,$425_per_week,none,January 2016,3128,2016,1,HILL,425,207031163
4571,"1/23-33 CAMBRIDGE STREET, BOX HILL",-37.820813,145.120743,3.0,2.0,1,$425_pw,none,January 2016,3128,2016,1,HILL,425,207031163
4590,"10/36 ROSE STREET, BOX HILL",-37.821848,145.129177,2.0,1.0,1,$300_per_week,none,August 2016,3128,2016,8,HILL,300,207031163
4591,"10/36 ROSE STREET, BOX HILL",-37.821848,145.129177,2.0,1.0,1,$300_pw,none,August 2016,3128,2016,8,HILL,300,207031163
4592,"10/36 ROSE STREET, BOX HILL",-37.821848,145.129177,2.0,1.0,1,$300_pw,none,April 2016,3128,2016,4,HILL,300,207031163
4624,"4/9 ALBION ROAD, BOX HILL",-37.824236,145.124084,2.0,1.0,1,$305_pw,Unit/apmt,February 2016,3128,2016,2,HILL,305,207031163
4631,"6/30 ASHTED ROAD, BOX HILL",-37.823135,145.123441,2.0,1.0,1,$340_pw,Townhouse,July 2016,3128,2016,7,HILL,340,207031163
4653,"2/25 BEDFORD STREET, BOX HILL",-37.827016,145.131242,2.0,1.0,2,$385_pw,none,September 2016,3128,2016,9,HILL,385,207031163
4659,"101/1097 WHITEHORSE ROAD, BOX HILL",-37.818857,145.133247,2.0,2.0,1,$460_per_week,Unit/apmt,December 2016,3128,2016,12,HILL,460,207031163
4666,"4/46 BARCELONA ST, BOX HILL",-37.821622,145.132312,3.0,2.0,1,$550_Weekly,Townhouse,April 2016,3128,2016,4,HILL,550,207031163
4684,"102/1 WELLINGTON ROAD, BOX HILL",-37.816534,145.116945,1.0,1.0,0,$200_pw,Unit/apmt,January 2016,3128,2016,1,HILL,200,207031163
4694,"313/8 BRUCE STREET, BOX HILL",-33.6416466,150.8487769,1.0,1.0,0,$220_per_week,Unit/apmt,July 2016,3128,2016,7,HILL,220,207011521
4720,"14/7-9 ARCHIBALD STREET, BOX HILL",-37.816922,145.121111,2.0,1.0,1,$380_per_week,Unit,August 2016,3128,2016,8,HILL,380,207031163
4729,"3/7 ALBION ROAD, BOX HILL",-37.824,145.123879,2.0,1.0,1,$300,none,February 2016,3128,2016,2,HILL,300,207031163
4730,"3/7 ALBION ROAD, BOX HILL",-37.824,145.123879,2.0,1.0,1,$300_pw,none,February 2016,3128,2016,2,HILL,300,207031163
4772,"708/710 STATION STREET, BOX HILL",-37.8171507,145.1244355,1.0,1.0,0,$360,Unit/apmt,October 2016,3128,2016,10,HILL,360,207031163
4773,"708/710 STATION STREET, BOX HILL",-37.8171507,145.1244355,1.0,1.0,0,$360_p.w.,Unit/apmt,October 2016,3128,2016,10,HILL,360,207031163
4780,"5/13 SIMPSONS ROAD, BOX HILL",-37.817394,145.133361,3.0,2.0,2,$650_per_week,Townhouse,October 2016,3128,2016,10,HILL,650,207031163
4851,"801/1 ELLAND AVENUE, BOX HILL",-37.817043,145.123402,2.0,2.0,1,$480_per_week,Unit/apmt,August 2016,3128,2016,8,HILL,480,207031163
4874,"11/8-10 HOWARD STREET, BOX HILL",-37.822511,145.121868,2.0,1.0,1,$320_pw,Unit/apmt,August 2016,3128,2016,8,HILL,320,207031163
4875,"11/8-10 HOWARD STREET, BOX HILL",-37.822511,145.121868,2.0,1.0,1,$320_per_week,Unit/apmt,August 2016,3128,2016,8,HILL,320,207031163
4886,"12/21 ROSE STREET, BOX HILL",-37.822894,145.128617,1.0,1.0,1,$265_per_week,Unit/apmt,May 2016,3128,2016,5,HILL,265,207031163
4887,"12/21 ROSE STREET, BOX HILL",-37.822894,145.128617,1.0,1.0,1,$265_pw,Unit/apmt,May 2016,3128,2016,5,HILL,265,207031163
4930,"4/37 BROUGHAM STREET, BOX HILL",-37.821588,145.115687,2.0,1.0,2,$360_pw,Unit/apmt,September 2016,3128,2016,9,HILL,360,207031163
4931,"4/37 BROUGHAM STREET, BOX HILL",-37.821588,145.115687,2.0,1.0,2,$360_per_week,Unit/apmt,September 2016,3128,2016,9,HILL,360,207031163
5047,"17/41-45 HARROW STREET, BOX HILL",-37.82158,145.126995,2.0,2.0,1,$450_per_week,Unit/apmt,August 2016,3128,2016,8,HILL,450,207031163
5048,"17/41-45 HARROW STREET, BOX HILL",-37.82158,145.126995,2.0,2.0,1,$450_pw,Unit/apmt,August 2016,3128,2016,8,HILL,450,207031163
5049,"17/41-45 HARROW STREET, BOX HILL",-37.82158,145.126995,2.0,2.0,1,$450_pw,Unit/apmt,July 2016,3128,2016,7,HILL,450,207031163
5058,"6/1102 WHITEHORSE ROAD, BOX HILL",-37.81964,145.132884,2.0,2.0,2,$550_pw,Townhouse,June 2016,3128,2016,6,HILL,550,207031163
5070,"2/14 VICTORIA STREET, BOX HILL",-37.824044,145.131035,2.0,1.0,1,$320_per_week,Unit/apmt,December 2016,3128,2016,12,HILL,320,207031163
5071,"2/14 VICTORIA STREET, BOX HILL",-37.824044,145.131035,2.0,1.0,1,$320_pw,Unit/apmt,December 2016,3128,2016,12,HILL,320,207031163
5093,"3/281-283 STATION STREET, BOX HILL",-37.837584,145.119944,3.0,1.0,1,$410_pw,Townhouse,March 2016,3128,2016,3,HILL,410,207031163
5094,"3/281-283 STATION STREET, BOX HILL",-37.837584,145.119944,3.0,1.0,1,$410_per_week,Townhouse,March 2016,3128,2016,3,HILL,410,207031163
5095,"3/281-283 STATION STREET, BOX HILL",-37.837584,145.119944,3.0,1.0,1,$420,Townhouse,February 2016,3128,2016,2,HILL,420,207031163
5106,"14/23-33 CAMBRIDGE STREET, BOX HILL",-37.82081223,145.1207428,2.0,1.0,1,$415_per_week,Townhouse,March 2016,3128,2016,3,HILL,415,207031163
5107,"14/23-33 CAMBRIDGE STREET, BOX HILL",-37.82081223,145.1207428,2.0,1.0,1,$415_pw,Townhouse,March 2016,3128,2016,3,HILL,415,207031163
5108,"14/23-33 CAMBRIDGE STREET, BOX HILL",-37.82081223,145.1207428,2.0,1.0,1,$415,Townhouse,February 2016,3128,2016,2,HILL,415,207031163
5127,"1/35 CAMBRIDGE STREET, BOX HILL",-37.820766,145.120136,2.0,1.0,1,$390_per_week,Unit/apmt,August 2016,3128,2016,8,HILL,390,207031163
5128,"1/35 CAMBRIDGE STREET, BOX HILL",-37.820766,145.120136,2.0,1.0,1,$390_pw,Unit/apmt,August 2016,3128,2016,8,HILL,390,207031163
5149,"2/18 HARROW STREET, BOX HILL",-37.821659,145.125239,2.0,1.0,1,$305_per_week,Unit/apmt,August 2016,3128,2016,8,HILL,305,207031163
5150,"2/18 HARROW STREET, BOX HILL",-37.821659,145.125239,2.0,1.0,1,$305_pw,Unit/apmt,August 2016,3128,2016,8,HILL,305,207031163
5193,"2/1104 WHITEHORSE ROAD, BOX HILL",-37.819817,145.13308,3.0,2.0,1,$410,Townhouse,February 2016,3128,2016,2,HILL,410,207031163
5194,"2/1104 WHITEHORSE ROAD, BOX HILL",-37.819817,145.13308,3.0,2.0,1,$410_pw,Townhouse,January 2016,3128,2016,1,HILL,410,207031163
5300,"405/1 WELLINGTON ROAD, BOX HILL",-37.816534,145.116945,1.0,1.0,0,$231_per_week,Unit/apmt,February 2016,3128,2016,2,HILL,231,207031163
5301,"405/1 WELLINGTON ROAD, BOX HILL",-37.816534,145.116945,1.0,1.0,0,$1000_pw,Unit/apmt,February 2016,3128,2016,2,HILL,1000,207031163
5302,"405/1 WELLINGTON ROAD, BOX HILL",-37.816534,145.116945,1.0,1.0,0,$231,Unit/apmt,February 2016,3128,2016,2,HILL,231,207031163
5303,"405/1 WELLINGTON ROAD, BOX HILL",-37.816534,145.116945,1.0,1.0,0,$231_per_week,Unit/apmt,January 2016,3128,2016,1,HILL,231,207031163
5314,"309/31 - 35 HARROW STREET, BOX HILL",-37.821363,145.125905,2.0,1.0,1,$395_per_week,Unit/apmt,June 2016,3128,2016,6,HILL,395,207031163
5317,"312/31 - 35 HARROW STREET, BOX HILL",-37.821363,145.125905,2.0,2.0,1,$450_per_week,Unit/apmt,June 2016,3128,2016,6,HILL,450,207031163
5372,"104/20 POPLAR STREET, BOX HILL",-37.814839,145.116313,1.0,1.0,1,$325_per_week,Unit/apmt,November 2016,3128,2016,11,HILL,325,207031163
5415,"1 SHORT STREET, BOX HILL",-37.820046,145.133778,3.0,1.0,2,$400,House,November 2016,3128,2016,11,HILL,400,207031163
5416,"1 SHORT STREET, BOX HILL",-37.820046,145.133778,3.0,1.0,2,$400_per_week,House,November 2016,3128,2016,11,HILL,400,207031163
5417,"1 SHORT STREET, BOX HILL",-37.820046,145.133778,3.0,1.0,2,$400_pw,House,November 2016,3128,2016,11,HILL,400,207031163
5453,"201/1 WELLINGTON ROAD, BOX HILL",-37.816534,145.116945,1.0,1.0,0,$230_Weekly,Unit/apmt,October 2016,3128,2016,10,HILL,230,207031163
5454,"201/1 WELLINGTON ROAD, BOX HILL",-37.816534,145.116945,1.0,1.0,0,$230,Unit/apmt,October 2016,3128,2016,10,HILL,230,207031163
5455,"201/1 WELLINGTON ROAD, BOX HILL",-37.816534,145.116945,1.0,1.0,0,$230_per_week,Unit/apmt,October 2016,3128,2016,10,HILL,230,207031163
5456,"201/1 WELLINGTON ROAD, BOX HILL",-37.816534,145.116945,1.0,1.0,0,$230_pw,Unit/apmt,October 2016,3128,2016,10,HILL,230,207031163
5457,"201/1 WELLINGTON ROAD, BOX HILL",-37.816534,145.116945,1.0,1.0,0,$230,Unit/apmt,September 2016,3128,2016,9,HILL,230,207031163
5458,"201/1 WELLINGTON ROAD, BOX HILL",-37.816534,145.116945,1.0,1.0,0,$230_per_week,Unit/apmt,September 2016,3128,2016,9,HILL,230,207031163
5470,"504/712-714 STATION STREET, BOX HILL",-37.816948,145.124525,1.0,1.0,1,$360,Unit/apmt,June 2016,3128,2016,6,HILL,360,207031163
5471,"504/712-714 STATION STREET, BOX HILL",-37.816948,145.124525,1.0,1.0,1,$360_pw,Unit/apmt,June 2016,3128,2016,6,HILL,360,207031163
5472,"504/712-714 STATION STREET, BOX HILL",-37.816948,145.124525,1.0,1.0,1,$360_Weekly,Unit/apmt,June 2016,3128,2016,6,HILL,360,207031163
5480,"3/35 KENT ROAD, BOX HILL",-37.824584,145.119326,2.0,1.0,1,$290_pw,Unit/apmt,June 2016,3128,2016,6,HILL,290,207031163
5481,"3/35 KENT ROAD, BOX HILL",-37.824584,145.119326,2.0,1.0,1,$290_per_week,Unit/apmt,June 2016,3128,2016,6,HILL,290,207031163
5509,"4/32 BARCELONA STREET, BOX HILL",-37.822644,145.132114,2.0,2.0,2,$430,Unit/apmt,September 2016,3128,2016,9,HILL,430,207031163
5510,"4/32 BARCELONA STREET, BOX HILL",-37.822644,145.132114,2.0,2.0,2,$430_Weekly,Unit/apmt,September 2016,3128,2016,9,HILL,430,207031163
5511,"4/32 BARCELONA STREET, BOX HILL",-37.822644,145.132114,2.0,2.0,2,$430_pw,Unit/apmt,August 2016,3128,2016,8,HILL,430,207031163
5512,"4/32 BARCELONA STREET, BOX HILL",-37.822644,145.132114,2.0,2.0,2,$430,Unit/apmt,August 2016,3128,2016,8,HILL,430,207031163
5554,"6/8 VICTORIA STREET, BOX HILL",-37.824595,145.130948,3.0,1.0,1,$410,Unit/apmt,January 2016,3128,2016,1,HILL,410,207031163
5555,"6/8 VICTORIA STREET, BOX HILL",-37.824595,145.130948,3.0,1.0,1,$410_per_week,Unit/apmt,January 2016,3128,2016,1,HILL,410,207031163
5556,"6/8 VICTORIA STREET, BOX HILL",-37.824595,145.130948,3.0,1.0,1,$410_pw,Unit/apmt,January 2016,3128,2016,1,HILL,410,207031163
5567,"3/2A MERTON STREET, BOX HILL",-37.825333,145.124667,2.0,1.0,1,$430,Townhouse,February 2016,3128,2016,2,HILL,430,207031163
5568,"3/2A MERTON STREET, BOX HILL",-37.825333,145.124667,2.0,1.0,1,$430_per_week,Townhouse,February 2016,3128,2016,2,HILL,430,207031163
5569,"3/2A MERTON STREET, BOX HILL",-37.825333,145.124667,2.0,1.0,1,$430_pw,Townhouse,February 2016,3128,2016,2,HILL,430,207031163
5617,"14 BISHOP STREET, BOX HILL",-37.820348,145.131012,4.0,3.0,1,$775,House,July 2016,3128,2016,7,HILL,775,207031163
5618,"14 BISHOP STREET, BOX HILL",-37.820348,145.131012,4.0,3.0,1,$775_per_week,House,July 2016,3128,2016,7,HILL,775,207031163
5619,"14 BISHOP STREET, BOX HILL",-37.820348,145.131012,4.0,3.0,1,$775_pw,House,July 2016,3128,2016,7,HILL,775,207031163
5620,"14 BISHOP STREET, BOX HILL",-37.820348,145.131012,4.0,3.0,1,$775_Weekly,House,July 2016,3128,2016,7,HILL,775,207031163
5700,"211/2-4 ARCHIBALD STREET, BOX HILL",-37.8167402,145.1219097,2.0,2.0,1,$460_per_week,Unit/apmt,July 2016,3128,2016,7,HILL,460,207031163
5739,"4/381 MIDDLEBOROUGH ROAD, BOX HILL",-37.82522,145.136985,2.0,1.0,1,$355_pw,Unit/apmt,November 2016,3128,2016,11,HILL,355,207031163
5771,"25 BISHOP STREET, BOX HILL",-37.820125,145.132265,3.0,1.0,2,$400_per_week,House,June 2016,3128,2016,6,HILL,400,207031163
5772,"25 BISHOP STREET, BOX HILL",-37.820125,145.132265,3.0,1.0,2,$400,House,June 2016,3128,2016,6,HILL,400,207031163
5773,"25 BISHOP STREET, BOX HILL",-37.820125,145.132265,3.0,1.0,2,$400_per_week,House,May 2016,3128,2016,5,HILL,400,207031163
5774,"25 BISHOP STREET, BOX HILL",-37.820125,145.132265,3.0,1.0,2,$400_per_week,House,January 2016,3128,2016,1,HILL,400,207031163
5801,"11/41 HARROW STREET, BOX HILL",-37.821192,145.124172,2.0,1.0,1,$360,Unit/apmt,January 2016,3128,2016,1,HILL,360,207031163
5802,"11/41 HARROW STREET, BOX HILL",-37.821192,145.124172,2.0,1.0,1,$360_per_week,Unit/apmt,January 2016,3128,2016,1,HILL,360,207031163
