,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,suburb,weekly_rent
13044,"21A RAYNER STREET, ALTONA",-37.868074,144.820453,3,2,2,$650_per_week,Townhouse,2022-06-01,3018,ALTONA,650
13045,"21A RAYNER STREET, ALTONA",-37.868074,144.820453,3,2,2,$600_per_week,Townhouse,2021-05-01,3018,ALTONA,600
13046,"21A RAYNER STREET, ALTONA",-37.868074,144.820453,3,2,2,$600,Townhouse,2021-05-01,3018,ALTONA,600
13047,"21A RAYNER STREET, ALTONA",-37.868074,144.820453,3,2,2,$630_per_week,Townhouse,2019-11-01,3018,ALTONA,630
13048,"21A RAYNER STREET, ALTONA",-37.868074,144.820453,3,2,2,$650_per_week,Townhouse,2018-10-01,3018,ALTONA,650
13049,"21A RAYNER STREET, ALTONA",-37.868074,144.820453,3,2,2,$650,Townhouse,2018-10-01,3018,ALTONA,650
13050,"15 MYRTLE GROVE, ALTONA",-37.871597,144.815009,4,2,3,$570_per_week,House,2022-06-01,3018,ALTONA,570
13051,"15 MYRTLE GROVE, ALTONA",-37.871597,144.815009,4,2,3,$570_per_week,House,2022-06-01,3018,ALTONA,570
13052,"15 MYRTLE GROVE, ALTONA",-37.871597,144.815009,4,2,3,$570_per_week,House,2019-08-01,3018,ALTONA,570
13053,"15 MYRTLE GROVE, ALTONA",-37.871597,144.815009,4,2,3,$570,House,2019-08-01,3018,ALTONA,570
13054,"15 MYRTLE GROVE, ALTONA",-37.871597,144.815009,4,2,3,$560_per_week,House,2018-05-01,3018,ALTONA,560
13055,"15 MYRTLE GROVE, ALTONA",-37.871597,144.815009,4,2,3,$560,House,2018-05-01,3018,ALTONA,560
13056,"15 MYRTLE GROVE, ALTONA",-37.871597,144.815009,4,2,3,$550_per_week,House,2014-11-01,3018,ALTONA,550
13057,"1/25 ROSE STREET, ALTONA",-37.868441,144.818735,2,1,1,$350_per_week,Unit,2022-06-01,3018,ALTONA,350
13058,"1/25 ROSE STREET, ALTONA",-37.868441,144.818735,2,1,1,$350_per_week,Unit,2022-06-01,3018,ALTONA,350
13059,"1/25 ROSE STREET, ALTONA",-37.868441,144.818735,2,1,1,$350_per_week,Unit,2020-10-01,3018,ALTONA,350
13060,"1/25 ROSE STREET, ALTONA",-37.868441,144.818735,2,1,1,$350,Unit,2020-10-01,3018,ALTONA,350
13061,"1/25 ROSE STREET, ALTONA",-37.868441,144.818735,2,1,1,$350_per_week,Unit,2020-09-01,3018,ALTONA,350
13062,"1/25 ROSE STREET, ALTONA",-37.868441,144.818735,2,1,1,$350_per_week,Unit,2020-01-01,3018,ALTONA,350
13063,"1/25 ROSE STREET, ALTONA",-37.868441,144.818735,2,1,1,$350_per_week,Unit,2019-12-01,3018,ALTONA,350
13064,"1/25 ROSE STREET, ALTONA",-37.868441,144.818735,2,1,1,$350_per_week,Unit,2019-02-01,3018,ALTONA,350
13065,"1/25 ROSE STREET, ALTONA",-37.868441,144.818735,2,1,1,$360,Unit,2019-01-01,3018,ALTONA,360
13066,"1/25 ROSE STREET, ALTONA",-37.868441,144.818735,2,1,1,$330_per_week,Unit,2015-02-01,3018,ALTONA,330
13067,"8 PURNELL STREET, ALTONA",-37.865287,144.811492,3,2,2,$480_per_week,House,2022-06-01,3018,ALTONA,480
13068,"8 PURNELL STREET, ALTONA",-37.865287,144.811492,3,2,2,$480_per_week,House,2022-06-01,3018,ALTONA,480
13069,"8 PURNELL STREET, ALTONA",-37.865287,144.811492,3,2,2,$490_per_week,House,2021-03-01,3018,ALTONA,490
13070,"8 PURNELL STREET, ALTONA",-37.865287,144.811492,3,2,2,$490,House,2021-03-01,3018,ALTONA,490
13071,"8 PURNELL STREET, ALTONA",-37.865287,144.811492,3,2,2,$490_per_week,House,2021-01-01,3018,ALTONA,490
13072,"8 PURNELL STREET, ALTONA",-37.865287,144.811492,3,2,2,$480_per_week,House,2019-10-01,3018,ALTONA,480
13073,"8 PURNELL STREET, ALTONA",-37.865287,144.811492,3,2,2,$480,House,2019-10-01,3018,ALTONA,480
13074,"8 PURNELL STREET, ALTONA",-37.865287,144.811492,3,2,2,$470_per_week,House,2018-08-01,3018,ALTONA,470
13075,"8 PURNELL STREET, ALTONA",-37.865287,144.811492,3,2,2,$470_per_week,House,2018-07-01,3018,ALTONA,470
13076,"8 PURNELL STREET, ALTONA",-37.865287,144.811492,3,2,2,$470,House,2018-07-01,3018,ALTONA,470
13077,"8 PURNELL STREET, ALTONA",-37.865287,144.811492,3,2,2,$370_per_week,House,2015-08-01,3018,ALTONA,370
13078,"8 PURNELL STREET, ALTONA",-37.865287,144.811492,3,2,2,$360_per_week,House,2012-02-01,3018,ALTONA,360
13079,"45 WATERS DRIVE, ALTONA",-37.858823,144.846617,5,2,1,$600_per_week,House,2022-06-01,3018,ALTONA,600
13080,"45 WATERS DRIVE, ALTONA",-37.858823,144.846617,5,2,1,$600_per_week,House,2022-06-01,3018,ALTONA,600
13081,"45 WATERS DRIVE, ALTONA",-37.858823,144.846617,5,2,1,$600_per_week,House,2020-01-01,3018,ALTONA,600
13082,"45 WATERS DRIVE, ALTONA",-37.858823,144.846617,5,2,1,$580_per_week,House,2020-01-01,3018,ALTONA,580
13083,"45 WATERS DRIVE, ALTONA",-37.858823,144.846617,5,2,1,$570_per_week,House,2017-07-01,3018,ALTONA,570
13084,"45 WATERS DRIVE, ALTONA",-37.858823,144.846617,5,2,1,$450_per_week,House,2012-09-01,3018,ALTONA,450
13085,"45 WATERS DRIVE, ALTONA",-37.858823,144.846617,5,2,1,$445_per_week,House,2010-06-01,3018,ALTONA,445
13086,"3/19 UPTON STREET, ALTONA",-37.868529,144.823122,2,1,2,$410_per_week,Unit,2022-06-01,3018,ALTONA,410
13087,"3/19 UPTON STREET, ALTONA",-37.868529,144.823122,2,1,2,$410_per_week,Unit,2022-06-01,3018,ALTONA,410
13088,"3/19 UPTON STREET, ALTONA",-37.868529,144.823122,2,1,2,$410_per_week,Unit,2021-06-01,3018,ALTONA,410
13089,"3/19 UPTON STREET, ALTONA",-37.868529,144.823122,2,1,2,$410_per_week,Unit,2020-01-01,3018,ALTONA,410
13090,"3/19 UPTON STREET, ALTONA",-37.868529,144.823122,2,1,2,$410_per_week,Unit,2019-12-01,3018,ALTONA,410
13091,"3/19 UPTON STREET, ALTONA",-37.868529,144.823122,2,1,2,$410_per_week,Unit,2019-02-01,3018,ALTONA,410
13092,"3/19 UPTON STREET, ALTONA",-37.868529,144.823122,2,1,2,$380_Weekly,Unit,2016-01-01,3018,ALTONA,380
13093,"3/19 UPTON STREET, ALTONA",-37.868529,144.823122,2,1,2,$380_Weekly,Unit,2015-12-01,3018,ALTONA,380
13094,"3/19 UPTON STREET, ALTONA",-37.868529,144.823122,2,1,2,$380_Weekly,Unit,2015-06-01,3018,ALTONA,380
13095,"3/19 UPTON STREET, ALTONA",-37.868529,144.823122,2,1,2,$370,Unit,2014-04-01,3018,ALTONA,370
13096,"3/19 UPTON STREET, ALTONA",-37.868529,144.823122,2,1,2,$320_Weekly,Unit,2009-11-01,3018,ALTONA,320
13097,"3/19 UPTON STREET, ALTONA",-37.868529,144.823122,2,1,2,$260_per_week,Unit,2007-08-01,3018,ALTONA,260
13098,"3/19 UPTON STREET, ALTONA",-37.868529,144.823122,2,1,2,$260,Unit,2007-08-01,3018,ALTONA,260
13099,"1/15 JURGA COURT, ALTONA",-37.862082,144.846454,1,1,1,$230_per_week,Unit,2022-06-01,3018,ALTONA,230
13100,"1/15 JURGA COURT, ALTONA",-37.862082,144.846454,1,1,1,$230_per_week,Unit,2022-06-01,3018,ALTONA,230
13101,"1/15 JURGA COURT, ALTONA",-37.862082,144.846454,1,1,1,$220_per_week,Unit,2022-06-01,3018,ALTONA,220
13102,"1/15 JURGA COURT, ALTONA",-37.862082,144.846454,1,1,1,$220_per_week,Unit,2020-04-01,3018,ALTONA,220
13103,"1/15 JURGA COURT, ALTONA",-37.862082,144.846454,1,1,1,$230_per_week,Unit,2019-11-01,3018,ALTONA,230
13104,"1/15 JURGA COURT, ALTONA",-37.862082,144.846454,1,1,1,$220_per_week,Unit,2018-03-01,3018,ALTONA,220
13105,"1/15 JURGA COURT, ALTONA",-37.862082,144.846454,1,1,1,$220,Unit,2018-02-01,3018,ALTONA,220
13106,"1/15 JURGA COURT, ALTONA",-37.862082,144.846454,1,1,1,$220_per_week,Unit,2017-11-01,3018,ALTONA,220
13107,"1/15 JURGA COURT, ALTONA",-37.862082,144.846454,1,1,1,$200,Unit,2014-05-01,3018,ALTONA,200
13108,"1/15 JURGA COURT, ALTONA",-37.862082,144.846454,1,1,1,$200_per_week,Unit,2014-04-01,3018,ALTONA,200
13109,"1/15 JURGA COURT, ALTONA",-37.862082,144.846454,1,1,1,$150_per_week,Unit,2009-01-01,3018,ALTONA,150
13110,"1/15 JURGA COURT, ALTONA",-37.862082,144.846454,1,1,1,$170_per_week,Unit,2009-01-01,3018,ALTONA,170
13111,"1/15 JURGA COURT, ALTONA",-37.862082,144.846454,1,1,1,$150,Unit,2008-04-01,3018,ALTONA,150
13112,"58 ROMAWI STREET, ALTONA",-37.865068,144.825509,3,1,3,$500_per_week,House,2022-06-01,3018,ALTONA,500
13113,"58 ROMAWI STREET, ALTONA",-37.865068,144.825509,3,1,3,$500_per_week,House,2022-06-01,3018,ALTONA,500
13114,"58 ROMAWI STREET, ALTONA",-37.865068,144.825509,3,1,3,$500_per_week,House,2019-11-01,3018,ALTONA,500
13115,"50 WATERS DRIVE, ALTONA",-37.859514,144.847552,3,1,2,$430_per_week,House,2022-06-01,3018,ALTONA,430
13116,"50 WATERS DRIVE, ALTONA",-37.859514,144.847552,3,1,2,$430_per_week,House,2022-06-01,3018,ALTONA,430
13117,"50 WATERS DRIVE, ALTONA",-37.859514,144.847552,3,1,2,$430_per_week,House,2021-02-01,3018,ALTONA,430
13118,"50 WATERS DRIVE, ALTONA",-37.859514,144.847552,3,1,2,$430,House,2021-02-01,3018,ALTONA,430
13119,"50 WATERS DRIVE, ALTONA",-37.859514,144.847552,3,1,2,$430_per_week,House,2019-11-01,3018,ALTONA,430
13120,"50 WATERS DRIVE, ALTONA",-37.859514,144.847552,3,1,2,$410_per_week,House,2018-11-01,3018,ALTONA,410
13121,"50 WATERS DRIVE, ALTONA",-37.859514,144.847552,3,1,2,$410,House,2018-11-01,3018,ALTONA,410
13122,"50 WATERS DRIVE, ALTONA",-37.859514,144.847552,3,1,2,$440_per_week,House,2018-10-01,3018,ALTONA,440
13123,"50 WATERS DRIVE, ALTONA",-37.859514,144.847552,3,1,2,$425_per_week,House,2017-09-01,3018,ALTONA,425
13124,"50 WATERS DRIVE, ALTONA",-37.859514,144.847552,3,1,2,$380_per_week,House,2015-07-01,3018,ALTONA,380
13125,"50 WATERS DRIVE, ALTONA",-37.859514,144.847552,3,1,2,$350_per_week,House,2013-04-01,3018,ALTONA,350
13126,"21D UPTON STREET, ALTONA",-37.868344,144.822971,4,3,2,$580_per_week,Townhouse,2022-06-01,3018,ALTONA,580
13127,"21D UPTON STREET, ALTONA",-37.868344,144.822971,4,3,2,$580_per_week,Townhouse,2022-06-01,3018,ALTONA,580
13128,"21D UPTON STREET, ALTONA",-37.868344,144.822971,4,3,2,$580_per_week,Townhouse,2021-09-01,3018,ALTONA,580
13129,"21D UPTON STREET, ALTONA",-37.868344,144.822971,4,3,2,$580_per_week,Townhouse,2021-08-01,3018,ALTONA,580
13130,"21D UPTON STREET, ALTONA",-37.868344,144.822971,4,3,2,$580,Townhouse,2021-08-01,3018,ALTONA,580
13131,"21D UPTON STREET, ALTONA",-37.868344,144.822971,4,3,2,$580_per_week,Townhouse,2020-01-01,3018,ALTONA,580
13132,"21D UPTON STREET, ALTONA",-37.868344,144.822971,4,3,2,$580_per_week,Townhouse,2019-12-01,3018,ALTONA,580
13133,"21D UPTON STREET, ALTONA",-37.868344,144.822971,4,3,2,$540_per_week,Townhouse,2013-12-01,3018,ALTONA,540
13134,"133 RAILWAY STREET NORTH, ALTONA",-37.865925,144.820709,3,2,2,$640_per_week,Townhouse,2022-06-01,3018,ALTONA,640
13135,"133 RAILWAY STREET NORTH, ALTONA",-37.865925,144.820709,3,2,2,$640_per_week,Townhouse,2022-06-01,3018,ALTONA,640
13136,"133 RAILWAY STREET NORTH, ALTONA",-37.865925,144.820709,3,2,2,$640_per_week,Townhouse,2020-02-01,3018,ALTONA,640
13137,"133 RAILWAY STREET NORTH, ALTONA",-37.865925,144.820709,3,2,2,$640_per_week,Townhouse,2020-01-01,3018,ALTONA,640
13138,"133 RAILWAY STREET NORTH, ALTONA",-37.865925,144.820709,3,2,2,$620_per_week,Townhouse,2019-04-01,3018,ALTONA,620
13139,"133 RAILWAY STREET NORTH, ALTONA",-37.865925,144.820709,3,2,2,$620,Townhouse,2019-04-01,3018,ALTONA,620
13141,"2/4-6 BRACKEN GROVE, ALTONA",-37.870774,144.816406,2,1,2,$340_per_week,Unit,2022-06-01,3018,ALTONA,340
13142,"2/4-6 BRACKEN GROVE, ALTONA",-37.870774,144.816406,2,1,2,$340_per_week,Unit,2022-06-01,3018,ALTONA,340
13143,"2/4-6 BRACKEN GROVE, ALTONA",-37.870774,144.816406,2,1,2,$340_per_week,Unit,2020-01-01,3018,ALTONA,340
13144,"2/4-6 BRACKEN GROVE, ALTONA",-37.870774,144.816406,2,1,2,$330_per_week,Unit,2018-11-01,3018,ALTONA,330
13145,"2/4-6 BRACKEN GROVE, ALTONA",-37.870774,144.816406,2,1,2,$330,Unit,2018-11-01,3018,ALTONA,330
13146,"2/4-6 BRACKEN GROVE, ALTONA",-37.870774,144.816406,2,1,2,$290,Unit,2014-03-01,3018,ALTONA,290
13147,"2/4-6 BRACKEN GROVE, ALTONA",-37.870774,144.816406,2,1,2,$290_per_week,Unit,2012-05-01,3018,ALTONA,290
13148,"2/4-6 BRACKEN GROVE, ALTONA",-37.870774,144.816406,2,1,2,$290_per_week,Unit,2012-03-01,3018,ALTONA,290
13149,"2/4-6 BRACKEN GROVE, ALTONA",-37.870774,144.816406,2,1,2,$280_per_week,Unit,2011-04-01,3018,ALTONA,280
13150,"6 WATSON COURT, ALTONA",-37.863164,144.834192,3,2,2,$560_per_week,House,2022-06-01,3018,ALTONA,560
13151,"6 WATSON COURT, ALTONA",-37.863164,144.834192,3,2,2,$560_per_week,House,2022-06-01,3018,ALTONA,560
13152,"6 WATSON COURT, ALTONA",-37.863164,144.834192,3,2,2,$560_per_week,House,2019-12-01,3018,ALTONA,560
13153,"6 WATSON COURT, ALTONA",-37.863164,144.834192,3,2,2,$530_per_week,House,2017-03-01,3018,ALTONA,530
13154,"6 WATSON COURT, ALTONA",-37.863164,144.834192,3,2,2,$390_pw,House,2011-10-01,3018,ALTONA,390
13155,"6 WATSON COURT, ALTONA",-37.863164,144.834192,3,2,2,$390,House,2011-10-01,3018,ALTONA,390
13156,"6 WATSON COURT, ALTONA",-37.863164,144.834192,3,2,2,$390_per_week,House,2011-10-01,3018,ALTONA,390
13157,"6 WATSON COURT, ALTONA",-37.863164,144.834192,3,2,2,$350,House,2009-08-01,3018,ALTONA,350
13158,"139 BLYTH STREET, ALTONA",-37.869124,144.817807,2,1,1,$470_per_week,House,2022-06-01,3018,ALTONA,470
13159,"139 BLYTH STREET, ALTONA",-37.869124,144.817807,2,1,1,$470_per_week,House,2022-06-01,3018,ALTONA,470
13160,"139 BLYTH STREET, ALTONA",-37.869124,144.817807,2,1,1,$470_per_week,House,2020-01-01,3018,ALTONA,470
13161,"139 BLYTH STREET, ALTONA",-37.869124,144.817807,2,1,1,$320_pw,House,2011-01-01,3018,ALTONA,320
13162,"67 GRIEVE PARADE, ALTONA",-37.866756,144.817782,4,2,1,$540_per_week,Unit,2022-06-01,3018,ALTONA,540
13163,"67 GRIEVE PARADE, ALTONA",-37.866756,144.817782,4,2,1,$540_per_week,Unit,2022-06-01,3018,ALTONA,540
13164,"67 GRIEVE PARADE, ALTONA",-37.866756,144.817782,4,2,1,$540_per_week,Unit,2020-01-01,3018,ALTONA,540
13165,"67 GRIEVE PARADE, ALTONA",-37.866756,144.817782,4,2,1,$520_per_week,Unit,2019-02-01,3018,ALTONA,520
13166,"9/70 QUEEN STREET, ALTONA",-37.870608,144.83566,2,1,1,$290_per_week,Unit,2022-06-01,3018,ALTONA,290
13167,"9/70 QUEEN STREET, ALTONA",-37.870608,144.83566,2,1,1,$290_per_week,Unit,2022-06-01,3018,ALTONA,290
13168,"9/70 QUEEN STREET, ALTONA",-37.870608,144.83566,2,1,1,$290_per_week,Unit,2021-05-01,3018,ALTONA,290
13169,"9/70 QUEEN STREET, ALTONA",-37.870608,144.83566,2,1,1,$290,Unit,2021-05-01,3018,ALTONA,290
13170,"9/70 QUEEN STREET, ALTONA",-37.870608,144.83566,2,1,1,$290_per_week,Unit,2020-04-01,3018,ALTONA,290
13171,"9/70 QUEEN STREET, ALTONA",-37.870608,144.83566,2,1,1,$290_per_week,Unit,2017-07-01,3018,ALTONA,290
13172,"9/70 QUEEN STREET, ALTONA",-37.870608,144.83566,2,1,1,$290_per_week,Unit,2017-06-01,3018,ALTONA,290
13173,"9/70 QUEEN STREET, ALTONA",-37.870608,144.83566,2,1,1,$270_per_week,Unit,2015-12-01,3018,ALTONA,270
13174,"9/70 QUEEN STREET, ALTONA",-37.870608,144.83566,2,1,1,$270_per_week,Unit,2015-11-01,3018,ALTONA,270
13175,"9/70 QUEEN STREET, ALTONA",-37.870608,144.83566,2,1,1,$265_Weekly,Unit,2014-08-01,3018,ALTONA,265
13176,"9/70 QUEEN STREET, ALTONA",-37.870608,144.83566,2,1,1,$255_Weekly,Unit,2013-05-01,3018,ALTONA,255
13177,"9/70 QUEEN STREET, ALTONA",-37.870608,144.83566,2,1,1,$230_Weekly,Unit,2011-07-01,3018,ALTONA,230
13178,"9/70 QUEEN STREET, ALTONA",-37.870608,144.83566,2,1,1,$230_per_week,Unit,2011-06-01,3018,ALTONA,230
13179,"9/70 QUEEN STREET, ALTONA",-37.870608,144.83566,2,1,1,$240_p.w.,Unit,2010-07-01,3018,ALTONA,240
13180,"9/70 QUEEN STREET, ALTONA",-37.870608,144.83566,2,1,1,$220_Weekly,Unit,2009-11-01,3018,ALTONA,220
13181,"9/70 QUEEN STREET, ALTONA",-37.870608,144.83566,2,1,1,$210,Unit,2008-03-01,3018,ALTONA,210
13184,"4 CAIN COURT, ALTONA",-37.863988,144.838828,4,3,2,$750_per_week,Townhouse,2022-06-01,3018,ALTONA,750
13185,"4 CAIN COURT, ALTONA",-37.863988,144.838828,4,3,2,$750_per_week,Townhouse,2022-06-01,3018,ALTONA,750
13186,"4 CAIN COURT, ALTONA",-37.863988,144.838828,4,3,2,$750_per_week,Townhouse,2021-10-01,3018,ALTONA,750
13187,"4 CAIN COURT, ALTONA",-37.863988,144.838828,4,3,2,$750,Townhouse,2021-10-01,3018,ALTONA,750
13188,"4 CAIN COURT, ALTONA",-37.863988,144.838828,4,3,2,$750_per_week,Townhouse,2020-12-01,3018,ALTONA,750
13189,"4 CAIN COURT, ALTONA",-37.863988,144.838828,4,3,2,$750_per_week,Townhouse,2020-10-01,3018,ALTONA,750
13190,"4 CAIN COURT, ALTONA",-37.863988,144.838828,4,3,2,$400_per_week,Townhouse,2018-09-01,3018,ALTONA,400
13191,"4 CAIN COURT, ALTONA",-37.863988,144.838828,4,3,2,$400,Townhouse,2018-09-01,3018,ALTONA,400
13192,"11 COBHAM STREET, ALTONA",-37.871824,144.805984,3,1,1,$495_per_week,House,2022-06-01,3018,ALTONA,495
13193,"11 COBHAM STREET, ALTONA",-37.871824,144.805984,3,1,1,$495_per_week,House,2022-06-01,3018,ALTONA,495
13194,"11 COBHAM STREET, ALTONA",-37.871824,144.805984,3,1,1,$495_per_week,House,2021-11-01,3018,ALTONA,495
13195,"11 COBHAM STREET, ALTONA",-37.871824,144.805984,3,1,1,$495_per_week,House,2021-10-01,3018,ALTONA,495
13196,"11 COBHAM STREET, ALTONA",-37.871824,144.805984,3,1,1,$495,House,2021-10-01,3018,ALTONA,495
13197,"11 COBHAM STREET, ALTONA",-37.871824,144.805984,3,1,1,$495_per_week,House,2019-05-01,3018,ALTONA,495
13198,"11 COBHAM STREET, ALTONA",-37.871824,144.805984,3,1,1,$495,House,2019-05-01,3018,ALTONA,495
13199,"11 COBHAM STREET, ALTONA",-37.871824,144.805984,3,1,1,$270_Weekly,House,2009-01-01,3018,ALTONA,270
13200,"11 COBHAM STREET, ALTONA",-37.871824,144.805984,3,1,1,$270_per_week,House,2008-11-01,3018,ALTONA,270
13201,"11 COBHAM STREET, ALTONA",-37.871824,144.805984,3,1,1,$190_per_week,House,2007-02-01,3018,ALTONA,190
13202,"11 COBHAM STREET, ALTONA",-37.871824,144.805984,3,1,1,$190,House,2007-02-01,3018,ALTONA,190
13203,"2/42 BLYTH STREET, ALTONA",-37.868636,144.831417,3,2,2,$550_per_week,Townhouse,2022-06-01,3018,ALTONA,550
13204,"2/42 BLYTH STREET, ALTONA",-37.868636,144.831417,3,2,2,$550_per_week,Townhouse,2022-06-01,3018,ALTONA,550
13205,"2/42 BLYTH STREET, ALTONA",-37.868636,144.831417,3,2,2,$550_per_week,Townhouse,2021-11-01,3018,ALTONA,550
13206,"2/42 BLYTH STREET, ALTONA",-37.868636,144.831417,3,2,2,$550,Townhouse,2021-11-01,3018,ALTONA,550
13207,"2/42 BLYTH STREET, ALTONA",-37.868636,144.831417,3,2,2,$550_per_week,Townhouse,2021-10-01,3018,ALTONA,550
13208,"2/42 BLYTH STREET, ALTONA",-37.868636,144.831417,3,2,2,$475_per_week,Townhouse,2020-08-01,3018,ALTONA,475
13209,"2/42 BLYTH STREET, ALTONA",-37.868636,144.831417,3,2,2,$475_per_week,Townhouse,2020-05-01,3018,ALTONA,475
13210,"2/42 BLYTH STREET, ALTONA",-37.868636,144.831417,3,2,2,$475,Townhouse,2020-05-01,3018,ALTONA,475
13212,"2/42 BLYTH STREET, ALTONA",-37.868636,144.831417,3,2,2,$380_Weekly,Townhouse,2010-02-01,3018,ALTONA,380
13213,"2/42 BLYTH STREET, ALTONA",-37.868636,144.831417,3,2,2,$380_p.w.,Townhouse,2010-02-01,3018,ALTONA,380
13214,"2/42 BLYTH STREET, ALTONA",-37.868636,144.831417,3,2,2,$340_per_week,Townhouse,2007-04-01,3018,ALTONA,340
13215,"2/42 BLYTH STREET, ALTONA",-37.868636,144.831417,3,2,2,$340,Townhouse,2007-04-01,3018,ALTONA,340
13216,"17 MANNING STREET, ALTONA",-37.8720017,144.8157102,3,2,2,$590_per_week,House,2022-06-01,3018,ALTONA,590
13217,"17 MANNING STREET, ALTONA",-37.8720017,144.8157102,3,2,2,$590_per_week,House,2022-06-01,3018,ALTONA,590
13218,"17 MANNING STREET, ALTONA",-37.8720017,144.8157102,3,2,2,$590_per_week,House,2021-12-01,3018,ALTONA,590
13219,"17 MANNING STREET, ALTONA",-37.8720017,144.8157102,3,2,2,$590,House,2021-12-01,3018,ALTONA,590
13220,"17 MANNING STREET, ALTONA",-37.8720017,144.8157102,3,2,2,$590_per_week,House,2021-11-01,3018,ALTONA,590
13221,"17 MANNING STREET, ALTONA",-37.8720017,144.8157102,3,2,2,$600_per_week,House,2020-03-01,3018,ALTONA,600
13222,"17 MANNING STREET, ALTONA",-37.8720017,144.8157102,3,2,2,$600_per_week,House,2020-02-01,3018,ALTONA,600
13223,"17 MANNING STREET, ALTONA",-37.8720017,144.8157102,3,2,2,$600,House,2020-01-01,3018,ALTONA,600
13224,"17 MANNING STREET, ALTONA",-37.8720017,144.8157102,3,2,2,$560_per_week,House,2018-01-01,3018,ALTONA,560
13225,"17 MANNING STREET, ALTONA",-37.8720017,144.8157102,3,2,2,$560,House,2018-01-01,3018,ALTONA,560
13226,"1/172 QUEEN STREET, ALTONA",-37.870399,144.823527,3,1,1,$400_per_week,House,2022-06-01,3018,ALTONA,400
13227,"1/172 QUEEN STREET, ALTONA",-37.870399,144.823527,3,1,1,$400_per_week,House,2022-06-01,3018,ALTONA,400
13228,"1/172 QUEEN STREET, ALTONA",-37.870399,144.823527,3,1,1,$400_per_week,House,2021-11-01,3018,ALTONA,400
13229,"1/172 QUEEN STREET, ALTONA",-37.870399,144.823527,3,1,1,$400,House,2021-11-01,3018,ALTONA,400
13230,"1/172 QUEEN STREET, ALTONA",-37.870399,144.823527,3,1,1,$360_per_week,House,2016-10-01,3018,ALTONA,360
13231,"1/172 QUEEN STREET, ALTONA",-37.870399,144.823527,3,1,1,$360_per_week,House,2016-06-01,3018,ALTONA,360
13232,"1/172 QUEEN STREET, ALTONA",-37.870399,144.823527,3,1,1,$350,House,2014-05-01,3018,ALTONA,350
13233,"1/172 QUEEN STREET, ALTONA",-37.870399,144.823527,3,1,1,$350_per_week,House,2014-05-01,3018,ALTONA,350
13234,"250 QUEEN STREET, ALTONA",-37.873576,144.814868,5,2,3,$600_per_week,House,2022-06-01,3018,ALTONA,600
13235,"250 QUEEN STREET, ALTONA",-37.873576,144.814868,5,2,3,$600_per_week,House,2022-06-01,3018,ALTONA,600
13236,"250 QUEEN STREET, ALTONA",-37.873576,144.814868,5,2,3,$600_per_week,House,2021-11-01,3018,ALTONA,600
13237,"250 QUEEN STREET, ALTONA",-37.873576,144.814868,5,2,3,$600,House,2021-11-01,3018,ALTONA,600
13238,"250 QUEEN STREET, ALTONA",-37.873576,144.814868,5,2,3,$580_per_week,House,2020-10-01,3018,ALTONA,580
13239,"250 QUEEN STREET, ALTONA",-37.873576,144.814868,5,2,3,$600_per_week,House,2020-10-01,3018,ALTONA,600
13240,"250 QUEEN STREET, ALTONA",-37.873576,144.814868,5,2,3,$600_per_week,House,2020-08-01,3018,ALTONA,600
13241,"250 QUEEN STREET, ALTONA",-37.873576,144.814868,5,2,3,$600,House,2020-07-01,3018,ALTONA,600
13242,"250 QUEEN STREET, ALTONA",-37.873576,144.814868,5,2,3,$600_per_week,House,2019-05-01,3018,ALTONA,600
13243,"250 QUEEN STREET, ALTONA",-37.873576,144.814868,5,2,3,$600,House,2019-05-01,3018,ALTONA,600
13244,"2/22 DAVID STREET, ALTONA",-37.86746,144.826883,2,1,1,$390_per_week,Unit,2022-06-01,3018,ALTONA,390
13245,"2/22 DAVID STREET, ALTONA",-37.86746,144.826883,2,1,1,$390_per_week,Unit,2022-06-01,3018,ALTONA,390
13246,"2/22 DAVID STREET, ALTONA",-37.86746,144.826883,2,1,1,$390_per_week,Unit,2021-12-01,3018,ALTONA,390
13247,"2/22 DAVID STREET, ALTONA",-37.86746,144.826883,2,1,1,$390_per_week,Unit,2021-11-01,3018,ALTONA,390
13248,"2/22 DAVID STREET, ALTONA",-37.86746,144.826883,2,1,1,$390,Unit,2021-11-01,3018,ALTONA,390
13249,"2/22 DAVID STREET, ALTONA",-37.86746,144.826883,2,1,1,$380_per_week,Unit,2018-08-01,3018,ALTONA,380
13250,"2/22 DAVID STREET, ALTONA",-37.86746,144.826883,2,1,1,$380,Unit,2018-08-01,3018,ALTONA,380
13251,"2/22 DAVID STREET, ALTONA",-37.86746,144.826883,2,1,1,$380_per_week,Unit,2016-04-01,3018,ALTONA,380
13252,"2/22 DAVID STREET, ALTONA",-37.86746,144.826883,2,1,1,$340,Unit,2014-03-01,3018,ALTONA,340
13253,"2/22 DAVID STREET, ALTONA",-37.86746,144.826883,2,1,1,$340_per_week,Unit,2013-11-01,3018,ALTONA,340
13254,"2/22 DAVID STREET, ALTONA",-37.86746,144.826883,2,1,1,$330_Weekly,Unit,2012-08-01,3018,ALTONA,330
13255,"2/22 DAVID STREET, ALTONA",-37.86746,144.826883,2,1,1,$310_Weekly,Unit,2009-01-01,3018,ALTONA,310
