address,nbed,nbath,ncar,postcode,SA2_CODE,residence_type,dist_to_cbd_KM,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,weekly_rent
"20 CALDERWOOD STREET, BULLEEN",3.0,1.0,2,3105,207021156,Other,14.85527,1.78259,1.45656,2.33551,,435.0
"20 CALLOP STREET, EAST WARBURTON",3.0,1.0,4,3799,211051286,House,84.4909,12.48441,4.10317,13.95771,,300.0
"20 CAMBRIDGE STREET, CRESWICK",3.0,2.0,1,3363,201021010,House,120.91644,0.5160800000000001,0.4882599999999999,,0.87346,295.0
"20 CAMPBELL STREET, BIRCHIP",3.0,2.0,3,3483,215031400,House,309.70306,0.92634,0.87054,35.40254,0.88144,200.0
"20 CANTERBURY STREET, BROWN HILL",3.0,1.0,4,3350,201011481,House,112.44563,0.89075,0.56667,0.8892100000000001,2.31424,260.0
"20 CAPRICORN AVENUE, DONCASTER EAST",3.0,2.0,2,3109,207021424,Other,23.31595,1.01867,1.0273,,,550.0
"20 CARLINA COURT, MARSHALL",4.0,2.0,2,3216,203021485,Other,89.80251,1.04644,,5.71082,,400.0
"20 CASH STREET, COBURG",3.0,1.0,2,3058,206011497,Other,7.94703,0.76588,0.7213099999999999,0.4693,,600.0
"20 CAVIAR COURT, MINERS REST",4.0,2.0,2,3352,201011008,House,124.07029,5.95488,0.82805,6.39999,,430.0
"20 CHURCH ROAD, PANTON HILL",2.0,1.0,1,3759,209031212,House,38.40836,0.42844,0.32075,12.62131,,395.0
"20 CHURCH STREET, GIRGARRE",3.0,1.0,1,3624,216011410,House,193.54870000000005,0.8567400000000001,0.75989,42.210730000000005,1.18927,175.0
"20 CLARENDON STREET, AVONDALE HEIGHTS",3.0,1.0,2,3034,210011533,House,12.3655,1.49392,0.60826,0.47372,,440.0
"20 CLYDE STREET, SMYTHESDALE",2.0,1.0,6,3351,201031015,Other,134.76047,2.14372,0.30247,,0.27704,260.0
"20 COLEMAN CRESCENT, CAPEL SOUND",3.0,1.0,0,3940,214021384,House,93.04487,1.0873499999999998,0.34234,1.14794,,350.0
"20 COMBERMERE STREET, ABERFELDIE",3.0,1.0,2,3040,206031501,Other,9.15472,1.2409100000000002,0.23735,0.47662,,425.0
"20 CONDON STREET, KENNINGTON",3.0,1.0,2,3550,202011020,House,152.45047,0.95663,0.4493,0.75598,,330.0
"20 CORSAIR STREET, RICHMOND",2.0,1.0,0,3121,206071517,House,5.30242,1.1636099999999998,1.35029,1.36661,1.0903699999999998,570.0
"20 CRESSIDA CRESCENT, SYDENHAM",4.0,2.0,2,3037,213011339,House,26.3088,0.54264,1.39979,1.40658,3.02145,460.0
"20 DAMALA STREET, DONCASTER EAST",3.0,2.0,3,3109,207021425,Other,21.92417,0.92612,0.5604,2.29292,,470.0
"20 DAMIAN COURT, CRANBOURNE",3.0,2.0,2,3977,212031300,House,50.73947,3.5042600000000004,1.263,2.30345,0.84356,345.0
"20 DECKER STREET, BLACKWOOD",3.0,3.0,2,3458,201021009,House,89.01308999999999,1.37396,20.32304,,26.86503,350.0
"20 DICKENS STREET, ELWOOD",3.0,2.0,1,3184,206051513,Other,8.248040000000001,0.75159,1.2401,0.3556,,950.0
"20 DOW STREET, SOUTH MELBOURNE",2.0,1.0,0,3205,206051512,Other,4.14289,0.5463600000000001,1.18245,,1.15415,550.0
"20 EDEYS RUN, HAMPTON PARK",3.0,1.0,1,3976,212031561,House,43.07633,,0.36338,,,355.0
"20 EDWARD STREET, WARRNAMBOOL",4.0,2.0,2,3280,217041480,House,256.1358,0.88295,0.7385499999999999,4.6063,4.48312,350.0
"20 ERICA CRESCENT, HEATHMONT",3.0,2.0,1,3135,211031267,House,30.20257,0.3502,0.28296,1.38674,1.34978,490.0
"20 ESMOND STREET, ARDEER",3.0,1.0,1,3022,213011328,House,23.844150000000003,0.52863,2.91649,,3.9616,350.0
"20 FARMERS RD, GLENGARRY",3.0,1.0,2,3854,205041098,House,171.24953,10.53106,3.44339,,4.05714,270.0
"20 FARMERS ROAD, GLENGARRY",3.0,1.0,2,3854,205041098,House,171.24953,10.53106,3.44339,,4.05714,270.0
"20 FELLOWES STREET, SEAFORD",5.0,2.0,0,3198,214011375,Other,50.89954,0.17306,0.75642,5.84786,2.71498,550.0
"20 FINKS ROAD, MERTON",3.0,1.0,0,3715,204011057,House,169.59959,31.88998,1.02346,38.22736,0.48164,250.0
"20 FORBES STREET, RYE",2.0,1.0,1,3941,214021383,Other,101.76955,1.2124,3.95735,,,330.0
"20 FRANCIS STREET, HAMILTON",3.0,2.0,1,3300,217011421,House,311.41506,1.03895,1.01607,0.6962999999999999,1.82259,200.0
"20 GALWAY STREET, SEAFORD",4.0,2.0,0,3198,214011375,Other,50.19737,0.4006499999999999,0.44235,5.60951,2.47663,460.0
"20 GAMMONS ROAD, WY YUNG",3.0,1.0,1,3875,205021081,Other,284.26125,2.90578,2.53669,4.78212,5.12733,285.0
"20 GARRYOWEN CRESCENT, NARRE WARREN",4.0,2.0,2,3805,212021455,House,42.78879,0.99434,1.56242,,,410.0
"20 GEORGE RAE AVENUE, HARKAWAY",3.0,1.0,0,3806,212021299,House,44.89791,0.58009,0.51758,,,360.0
"20 GLENCAPLE COURT, ENDEAVOUR HILLS",3.0,1.0,0,3802,212021453,House,37.21901999999999,0.75349,1.07662,3.03576,,340.0
"20 GOUGHS CRESCENT, GOUGHS BAY",3.0,2.0,0,3723,204011057,House,227.43245,12.1423,20.51777,20.89672,35.02907,365.0
"20 HASLEWOOD STREET, POINT COOK",4.0,2.0,2,3030,213051464,House,28.77954,1.38442,,,,495.0
"20 HEARSE ROAD, MILLGROVE",3.0,1.0,2,3799,211051286,House,71.9217,1.0726099999999998,1.23163,2.07791,,350.0
"20 HERBERT STREET, RUTHERGLEN",3.0,2.0,2,3685,204021065,House,284.18494,,0.6745099999999999,1.23442,0.94535,270.0
"20 HEWITTS ROAD, CARNEGIE",3.0,2.0,0,3163,208021176,House,15.98433,1.4273,1.11485,,1.14328,495.0
"20 HUNTER ROAD, TRARALGON",3.0,1.0,2,3844,205041493,House,165.39556,,0.38538,0.23378,2.04651,260.0
"20 INVERELL STREET, BURNSIDE HEIGHTS",4.0,2.0,2,3023,213041462,House,31.816560000000003,,0.3911,,,400.0
"20 JEFFREYS LANE, RED CLIFFS",2.0,1.0,1,3496,215021399,House,527.47613,2.39741,3.4612800000000004,5.70862,3.87945,230.0
"20 JENKIN STREET, BRUNSWICK EAST",3.0,1.0,1,3057,206011106,Other,4.5777600000000005,0.48085,0.67564,,,740.0
"20 JESSIE STREET, CRANBOURNE NORTH",3.0,2.0,1,3977,212031560,House,48.97144,3.27499,1.4867,3.82416,,396.0
"20 JOHN STREET, MORDIALLOC",5.0,3.0,2,3195,208031193,Other,28.50677,0.70774,0.7761399999999999,2.46504,0.60327,800.0
"20 JOHN STREET, SEDDON",3.0,2.0,1,3011,213031350,Other,7.51547,0.6899500000000001,,,1.6591,550.0
"20 JORY STREET, CRESWICK",4.0,2.0,2,3363,201021010,House,122.52738,1.73388,0.63835,,0.27844,200.0
"20 KALIMNA JETTY ROAD, KALIMNA",4.0,2.0,2,3909,205021084,House,314.68481,1.61746,2.34556,4.72265,,410.0
"20 KARINGAL STREET, ALTONA",3.0,1.0,1,3018,213021341,House,20.20363,0.42479,0.5708,0.25323,0.2926499999999999,415.0
"20 KIEWA EAST ROAD, TANGAMBALANGA",3.0,2.0,2,3691,204031075,House,333.59106,13.33507,1.22762,,5.8359,320.0
"20 KILPATRICK ST, SHEPPARTON",3.0,1.0,2,3630,216031416,House,182.52811,1.59733,0.96579,0.71329,,292.5
"20 KURRAJONG STREET, HASTINGS",3.0,1.0,1,3915,214021379,House,75.17842,0.51166,1.5271,2.20326,1.0436800000000002,330.0
"20 LATROBE STREET, NEWPORT",3.0,1.0,0,3015,213021344,Other,12.48925,0.173,1.28132,2.57004,0.8822000000000001,500.0
"20 LEMON GUM PARADE, BUNDOORA",3.0,2.0,2,3083,209041216,House,20.34497,,2.82706,2.63498,,475.0
"20 LENNE STREET, BEACONSFIELD UPPER",3.0,1.0,1,3808,212011289,House,54.60359,0.48547,0.29834,14.57952,12.00348,350.0
"20 LEXCEN STREET, BARANDUDA",4.0,2.0,2,3691,204031491,House,324.03459000000004,3.24248,3.03271,4.01091,12.43223,395.0
"20 LOCH STREET, YARRAGON",3.0,1.0,2,3823,205011078,House,117.23773,0.48681,0.29412,9.81515,0.8988200000000001,330.0
"20 LORENSINI ROAD, LUCAS",4.0,2.0,2,3350,201011001,Other,126.53963,3.53268,3.12829,,,350.0
"20 LOWTIDE DRIVE, TORQUAY",4.0,2.0,2,3228,203031053,House,101.77593,1.19938,1.03511,3.38316,,570.0
"20 MAJOR STREET, DONCASTER EAST",4.0,2.0,2,3109,207021425,House,21.15392,0.4588299999999999,0.6307200000000001,0.8615499999999999,,590.0
"20 MANUKA PLACE, MEADOW HEIGHTS",3.0,1.0,1,3048,210051247,House,22.83457,2.58495,2.3752,,,350.0
"20 MARYLEBONE CIRCUIT, STRATHFIELDSAYE",4.0,2.0,2,3551,202011024,Other,153.49705,1.07843,1.56322,7.45138,,420.0
"20 MCINTYRE STREET, HORSHAM",4.0,2.0,2,3400,215011388,Other,301.58359,2.99615,0.31841,0.50602,3.58485,395.0
"20 MCKEAN STREET, FITZROY NORTH",2.0,1.0,0,3068,206071143,Other,3.95645,1.86879,0.90231,1.15745,1.78116,600.0
"20 MILLPORT DRIVE, BURNSIDE HEIGHTS",3.0,2.0,1,3023,213041462,House,31.28252,,0.20632,,,380.0
"20 MOLLISONS HILL, HAMPTON PARK",3.0,2.0,1,3976,212031561,House,43.30782,,0.59487,,,350.0
"20 MORRES STREET, BALLARAT",3.0,1.0,1,3350,201011481,House,114.22935,0.47998,1.52342,1.24981,2.64425,310.0
"20 MORRISON STREET, COLAC",2.0,1.0,0,3250,217031472,House,152.89867,0.75136,1.51591,0.8884099999999999,0.81468,230.0
"20 MOUNTFIELD STREET, BRUNSWICK",3.0,1.0,2,3056,206011495,House,5.97024,0.61434,1.03937,,0.93238,750.0
"20 NEILL STREET, BEAUFORT",3.0,1.0,2,3373,201031014,House,160.415,1.49101,1.51729,1.5445,0.86027,290.0
"20 NEVILLE STREET, ALBERT PARK",3.0,1.0,0,3206,206051128,Other,5.72983,0.80841,0.09409,1.19076,1.1646800000000002,800.0
"20 NIMBUS COURT, HAMPTON PARK",2.0,1.0,2,3976,212031561,Other,44.37446,,0.50402,,,350.0
"20 NINTH STREET, EILDON",4.0,1.0,2,3713,204011054,Other,143.40128,0.5441900000000001,0.19999,19.44733,26.2033,285.0
"20 NORFOLK BOULEVARD, TORQUAY",3.0,1.0,2,3228,203031053,House,102.13601,0.57494,1.3951900000000002,3.3868,,437.5
"20 OLD MENZIES CREEK ROAD, SELBY",4.0,1.0,2,3159,211051274,Other,54.08348,0.90898,1.7695999999999998,4.91228,3.27589,520.0
"20 OSBORNE AVENUE, NORTH GEELONG",3.0,1.0,1,3215,203021047,Other,71.58919999999999,0.50799,1.67993,1.3014,1.69354,295.0
"20 PAMELA COURT, WALLAN",3.0,2.0,2,3756,209041224,Other,51.76116,42.66214,0.84824,1.52515,3.6467,330.0
"20 PAMELA STREET, MOUNT WAVERLEY",3.0,1.0,1,3149,212051324,House,19.66629,0.24258,0.83309,3.2101,,445.0
"20 PASCO STREET, WILLIAMSTOWN",3.0,1.0,0,3016,213021346,House,12.83892,0.31404,0.33504,1.55641,1.08316,670.0
"20 PATERSON AVE, LANGWARRIN",3.0,2.0,2,3910,214011374,House,55.72982,0.96962,1.06405,1.44664,3.2363600000000003,350.0
"20 PATERSON AVENUE, LANGWARRIN",3.0,2.0,2,3910,214011374,House,55.72982,0.96962,1.06405,1.44664,3.2363600000000003,350.0
"20 PETER STREET, GROVEDALE",3.0,1.0,2,3216,203021487,House,87.41938,0.48531,1.0658800000000002,1.48324,3.56528,385.0
"20 POOLE STREET, DEER PARK",3.0,1.0,1,3023,213011569,House,25.68419,0.79901,0.7577699999999999,2.61346,0.4636499999999999,320.0
"20 QUEEN VICTORIA STREET, BALLARAT",3.0,1.0,1,3350,201011002,Other,117.38966,1.1676099999999998,0.50906,0.9694,4.61371,260.0
"20 ROSENEATH STREET, NORTH GEELONG",2.0,2.0,1,3215,203021047,House,71.08143,1.08013,1.64629,1.93605,1.0638599999999998,410.0
"20 ROWLANDS STREET, SEBASTOPOL",4.0,1.0,2,3356,201011484,Other,118.63498,0.45092,1.3898,0.9587,,250.0
"20 RUTHERFORD STREET, SWAN HILL",4.0,1.0,2,3585,215031404,House,341.23628,0.99829,2.0408,0.24072,0.57597,260.0
"20 SANDRINGHAM ROAD, SANDRINGHAM",4.0,2.0,2,3191,208011173,House,17.98975,1.66285,0.1149599999999999,1.4375,0.58661,1100.0
"20 SANDY POINT ROAD, SOMERS",4.0,2.0,4,3927,214021379,House,86.1273,0.87003,2.0484,10.2937,6.22674,750.0
"20 SAXONWOOD DRIVE, NARRE WARREN",4.0,2.0,4,3805,212021456,House,43.45929,0.83038,0.3293999999999999,4.18086,1.15604,397.5
"20 SHACKELL STREET, COBURG",3.0,1.0,2,3058,206011498,House,9.7011,0.51654,0.90149,1.28482,1.60223,613.3333333333334
"20 SHELBOURNE COURT, MORNINGTON",5.0,2.0,3,3931,214021592,House,72.97016,0.46131,1.1548,2.26048,,975.0
"20 SHIPMAN STREET, BLAIRGOWRIE",3.0,1.0,2,3942,214021383,House,106.22361,0.97287,4.14162,,,320.0
"20 SOUTH STREET, PRESTON",2.0,1.0,0,3072,209021428,Other,9.97944,2.1145500000000004,0.6063099999999999,0.56531,0.98023,550.0
"20 STAFFORD STREET, HERNE HILL",4.0,1.0,4,3218,203021040,House,77.18472,0.28602,0.85535,1.69055,,430.0
"20 STIRLING DRIVE, DERRIMUT",4.0,2.0,2,3030,213011570,Other,25.17987,0.1926699999999999,0.68824,,,470.0
"20 STONE COTTAGE LANE, CALULU",3.0,2.0,2,3875,205021082,House,279.31947,6.92952,6.95623,105.67004,6.82611,300.0
"20 STONY CREEK ROAD, NORTH WARRANDYTE",4.0,1.0,2,3113,209031214,Other,33.945339999999995,3.30309,5.7593000000000005,6.82294,,540.0
"20 TIGRIS CLOSE, WERRIBEE",3.0,2.0,1,3030,213051467,House,33.47867,1.42786,0.7436799999999999,3.14128,,330.0
"20 TYLER STREET, ECHUCA",3.0,1.0,1,3564,216011406,House,210.97464,2.82293,0.94324,2.19793,1.95813,330.0
"20 UNION STREET, NORTHCOTE",3.0,2.0,1,3070,206021500,House,5.9392,0.29224,0.92268,0.85842,0.54044,770.0
"20 VISTA DRIVE, MELTON",3.0,1.0,1,3337,213041577,House,46.27097,0.9424,1.59716,,,316.6666666666667
"20 WALSH AVENUE, THORNBURY",3.0,1.0,1,3071,206021112,House,10.66036,0.76918,1.07256,0.2854,2.82981,450.0
"20 WALSH AVENUE, THORNBURY NORTH",3.0,1.0,3,3071,206021112,Other,10.66036,0.76918,1.07256,0.2854,2.82981,450.0
"20 WARNER ROAD, BEECHWORTH",4.0,2.0,1,3747,204031068,House,274.82897,2.83927,0.4158,3.20038,0.90595,430.0
"20 WEVLIN CLOSE, ENDEAVOUR HILLS",3.0,2.0,1,3802,212021454,House,36.673370000000006,2.32581,1.62617,4.09219,,370.0
"20 WILKINS CRESCENT, BURNSIDE HEIGHTS",3.0,2.0,1,3023,213041462,House,32.26356,,1.48169,,,400.0
"20 WILLIAMS ROAD, LAVERTON",3.0,1.0,4,3028,213051363,House,24.12437,0.1664199999999999,0.6562100000000001,,0.38855,275.0
"20 WILMOTT STREET, LUCAS",4.0,2.0,2,3350,201011001,House,125.97956,2.88883,2.48444,,,370.0
"20 WILSON STREET, OAKLEIGH",4.0,2.0,4,3166,212051326,Other,19.82889,1.93453,1.2442,2.5681700000000003,0.93148,700.0
"20 WINCHESTER DRIVE, BAYSWATER NORTH",3.0,1.0,6,3153,211031263,House,34.11789,0.99754,0.7927799999999999,,,425.0
"20 WINIFRED STREET, PRESTON",3.0,1.0,2,3072,209021428,Other,11.65474,3.56332,2.0359000000000003,1.85897,1.5863900000000002,540.0
"20 YACKATOON AVENUE, ASPENDALE",3.0,1.0,1,3195,208031189,House,48.59456,0.8392200000000001,1.54054,1.34044,0.64877,425.0
"20-22 SANDHILLS STREET, ARMSTRONG CREEK",4.0,2.0,3,3217,203031489,House,92.59736,4.38863,12.77316,0.93876,,370.0
"20/1 DOMVILLE AVENUE, HAWTHORN",2.0,1.0,1,3122,207011519,Other,6.13785,0.50844,0.44659,,0.44409,470.0
"20/12 PECKS ROAD, SYDENHAM",3.0,1.0,1,3037,213011339,Other,26.64613,0.2117899999999999,1.1145699999999998,0.78825,2.40312,320.0
"20/1251 PLENTY ROAD, BUNDOORA",2.0,1.0,1,3083,209021205,House,16.897009999999998,2.87128,3.17589,3.80071,1.41779,1304.0
"20/26 GARTON STREET, CARLTON NORTH",1.0,1.0,1,3054,206071140,Other,3.75657,2.94655,1.0971300000000002,0.11685,,375.0
"20/317 HAWTHORN ROAD, CAULFIELD",1.0,1.0,1,3162,208021178,Other,12.42448,1.31701,0.8231,0.6754,,370.0
"20/41-43 LEINSTER GROVE, NORTHCOTE",3.0,1.0,1,3070,206021500,Other,7.57333,0.49944,2.25355,2.16344,1.6983499999999998,550.0
"20/50 ROSSLYN STREET, WEST MELBOURNE",2.0,1.0,0,3003,206041510,Apartment,1.64983,0.41125,0.6861799999999999,0.36093,,410.0
"20/512 TOORAK ROAD, TOORAK",3.0,2.0,2,3142,206061138,Other,7.98049,0.96616,0.83702,1.4353900000000002,1.37892,885.0
"20/531-535 MELTON HIGHWAY, SYDENHAM",4.0,3.0,2,3037,213011339,House,26.3956,0.41339,0.54328,1.68756,2.15259,400.0
"20/87-93 STEVEDORE STREET, WILLIAMSTOWN",3.0,3.0,2,3016,213021346,House,12.29152,0.84172,0.41229,1.0359,1.81281,700.0
"200 BOADLES LANE, LITTLE RIVER",4.0,2.0,6,3211,213051468,House,51.50188,1.80697,2.1107600000000004,,1.81718,800.0
"200 GRANTVILLE GLEN ALVIE ROAD, GRANTVILLE",3.0,1.0,2,3984,205031093,Other,104.2757,7.189649999999999,7.275939999999999,33.516760000000005,4.310020000000001,250.0
"200 KARINGAL DRIVE, FRANKSTON",3.0,1.0,2,3199,214011372,House,55.63395,0.91267,1.5216500000000002,1.1601,,330.0
"200 LUM ROAD, WHEELERS HILL",3.0,2.0,2,3150,212051327,Other,25.21096,0.57974,1.06246,0.44894,,470.0
"200 MILNE ROAD, RYANSTON",4.0,2.0,3,3992,205031093,House,118.79415,17.38748,3.31219,16.57479,11.11777,450.0
"200 ROBERTS STREET, YARRAVILLE",3.0,1.0,1,3013,213031352,Other,11.57262,0.10147,1.01438,1.36722,3.05128,520.0
"200 STOCKMANS WAY, KENSINGTON",2.0,2.0,1,3031,206041121,House,5.81549,0.6672100000000001,1.54374,1.26276,1.71239,530.0
"2002/421 DOCKLANDS DRIVE, DOCKER",1.0,1.0,0,3675,206041118,Apartment,3.16037,0.3850099999999999,,,0.27131,430.0
"2003/178 EDWARD STREET, BRUNSWICK EAST",2.0,2.0,1,3057,206011106,House,4.365279999999999,0.38325,0.51593,,,580.0
"201 / 16 LEAKE STREET, ESSENDON",2.0,1.0,1,3040,206031502,Other,9.40931,0.4060299999999999,0.69832,1.63939,1.4829,460.0
"201 ARBOUR BOULEVARD, BURNSIDE HEIGHTS",4.0,2.0,2,3023,213041462,House,31.64135,,0.4815299999999999,,,490.0
"201 LINDNERS ROAD, JEERALANG JUNCTION",3.0,2.0,2,3840,205041094,House,165.19727,2.91988,4.63195,5.656899999999999,,315.0
"201 RAGLAN STREET SOUTH, BALLARAT",3.0,2.0,1,3350,201011002,House,115.82913,1.45867,0.27529,1.39486,6.03206,330.0
"201 STANLEY STREET, WEST MELBOURNE",3.0,2.0,0,3003,206041510,House,2.40002,0.87087,1.22311,1.02325,,530.0
"201/10 MAJOR STREET, HIGHETT",2.0,1.0,1,3190,208011171,Other,21.48355,1.0356800000000002,0.94996,2.18102,0.4781,450.0
"201/108 HAINES STREET, NORTH MELBOURNE",1.0,1.0,1,3051,206041506,Other,2.96399,0.04371,0.88534,0.91106,1.85735,423.3333333333333
"201/1098 STUD ROAD, ROWVILLE",2.0,1.0,1,3178,211011256,Other,34.53181,1.25468,1.1378199999999998,1.1409,,370.0
"201/1193 NEPEAN HIGHWAY, HIGHETT",1.0,1.0,1,3190,208031188,Other,22.06545,0.81796,1.94479,2.0645300000000004,0.82349,390.0
"201/121 MURRUMBEENA ROAD, MURRUMBEENA",1.0,1.0,1,3163,208021176,Other,15.93569,1.5057,1.5813499999999998,,1.60977,375.0
"201/26 LEONARD CRESCENT, ASCOT VALE",2.0,2.0,2,3032,206031113,Other,7.68693,1.42977,0.65991,,2.65944,490.0
"201/332 HIGH STREET, NORTHCOTE",2.0,1.0,1,3070,206021499,Other,7.06157,0.79138,1.32046,0.42738,1.4951500000000002,450.0
"201/4 ACACIA PLACE, ABBOTSFORD",1.0,1.0,0,3067,206071139,Apartment,4.63884,3.40417,1.51596,2.11052,2.52977,380.0
"201/41 MURRUMBEENA ROAD, MURRUMBEENA",2.0,2.0,2,3163,208021176,Other,15.57249,1.84756,1.53511,,0.98388,515.0
"201/427 HAMPTON STREET, HAMPTON",2.0,1.0,1,3188,208011172,Other,16.2133,0.40116,0.11163,0.51858,0.87536,465.0
"201/455 ELIZABETH STREET, MELBOURNE",2.0,1.0,0,3000,206041504,Other,0.7293099999999999,0.22229,,,0.54446,500.0
"201/523 DANDENONG ROAD, ARMADALE",1.0,1.0,1,3143,206061135,Other,10.9526,1.4741099999999998,1.93688,,1.24687,420.0
"201/865-871 DANDENONG ROAD, MALVERN EAST",1.0,1.0,1,3145,208041195,Other,14.22978,1.29302,1.5222,2.85873,2.56853,460.0
"201A/60 WAVERLEY ROAD, MALVERN EAST",3.0,2.0,0,3145,208041195,Other,13.7947,0.86597,0.85226,2.9087,2.14147,250.0
"201B/640 SWANSTON STREET, CARLTON",2.0,1.0,1,3053,206041117,Other,1.52158,0.34372,1.23648,0.90779,,570.0
"202 KILGOUR STREET, GEELONG",1.0,2.0,0,3220,203021039,Other,80.89938000000001,0.3145,0.8734500000000001,1.12272,1.02057,280.0
"202/105 NEIL COURT, BLACKBURN SOUTH",2.0,2.0,1,3130,207031162,Apartment,24.2574,2.0357,0.48588,2.3159,,530.0
"202/11 HODDLE STREET, COLLINGWOOD",1.0,1.0,1,3066,206071141,Other,3.0914200000000003,,0.8579,0.72238,,390.0
"202/144 MCKINNON ROAD, MCKINNON",1.0,1.0,1,3204,208021174,Other,17.11624,,1.78276,2.12209,0.11618,375.0
"202/229 BRIDGE ROAD, RICHMOND",2.0,1.0,1,3121,206071518,Other,3.84378,1.95772,0.95023,0.3868,1.24859,450.0
"202/27-29 JASPER ROAD, BENTLEIGH",2.0,2.0,1,3204,208021174,Other,19.61602,,1.00365,0.6643300000000001,1.12011,460.0
"202/2A CAMPBELL GROVE, HAWTHORN EAST",2.0,1.0,1,3123,207011152,Other,9.54231,0.98083,0.7088,0.8626,1.73742,550.0
"202/3 RED HILL TERRACE, DONCASTER EAST",2.0,2.0,1,3109,207021424,Other,24.94472,2.40758,1.7827,,,450.0
"202/32 ST EDMONDS ROAD, PRAHRAN",1.0,1.0,0,3181,206061136,Other,6.425890000000001,,0.5386299999999999,0.23664,0.31298,240.0
"202/41-43 PARK STREET, HAWTHORN",1.0,1.0,0,3122,207011519,Other,7.52475,0.33303,2.13208,,1.72737,748.5
"202/45 NOTT STREET, PORT MELBOURNE",1.0,1.0,1,3207,206051130,Other,5.88842,0.71841,1.0044,,0.54035,1186.5
"202/55 JEFFCOTT STREET, WEST MELBOURNE",2.0,1.0,1,3003,206041510,Apartment,1.45802,0.70801,0.90429,0.33491,,540.0
"202/55 RAILWAY ROAD, BLACKBURN",2.0,2.0,1,3130,207031161,Other,22.5718,0.54611,0.64497,1.55051,0.25212,440.0
"202/8 BREESE STREET, BRUNSWICK",1.0,1.0,0,3056,206011495,Other,6.39313,0.30472,1.39736,,0.29911,350.0
"202/91 JANEFIELD DRIVE, BUNDOORA",2.0,1.0,1,3083,209041216,House,21.01849,,1.25308,1.17798,,360.0
"203 SLOAN ROAD, POWLETT PLAINS",3.0,1.0,0,3517,202031033,House,200.64716,12.89893,15.67751,24.33344,9.26431,250.0
"203/12 MAJOR STREET, HIGHETT",2.0,2.0,1,3190,208011171,Other,21.49973,1.05187,0.96615,2.19721,0.49429,460.0
"203/144 HAWTHORN ROAD, CAULFIELD NORTH",2.0,2.0,1,3161,208021177,Other,11.33709,0.6830499999999999,0.1672,0.4195299999999999,1.86585,550.0
"203/15 BALCOMBE ROAD, MENTONE",2.0,2.0,1,3194,208031190,Apartment,25.78351,1.05474,0.31526,0.96367,0.50157,380.0
"203/17 RAILWAY PARADE, MURRUMBEENA",1.0,1.0,1,3163,208021181,Other,15.9709,0.96091,1.0911,1.93727,0.50145,360.0
"203/177 SURREY ROAD, BLACKBURN",2.0,1.0,1,3130,207031161,Other,21.86437,1.11787,0.06245,1.2813599999999998,1.03175,445.0
"203/18 TANNER STREET, RICHMOND",2.0,1.0,1,3121,206071517,Apartment,3.8863,1.2685499999999998,0.73772,0.97472,0.13962,575.0
"203/2-6 DUCKETT STREET, BRUNSWICK",2.0,1.0,1,3056,206011495,Other,6.46728,0.37887,1.43003,,0.3317799999999999,505.0
"203/32 ST EDMONDS ROAD, PRAHRAN",1.0,1.0,0,3181,206061136,Other,6.425890000000001,,0.5386299999999999,0.23664,0.31298,241.66666666666666
"203/38 CAMBERWELL ROAD, HAWTHORN EAST",2.0,2.0,1,3123,207011152,Other,8.68693,0.77688,1.48874,2.39756,0.88399,500.0
"203/386 BURWOOD HIGHWAY, BURWOOD",1.0,1.0,0,3125,207031165,Other,17.602220000000003,1.70932,0.41577,1.69907,,225.0
"203/40-44 PAKINGTON STREET, ST KILDA",1.0,1.0,0,3182,206051513,Apartment,8.15727,0.6686599999999999,0.77537,1.1643800000000002,,350.0
"203/5 DUDLEY STREET, CAULFIELD EAST",1.0,1.0,0,3145,208021177,Other,14.30104,2.3800700000000004,2.90701,0.58774,1.04254,295.0
"203/60 SPEAKMEN STREET, KENSINGTON",1.0,1.0,1,3031,206041121,Other,6.10604,1.29771,1.78198,1.48431,2.00293,360.0
"203/61 LEES STREET, MCKINNON",1.0,1.0,1,3204,208021174,Other,17.092200000000002,,1.75872,2.09805,0.09214,375.0
"203/662 WHITEHORSE ROAD, MONT ALBERT",2.0,1.0,1,3127,207031167,Other,18.80684,2.83075,0.52475,,0.19654,400.0
"203/77 HIGH STREET, KEW",2.0,2.0,1,3101,207011522,Other,6.10552,0.26162,0.85607,1.46484,,510.0
"203/8 PORTER STREET, PRAHRAN",1.0,1.0,0,3181,206061136,Other,6.49971,,0.61086,0.20661,0.7153400000000001,265.0
"203/80 SPEAKMEN STREET, KENSINGTON",1.0,1.0,1,3031,206041121,Other,5.8186800000000005,0.6704,1.54693,1.34869,1.71558,340.0
"203/87 JANEFIELD DRIVE, BUNDOORA",2.0,1.0,1,3083,209041216,Other,21.09225,,1.32684,1.25174,,370.0
"2030 GEORGES CREEK ROAD, GEORGES CREEK",5.0,2.0,2,3700,204031072,House,362.01094,10.12109,8.19825,10.35466,8.38385,420.0
"2032 PRINCES HIGHWAY, SWAN REACH",3.0,1.0,4,3903,205021084,House,301.93141,0.20831,1.0893,17.18193,,280.0
"2033 GLENELG HIGHWAY, SCARSDALE",3.0,1.0,1,3351,201031015,House,138.78441,2.50978,1.65885,,0.2298899999999999,310.0
