address,nbed,nbath,ncar,postcode,SA2_CODE,residence_type,dist_to_cbd_KM,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,weekly_rent
"69 SCOTT STREET, MORTLAKE",3.0,1.0,4,3272,217041477,House,217.23472,14.11948,0.00847,1.08998,35.27079,180.0
"69 SWANS WAY, ROSEBUD WEST",3.0,1.0,1,3940,214021384,House,94.71341,5.1624,3.04379,2.73882,,300.0
"69 TEAK STREET, CAULFIELD SOUTH",2.0,1.0,1,3162,208021178,House,14.00893,1.03546,0.62458,1.50496,,450.0
"69 VARY STREET, MORWELL",2.0,1.0,1,3840,205041096,House,154.25316,0.92019,0.20628,0.71937,3.4642600000000003,185.0
"690 KANGAROO GROUND - ST ANDREWS ROAD, PANTON HILL",5.0,3.0,4,3759,209031212,House,39.52308,0.7509,1.22255,13.816540000000002,,1100.0
"690 KANGAROO GROUND ST ANDREWS ROAD, PANTON HILL",5.0,3.0,6,3759,209031212,House,39.52308,0.7509,1.22255,13.816540000000002,,1100.0
"694 LOCKWOOD ROAD, LOCKWOOD",2.0,1.0,2,3551,202021026,House,146.84183,37.58383,2.29413,,10.69658,140.0
"696 BELL STREET, PRESTON",2.0,1.0,2,3072,209021429,House,10.02671,1.01824,1.23241,1.35023,,350.0
"6976 SOUTH GIPPSLAND HIGHWAY, LOCH",3.0,1.0,1,3945,205031089,House,106.82067,7.54201,0.9567,7.93295,0.49349,250.0
"699 LYGON STREET, CARLTON NORTH",2.0,1.0,1,3054,206071140,House,3.77929,2.96927,0.29743,0.9277,,530.0
"699 LYGON STREET, PRINCES HILL",2.0,1.0,1,3054,206071140,Apartment,3.77858,2.96856,0.29672,0.92699,,360.0
"69A MORELAND ROAD, COBURG",3.0,1.0,1,3058,206011497,House,6.372850000000001,0.50718,0.7959299999999999,1.273,,400.0
"6A CALWELL STREET, KENSINGTON",2.0,1.0,1,3031,206041121,Apartment,4.99181,0.91039,0.6176900000000001,0.2826499999999999,0.80868,355.0
"6A LLEWELLYN STREET, BEAUMARIS",2.0,2.0,2,3193,208011168,House,23.4016,0.8835299999999999,2.17143,2.58697,,461.25
"6A MANNIX SQUARE, WANTIRNA",3.0,2.0,1,3152,211011259,House,33.605160000000005,1.80415,1.02606,0.97579,,450.0
"6A SHOWERS AVENUE, CHELSEA",3.0,2.0,1,3196,208031186,House,47.74863,1.87719,0.95966,2.66396,0.60452,530.0
"6A TARELLA DRIVE, MOUNT WAVERLEY",4.0,2.0,2,3149,212051323,House,18.12679,2.33672,2.07923,1.15662,2.39753,725.0
"6B HEYINGTON PLACE, KENNINGTON",3.0,2.0,1,3550,202011020,House,154.18060999999997,,1.09036,2.58544,,390.0
"6B WALSH STREET, ORMOND",4.0,3.0,2,3204,208021182,Apartment,16.84132,0.79565,1.37851,,0.61146,820.0
"6B/131 LONSDALE STREET, MELBOURNE",1.0,1.0,0,3000,206041503,Apartment,0.7453,0.4310199999999999,,0.39472,0.69224,325.0
"6D DOBSON ROAD, MONTMORENCY",3.0,2.0,2,3094,209011202,House,21.79457,0.8052999999999999,1.38787,0.00373,0.84173,420.0
"7 / 19 ASH GROVE, CAULFIELD SOUTH",1.0,1.0,1,3162,208021178,Apartment,13.5299,1.95724,0.7770900000000001,1.37344,,280.0
"7 / 191 ARTHUR STREET, FAIRFIELD",1.0,1.0,1,3078,206021110,Apartment,9.04984,1.13253,0.5499700000000001,,1.00393,290.0
"7 / 2 SANDERS STREET, RAINBOW",1.0,1.0,1,3424,215011390,Apartment,402.20372,0.33717,1.29653,70.61222000000001,0.52416,60.0
"7 / 21 ROYAL AVENUE, GLEN HUNTLY",2.0,1.0,1,3163,208021182,Apartment,14.96224,1.48717,2.3569,,0.299,375.0
"7 / 219 BRIGHTON ROAD, ELWOOD",1.0,1.0,1,3184,206051129,Apartment,9.08767,1.65142,0.6819700000000001,0.99233,,275.0
"7 / 3 GLOVER COURT, TOORAK",1.0,1.0,0,3142,206061138,Apartment,7.27309,2.97085,0.94704,1.77242,2.04666,315.0
"7 / 32 MENTONE PARADE, MENTONE",2.0,1.0,1,3194,208031190,Apartment,26.27927,0.80328,1.61898,0.70547,1.40341,420.0
"7 / 4 SEAVIEW AVENUE, BRIGHTON",3.0,2.0,2,3186,208011169,House,15.18797,1.51856,1.30236,0.55529,0.93331,661.6666666666666
"7 / 55 MIMOSA ROAD, CARNEGIE",1.0,1.0,1,3163,208021176,Apartment,15.86167,0.90727,0.25342,,1.18973,270.0
"7 / 60 BREWSTER STREET, ESSENDON",1.0,1.0,1,3040,206031502,Apartment,8.82301,1.14711,0.6697799999999999,1.05308,0.69564,300.0
"7 ALTNA AVENUE, AIRPORT WEST",2.0,1.0,1,3042,210011226,Apartment,14.99747,1.00813,0.4335799999999999,0.99335,,360.0
"7 APRIL CLOSE, BERWICK",3.0,2.0,2,3806,212021553,House,49.92532,3.42246,0.79622,2.86571,,450.0
"7 ARMADALE STREET, THORNBURY",3.0,1.0,0,3071,206021112,House,7.834350000000001,2.09589,1.03898,1.28342,1.30313,620.0
"7 ASHLEIGH STREET, KEYSBOROUGH",3.0,1.0,1,3173,212041565,House,35.75741,1.41925,0.14134,1.28763,,360.0
"7 ASHWOOD GROVE, PAKENHAM",4.0,2.0,2,3810,212011552,House,58.4292,,1.63604,1.08907,3.26843,380.0
"7 ATKINSON STREET, BENDIGO",2.0,1.0,0,3550,202011018,House,150.83008999999998,1.14987,0.71885,0.89678,2.92323,440.0
"7 ATTUNGA COURT, BERWICK",3.0,1.0,1,3806,212021293,House,45.88286,1.13989,0.45752,0.4862599999999999,4.639069999999999,350.0
"7 AVOCA STREET, YARRAVILLE",4.0,1.0,0,3013,213031352,House,8.60896,0.90153,0.6129199999999999,2.77058,0.98021,500.0
"7 BANKS STREET, WARNEET",2.0,1.0,2,3980,212031308,House,73.89822,0.55144,9.28066,,18.39382,280.0
"7 BARR STREET, TUNGAMAH",2.0,1.0,2,3728,216021412,House,241.2352,1.0906300000000002,0.32385,,0.8770399999999999,160.0
"7 BARTON ROAD, BURNSIDE HEIGHTS",3.0,2.0,2,3023,213041462,House,33.38423,,1.55949,,,370.0
"7 BASS CRESCENT, SKENES CREEK",3.0,2.0,1,3233,217031476,House,192.71606,20.71251,30.35213,11.19775,34.815349999999995,816.0
"7 BAYLEY PLACE, CRANBOURNE WEST",3.0,2.0,2,3977,212031304,House,49.98373,,,2.83082,,370.0
"7 BELGRAVE GEMBROOK ROAD, COCKATOO",3.0,1.0,1,3781,212011289,House,63.23612,2.3238600000000003,0.45836,4.9721,5.93159,310.0
"7 BENJAMIN STREET, SUNSHINE",2.0,1.0,1,3020,213011336,House,12.65789,0.28839,0.52313,0.75178,1.35829,270.0
"7 BENNIE STREET, BRUNSWICK",2.0,1.0,1,3056,206011495,Apartment,5.59485,0.64113,1.91234,,1.20745,440.0
"7 BLACK STREET, BENDIGO",3.0,1.0,2,3550,202011018,House,153.29986,1.81672,0.63707,1.20823,3.13462,250.0
"7 BODLEY STREET, CLARINDA",3.0,1.0,1,3169,212041309,House,26.47509,2.3867,1.81332,,,390.0
"7 BOLGER CRESCENT, HOPPERS CROSSING",3.0,1.0,1,3029,213051362,House,29.19253,1.89288,0.56323,0.62305,,295.0
"7 BREADALBANE PLACE, NEWPORT",4.0,2.0,2,3015,213021344,House,12.63956,1.57582,1.43164,2.5238400000000003,1.03252,625.0
"7 BROWN STREET, TRARALGON",2.0,1.0,1,3844,205041494,House,163.64354999999998,,0.48208,0.61703,,210.0
"7 BURCHETT STREET, BRUNSWICK",2.0,1.0,0,3056,206011495,House,5.90101,0.53462,1.67634,,0.97173,390.0
"7 BURKE ROAD, BURNSIDE HEIGHTS",4.0,2.0,2,3023,213041462,House,32.90926,,0.71486,,,430.0
"7 BYRNE STREET, BENALLA",3.0,1.0,2,3672,204021063,House,202.33977,2.3867,1.67263,0.5162,0.41292,200.0
"7 CADELL PLACE, BERWICK",4.0,2.0,2,3806,212021554,House,48.29731,,0.95332,,,380.0
"7 CANADIAN CRESCENT, CANADIAN",4.0,2.0,2,3350,201011483,House,118.38944,1.04364,2.44193,3.00056,,350.0
"7 CARNOUSTIE PARADE, HEATHERTON",4.0,2.0,2,3202,208031191,House,24.996740000000003,0.2128,2.0925100000000003,2.79068,6.1842,620.0
"7 CECIL STREET, YARRAVILLE",3.0,1.0,2,3013,213031352,House,8.71383,0.26195,0.5392,2.02448,1.27444,430.0
"7 CHARMAN ROAD, BEAUMARIS",5.0,2.0,2,3193,208011168,House,24.86545,1.31153,2.01527,2.4116,,850.0
"7 CHIFLEY STREET, LINDENOW SOUTH",3.0,1.0,1,3875,205021082,House,267.56366,0.89477,0.19521,120.03859,0.36918,250.0
"7 CHILDERS STREET, PETERBOROUGH",5.0,2.0,2,3270,217041477,House,253.68236,0.1817899999999999,11.91109,73.18853,41.78007,675.0
"7 CHURCH LANE, TRENTHAM",2.0,1.0,1,3458,201021011,Apartment,92.97184,26.10925,0.78598,23.75309,0.80367,275.0
"7 CLYDE CRESCENT, WARRNAMBOOL",3.0,1.0,1,3280,217041480,House,260.36409,1.03976,1.71551,0.9811,2.51216,300.0
"7 COLLARD STREET, NEWINGTON",3.0,1.0,1,3350,201011002,House,117.5355,0.87394,0.24029,0.69835,4.02115,307.5
"7 COOLBUNNA CLOSE, BIG HILL",3.0,2.0,2,3555,203031049,House,125.32476,19.4001,13.59628,,,325.0
"7 COTTRELL STREET, WERRIBEE",3.0,1.0,0,3030,213051467,House,32.48521,1.11283,0.78354,1.3183699999999998,,270.0
"7 CREFDEN STREET, MAIDSTONE",3.0,2.0,0,3012,213031347,House,11.50374,0.1808199999999999,1.85432,1.77355,3.5656,425.0
"7 CRISTATA AVENUE, ENDEAVOUR HILLS",5.0,2.0,2,3802,212021453,House,34.67897,0.8095800000000001,0.93066,4.14346,,470.0
"7 CRONE LANE, ST ARNAUD",2.0,1.0,0,3478,215011391,Apartment,239.34005,1.03543,0.71426,0.92458,1.27051,140.0
"7 DALY ROAD, SANDRINGHAM",4.0,2.0,2,3191,208011173,House,18.09908,1.9018,0.74117,1.96976,1.37904,825.0
"7 DAYBLE STREET, MORWELL",3.0,1.0,2,3840,205041096,House,154.8,0.63298,0.90771,0.48748,4.01111,170.0
"7 DAYBREAK AVENUE, CONNEWARRE",4.0,2.0,2,3228,203031489,House,93.81473,5.34915,13.73368,1.54123,,380.0
"7 DEHARL COURT, ASCOT",4.0,2.0,2,3551,202011025,House,159.79636,2.27243,2.2298400000000003,6.1733,5.05799,350.0
"7 DELIZA WALK, SOUTH MORANG",3.0,2.0,2,3752,209041435,House,27.56935,,1.15898,,,310.0
"7 DERRING LANE, CHELTENHAM",3.0,2.0,2,3192,208031188,House,28.97638,1.579,1.13286,2.41306,,485.0
"7 DISS COURT, ST ALBANS",4.0,1.0,2,3021,213011335,House,21.89214,1.16819,0.53691,1.3009000000000002,2.13325,10.0
"7 DUBLIN ROAD, RINGWOOD EAST",3.0,2.0,2,3135,211031267,House,29.21824,1.2709,0.56232,4.12224,1.2816,360.0
"7 DUMBLANE STREET, BALWYN NORTH",3.0,2.0,2,3104,207011148,House,16.23387,1.00555,0.5264800000000001,1.9326,,600.0
"7 DUNMOW CRESCENT, HAMLYN HEIGHTS",3.0,1.0,3,3215,203021040,House,73.25716,0.46781,1.11549,1.81803,,350.0
"7 ECCLES WAY, BOTANIC RIDGE",4.0,2.0,2,3977,212031303,House,55.95606,2.2862600000000004,1.2124,7.11218,12.06998,410.0
"7 EKARI COURT, YALLAMBIE",3.0,1.0,3,3085,209011203,House,20.11204,2.59445,0.38488,3.4595,4.1897,390.0
"7 ELIZABETH COURT, RIDDELLS CREEK",3.0,2.0,2,3431,210021234,House,65.64205,3.92463,3.25394,,3.96419,370.0
"7 ELLINDALE AVENUE, MCKINNON",4.0,3.0,2,3204,208021174,House,17.38766,,1.50435,1.84367,0.67335,750.0
"7 EWART STREET, MALVERN",3.0,1.0,2,3144,208041194,House,12.97641,1.03558,0.7485599999999999,2.44275,1.20511,650.0
"7 FREAME STREET, YARRAVILLE",2.0,1.0,3,3013,213031352,House,10.99165,0.25396,0.53384,0.88667,2.47031,385.0
"7 GADSDEN STREET, ALTONA NORTH",3.0,1.0,3,3025,213021343,House,15.46196,0.29045,0.42837,2.21457,3.37659,390.0
"7 GARDEN GROVE, SEAHOLME",3.0,1.0,1,3018,213021341,House,17.79331,1.03517,1.11149,2.77574,0.12418,460.0
"7 GATEWAY CLOSE, CHADSTONE",3.0,2.0,2,3148,212051319,House,18.692,1.15882,1.40813,0.5794400000000001,,435.0
"7 GINA COURT, KILMORE",3.0,1.0,1,3764,204011056,House,64.96925,,0.76675,1.02084,3.53282,250.0
"7 GOVERNMENT ROAD, LOCH SPORT",3.0,1.0,1,3851,205051100,House,265.23747,92.36477,0.26193,,,800.0
"7 GRAUERS ROAD, ALLANSFORD",3.0,2.0,2,3277,217041480,House,247.05644,9.62352,1.64445,13.16992,0.97151,355.0
"7 GROVE HALL PLACE, CAROLINE SPRINGS",3.0,2.0,2,3023,213041463,House,30.03453,,1.3186,1.17182,,410.0
"7 HARWOOD COURT, BURNSIDE HEIGHTS",3.0,2.0,2,3023,213041462,House,31.39225,,0.67629,,,340.0
"7 HAZELVALE ROAD, TECOMA",3.0,1.0,1,3160,211051284,House,45.53772,2.10889,1.23482,2.58242,1.00577,440.0
"7 HELM AVENUE, SAFETY BEACH",3.0,2.0,2,3936,214021377,House,79.58962,8.97743,11.73133,9.35314,,550.0
"7 HOLBOURNE DRIVE, JUNCTION VILLAGE",3.0,2.0,1,3977,212031303,House,55.29465,8.255360000000001,3.36754,2.05043,4.51258,300.0
"7 HOWMAN'S LANE, HARRIETVILLE",3.0,2.0,3,3741,204031069,House,340.13906,1.49642,1.77791,43.1912,26.047400000000003,200.0
"7 IAN CRESCENT, AIRPORT WEST",3.0,1.0,3,3042,210011226,House,14.89742,0.76548,0.39417,0.57609,,360.0
"7 ISABELLA STREET, SUNBURY",3.0,2.0,2,3429,210041541,House,41.90539,1.06622,0.6276499999999999,0.86753,,340.0
"7 JINDABYNE AVENUE, MORANG SOUTH",3.0,2.0,2,3752,209041436,House,26.82536,,4.06991,0.98061,,360.0
"7 JINDABYNE AVENUE, SOUTH MORANG",3.0,2.0,2,3752,209041436,House,26.82536,,4.06991,0.98061,,360.0
"7 JOFFRE STREET, NOBLE PARK",3.0,1.0,1,3174,212041459,Apartment,33.12398,1.30876,0.6605700000000001,0.50931,1.47513,330.0
"7 JOINER STREET, WILLIAMSTOWN",5.0,2.0,4,3016,213021346,House,14.88891,1.2554,1.63704,1.26702,2.34248,1200.0
"7 KANOOKA AVENUE, ASHWOOD",3.0,2.0,1,3147,212051319,House,17.02061,0.17181,0.69179,0.65079,,400.0
"7 KELBURN STREET, CAULFIELD NORTH",3.0,1.0,1,3161,208021177,House,9.43331,2.48087,1.30185,1.65398,3.66367,480.0
"7 KINGSTON STREET, MORDIALLOC",3.0,1.0,2,3195,208031193,House,33.45993,0.71662,0.5717899999999999,0.5691900000000001,2.05688,530.0
"7 KRISANWAY DRIVE, MARSHALL",3.0,2.0,2,3216,203021485,House,89.08738000000001,0.60239,,4.80267,,390.0
"7 LAHA CRESCENT, PRESTON",2.0,1.0,2,3072,209021428,House,12.65828,1.05053,0.55229,1.19219,3.15097,330.0
"7 LAMBERT STREET, TONGALA",3.0,1.0,2,3621,216011407,House,212.95939,9.76448,0.86356,15.90697,1.15393,300.0
"7 LANGS ROAD, ASCOT VALE",3.0,2.0,1,3032,206031113,House,7.53563,1.27847,0.50827,,2.50814,575.0
"7 LEIGHTON GREEN, DERRIMUT",4.0,2.0,2,3030,213011570,House,25.68612,0.2189799999999999,1.0696199999999998,,,355.0
"7 LENA PLACE, STRATHFIELDSAYE",4.0,2.0,2,3551,202011024,House,154.88536,,1.09468,6.9932,,350.0
"7 LEXIA STREET, ASHBURTON",3.0,1.0,2,3147,207011146,House,14.04333,0.7119099999999999,0.45391,,0.58787,600.0
"7 LITTLE GEORGE STREET, FITZROY",2.0,2.0,1,3065,206071142,House,2.07025,0.8807,0.84516,1.12223,0.89348,570.0
"7 LONDON BRIDGE ROAD, PORTSEA",3.0,1.0,2,3944,214021383,House,115.19505,1.63221,3.56392,,,420.0
"7 LORNA COURT, THE BASIN",2.0,1.0,2,3154,211011449,House,39.25208,1.53051,1.20147,2.22743,,380.0
"7 LYNCH COURT, ALTONA MEADOWS",3.0,2.0,2,3028,213021342,House,25.047580000000004,1.44831,2.3062,,,330.0
"7 MAJESTIC WAY, POINT COOK",3.0,2.0,2,3030,213051466,House,28.51039,,4.488989999999999,2.59,,360.0
"7 MASHIE WAY, WODONGA",3.0,1.0,2,3690,204031073,House,309.30163,0.23421,2.04164,2.16085,,320.0
"7 MASKELLS HILL ROAD, SELBY",2.0,1.0,1,3159,211051274,House,50.502410000000005,0.18139,0.902,2.52775,0.30625,300.0
"7 MAY STREET, SHOREHAM",2.0,1.0,2,3916,214021378,House,94.32055,6.66623,10.85126,,,390.0
"7 MELZAK WAY, BERWICK",3.0,1.0,2,3806,212021554,House,47.56823,,0.78095,,,330.0
"7 MIMOSA WAY, BURNSIDE HEIGHTS",3.0,2.0,2,3023,213041462,House,31.19907,,0.49262,,,397.5
"7 MINGETA AVENUE, BLACKBURN SOUTH",3.0,1.0,2,3130,207031162,House,25.89604,1.81307,1.3345,0.73437,,510.0
"7 MONARO CRESCENT, NARRE WARREN",4.0,1.0,2,3805,212021456,House,42.08806,0.47155,1.01101,1.5188,2.35617,350.0
"7 MUSCAT AVENUE, BURNSIDE HEIGHTS",3.0,2.0,2,3023,213041462,House,33.10173,,2.45346,,,365.0
"7 NAOMI STREET, BURNSIDE HEIGHTS",4.0,2.0,2,3023,213041462,House,33.32005,,1.85985,,,420.0
"7 NASH ROAD, BUNYIP",4.0,1.0,3,3815,212011547,House,82.76413000000001,0.94352,0.87309,9.41099,0.63805,330.0
"7 NICHOLSDALE ROAD, CAMBERWELL",2.0,2.0,2,3124,207011149,House,12.65169,0.99345,1.18111,2.14723,2.20362,590.0
"7 NORFOLK STREET, YARRAVILLE",3.0,1.0,1,3013,213031352,House,8.403049999999999,0.82557,0.32071,2.62825,0.84278,470.0
"7 OAKBANK DRIVE, MOUNT HELEN",4.0,2.0,2,3350,201011005,House,117.26849,4.5619,5.72876,,,410.0
"7 OBEIRNE LANE, LINTON",3.0,1.0,2,3360,201031015,House,148.65823,0.61482,1.03798,,1.67293,180.0
"7 OROTAVA STREET, CRIB POINT",3.0,1.0,2,3919,214021379,House,80.49413,0.95821,0.82248,6.59453,1.13261,295.0
"7 PALMERSTON STREET, BARNAWARTHA",3.0,1.0,1,3688,204031070,House,289.59875,15.54862,1.04373,,2.32175,220.0
"7 PATTERSON CLOSE, CAROLINE SPRINGS",4.0,2.0,1,3023,213041463,House,29.96322,,1.24729,0.89771,,360.0
"7 PHALARIS LANE, BUNDALONG",2.0,1.0,0,3730,216021412,Apartment,281.25344,41.69247,32.61246,,30.32524,240.0
"7 POINT AVENUE, SKENES CREEK",3.0,1.0,1,3233,217031476,House,192.48589,20.53777,30.12195,10.96757,34.58518,275.0
"7 RAILWAY PLACE NORTH, WILLIAMSTOWN",2.0,1.0,0,3016,213021346,House,13.90272,0.50202,0.64486,2.17248,0.48623,450.0
"7 RAY STREET, SEVILLE EAST",4.0,2.0,0,3139,211051285,House,55.90146,,3.51938,,,335.0
"7 REDBOX COURT, YARRAMBAT",4.0,2.0,0,3091,209031213,House,30.1495,3.69115,1.07553,,,750.0
"7 REES STREET, KILCUNDA",1.0,1.0,1,3995,205031093,House,120.74477,5.96835,8.579780000000001,13.10995,8.9244,195.0
"7 RIENIETS WAY, YINNAR",4.0,2.0,2,3869,205041094,House,161.03292000000002,2.19104,0.15277,6.82976,,300.0
"7 RODDIS LANE, SNAKE VALLEY",3.0,2.0,0,3351,201031014,House,156.37991,26.89321,3.1412600000000004,36.0615,29.49628,295.0
"7 ROSE STREET, PASCOE VALE",3.0,1.0,3,3044,210031538,House,12.26141,0.39236,0.7385900000000001,0.5252899999999999,,330.0
"7 SANDON PLACE, DELACOMBE",3.0,2.0,1,3356,201011006,House,119.37185,2.01115,0.81037,,9.49682,315.0
"7 SCOTT STREET, CHILTERN",2.0,1.0,4,3683,204031070,House,279.52834,5.46812,1.82875,,1.96677,200.0
"7 SHIRAZ COURT, BUNDOORA",3.0,1.0,2,3083,209041217,House,18.86863,0.90401,2.06115,2.10069,,330.0
"7 SONIA CRESCENT, PIONEER BAY",3.0,1.0,2,3984,205031093,House,98.82003,8.78884,8.875129999999999,35.11595,9.87233,260.0
"7 STAVELY STREET, SALE",3.0,2.0,1,3850,205051103,House,218.99669,0.33476,0.4562,0.4256,3.42407,300.0
"7 STURT STREET, SUNBURY",3.0,1.0,2,3429,210041540,House,40.00415,0.8534299999999999,1.56587,,1.60126,290.0
"7 TWITT STREET, MOOLAP",3.0,2.0,8,3221,203021045,House,85.32395,,2.2382600000000004,2.0615900000000003,,420.0
"7 VISTA GROVE, TOORAK",3.0,1.0,1,3142,206061138,House,6.6348400000000005,2.33273,0.79253,2.13201,2.40624,683.0
"7 WARREN CLOSE, NARRE WARREN",3.0,1.0,1,3805,212021456,House,43.76614,1.13723,0.5918,4.48771,1.46289,310.0
"7 WILLOW COURT, MELTON WEST",4.0,2.0,2,3337,213041358,House,48.70644,,1.3969200000000002,1.42718,,340.0
"7 WILLS TERRACE, BURNSIDE HEIGHTS",3.0,2.0,2,3023,213041462,House,32.7182,,0.83784,,,380.0
"7 WILLUNGA WAY, BUNDOORA",3.0,2.0,1,3083,209041216,House,20.6335,,2.5750300000000004,2.38296,,370.0
"7 WONNANGATTA AVENUE, TAWONGA SOUTH",3.0,1.0,1,3698,204031069,House,347.86834000000005,2.09315,0.61863,2.1402,29.33945,225.0
"7. DEHARL COURT, ASCOT",4.0,2.0,2,3551,202011025,House,159.79636,2.27243,2.2298400000000003,6.1733,5.05799,350.0
"7/1 MOSS COURT, GLENROWAN",2.0,1.0,2,3675,204021067,House,225.53941,2.37076,0.53008,,0.11742,325.0
"7/1 SUNNINGDALE DRIVE, HILLSIDE",2.0,1.0,1,3875,213041575,House,28.96218,,1.41511,,,320.0
"7/1 THOMAS STREET, HAMPTON",2.0,1.0,1,3188,208011172,Apartment,16.871959999999998,0.5375800000000001,0.7703,1.17724,0.57309,475.0
"7/1-11 TASMAN AVENUE, STRATHMORE HEIGHTS",2.0,1.0,1,3041,210011231,House,15.66977,5.431970000000001,4.70066,7.48422,,350.0
"7/1-5 THE CLOSE, CAROLINE SPRINGS",3.0,2.0,2,3023,213041463,House,29.14128,,0.42535,0.27857,,370.0
"7/10 NORMANBY AVENUE, THORNBURY",2.0,1.0,1,3071,206021112,Apartment,7.89592,1.38604,0.51836,1.6848,0.7825,355.0
"7/100 MURRUMBEENA ROAD, MURRUMBEENA",2.0,1.0,1,3163,208021181,Apartment,15.74961,1.25711,0.86979,1.62775,0.2801499999999999,312.5
"7/11 KOOYONG ROAD, ARMADALE",1.0,1.0,1,3143,206061135,Apartment,10.23575,0.8366699999999999,1.29943,,0.6094299999999999,320.0
"7/110 BUNGOWER ROAD, MORNINGTON",3.0,2.0,2,3931,214021591,House,69.53514,1.62734,0.24395,2.82993,0.16713,387.5
"7/115 BLYTH STREET, ALTONA",2.0,1.0,1,3018,213021341,Apartment,17.67136,0.73553,0.98954,2.47766,0.42049,285.0
"7/117 ANDERSON STREET, YARRAVILLE",2.0,1.0,1,3013,213031352,Apartment,8.442620000000002,0.26736,0.28037,2.16459,0.74552,300.0
"7/1191 PLENTY ROAD, BUNDOORA",1.0,1.0,1,3083,209021205,Apartment,16.85475,2.82902,3.13364,3.75845,1.37554,310.0
"7/121 GRANGE BOULEVARD, BUNDOORA",2.0,1.0,2,3083,209021205,House,15.58442,1.55869,1.86331,2.48812,1.29153,320.0
"7/123 EMMALINE STREET, NORTHCOTE",1.0,1.0,1,3070,206021500,Apartment,7.39499,0.5395,2.07521,1.9851,1.52001,255.0
"7/124-136 MASON STREET, NEWPORT",3.0,2.0,1,3015,213021344,House,12.62002,0.58201,0.77807,1.76432,1.69587,450.0
"7/125 ARTHUR STREET, FAIRFIELD",1.0,1.0,1,3078,206021110,Apartment,8.936770000000001,0.78974,0.14555,,0.6473300000000001,285.0
"7/127-129 FERGUSON STREET, WILLIAMSTOWN",2.0,1.0,1,3016,213021346,House,13.85873,1.56836,0.6068600000000001,0.69284,1.46976,440.0
"7/139 MELBOURNE AVENUE, GLENROY",1.0,1.0,1,3046,210031535,House,14.30384,1.08924,0.25065,0.42761,,265.0
"7/14 FOLEY STREET, KEW",2.0,1.0,1,3101,207011521,Apartment,5.8775,0.70282,1.68667,0.45099,,430.0
"7/14 WATTLE AVENUE, GLEN HUNTLY",3.0,2.0,1,3163,208021182,House,15.4583,1.43784,2.30756,,0.79507,560.0
"7/14-20 CORONATION STREET, GEELONG WEST",3.0,2.0,1,3218,203021040,House,78.24691,5.41871,1.09803,3.45733,,475.0
"7/141 GROVE ROAD, GROVEDALE",2.0,1.0,1,3216,203021487,Apartment,89.16241000000001,,1.13276,3.35775,,330.0
"7/1425 HIGH STREET, GLEN IRIS",2.0,1.0,1,3146,208041194,Apartment,12.25594,0.92151,0.33791,1.28306,1.22225,350.0
"7/15 ARMADALE STREET, ARMADALE",2.0,1.0,1,3143,206061135,Apartment,10.32031,0.92123,1.38399,,0.4233,490.0
"7/15 EGERTON ROAD, ARMADALE",2.0,1.0,1,3143,206061135,Apartment,10.57242,1.1733399999999998,1.6361,,0.9461,395.0
"7/15 FITZROY STREET, ST KILDA",1.0,1.0,0,3182,206051514,Apartment,8.32961,1.03986,1.15128,1.82783,0.7575700000000001,330.0
"7/15-16 MACARTNEY STREET, RESERVOIR",1.0,1.0,1,3073,209021523,Apartment,14.01637,1.6683599999999998,1.52904,,0.51154,290.0
"7/151 DON STREET, BENDIGO",1.0,1.0,1,3550,202011018,Apartment,150.89917000000003,1.24116,0.73949,1.178,2.99231,140.0
"7/152 PRINCESS STREET, KEW",2.0,2.0,2,3101,207011522,House,8.17552,1.1990999999999998,1.54701,2.58687,,475.0
"7/159 CURZON STREET, NORTH MELBOURNE",2.0,1.0,1,3051,206041506,Apartment,2.60808,,0.43409,0.55896,1.7907,375.0
"7/159 MALTRAVERS ROAD, IVANHOE",2.0,1.0,1,3079,209011200,Apartment,13.9619,0.46467,0.79836,,0.25477,330.0
"7/162 SOMERSET ROAD, CAMPBELLFIELD",2.0,1.0,1,3061,210051243,House,16.11048,4.03237,1.06419,4.54021,2.29571,300.0
"7/17 BOBS STREET, BENDIGO",1.0,1.0,1,3550,202011018,House,153.33941000000002,2.73334,1.32701,1.6919300000000002,3.64049,350.0
"7/17 TOWARD STREET, MURRUMBEENA",1.0,1.0,1,3163,208021181,Apartment,16.50716,0.7521,1.53852,1.83174,1.03771,271.0
"7/18 AIRLIE AVENUE, PRAHRAN",1.0,1.0,1,3181,206061136,Apartment,8.677850000000001,,0.42095,1.72654,2.04754,345.0
"7/199 HOTHAM STREET, ELSTERNWICK",3.0,1.0,1,3185,206051134,House,9.93616,2.31404,2.46255,1.2577,0.50205,395.0
"7/1A MAIN DRIVE, BUNDOORA",3.0,2.0,1,3083,209021205,House,15.10775,1.08203,1.38664,2.01145,0.81486,380.0
"7/2 FIFTH STREET, PARKDALE",2.0,1.0,1,3195,208031190,House,27.14875,1.18199,1.35429,1.4098,1.55004,345.0
"7/2 GARDEN STREET, ESSENDON",1.0,1.0,1,3040,206031502,Apartment,8.06561,1.02953,0.69663,0.7661699999999999,1.0254,230.0
