address,nbed,nbath,ncar,postcode,SA2_CODE,residence_type,dist_to_cbd_KM,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,min_distance_to_hosp,min_distance_to_poli,min_distance_to_shop,weekly_rent
"17 COXON PARADE, NORTH GEELONG",1.0,1.0,1,3215,203021047,Apartment,71.98396000000001,0.5744,1.70448,2.72545,1.12205,,,,220.0
"17 DAVIES STREET, SEASPRAY",3.0,1.0,2,3851,205051100,House,240.64673,0.4901999999999999,2.9363,,,,,,260.0
"17 DEMPSTER STREET, TOTTENHAM",3.0,1.0,0,3012,213031351,House,10.37339,1.56418,0.17029,,0.44122,,1.92843,,340.0
"17 ELANDRA DRIVE, ASCOT",3.0,2.0,2,3551,202011025,House,159.08864000000003,1.12025,1.5221300000000002,5.46559,0.92586,,,,340.0
"17 FRIEND STREET, MURTOA",2.0,1.0,1,3390,215011394,House,293.47538000000003,10.88872,1.17608,1.66857,1.6986199999999998,0.93686,1.27611,,160.0
"17 GIFFARD STREET, WILLIAMSTOWN",2.0,1.0,0,3016,213021346,Apartment,13.16604,0.29138,0.15859,1.55554,0.7460399999999999,1.10205,0.91594,,540.0
"17 GITSHAM STREET, LUCAS",3.0,2.0,2,3350,201011001,House,126.75725,3.01574,2.61134,,,,,,320.0
"17 GLADSTONE STREET, LILYDALE",3.0,2.0,1,3140,211051278,House,40.67282,1.66927,1.096,1.05091,1.16501,,0.7135499999999999,,430.0
"17 GLENN CRESCENT, BUNDOORA",2.0,1.0,1,3083,209041217,House,17.49589,2.67254,0.46152,1.52483,,,,,350.0
"17 GOBLE STREET, LAVERTON",3.0,1.0,2,3028,213051363,House,23.53683,0.33424,0.56998,,0.79495,,0.42919,,340.0
"17 GOOLD ST, BURWOOD",3.0,1.0,2,3125,207031165,House,16.830740000000002,1.46666,1.32629,1.45642,,2.06716,2.1028,,420.0
"17 GOOLD STREET, BURWOOD",3.0,1.0,2,3125,207031165,House,16.830740000000002,1.46666,1.32629,1.45642,,2.06716,2.1028,,420.0
"17 GRANT STREET, GOORNONG",3.0,1.0,2,3557,202031032,House,166.52742,17.65269,0.12021,,0.27085,17.970959999999998,0.70487,,275.0
"17 GREENHILLS DRIVE, KURUNJANG",2.0,1.0,2,3337,213041576,House,47.94918,5.28706,2.92659,1.9236,,,,,275.0
"17 HAMLET STREET, QUARRY HILL",3.0,1.0,1,3550,202011021,House,150.96272,0.6006699999999999,0.5880700000000001,2.26452,,,,,325.0
"17 HARDY COURT, BERWICK",3.0,2.0,1,3806,212021293,House,44.33829,0.95226,0.6002000000000001,1.81221,3.09449,,2.7392600000000003,2.16083,370.0
"17 HIGH STREET, INVERLEIGH",3.0,1.0,2,3321,203011035,House,99.11984,33.35988,0.4023899999999999,,1.28604,,0.7606799999999999,,350.0
"17 HUGH STREET, METUNG",3.0,1.0,0,3904,205021084,House,311.78094,2.08231,1.62323,25.89353,,,24.89202,,260.0
"17 HUNTLY STREET, GLEN HUNTLY",3.0,1.0,1,3163,208021182,House,14.74346,1.80004,2.66977,,0.1723,,0.23885,,515.0
"17 ILLOURA AVENUE, RINGWOOD EAST",3.0,1.0,1,3135,211031267,House,29.41898,0.31294,1.01011,2.11702,0.98971,2.17926,,,395.0
"17 JADE COURT, WODONGA",2.0,1.0,2,3690,204031073,House,309.61853,0.42655,1.91639,0.7876000000000001,,,,,280.0
"17 JAMES ST, ECHUCA",3.0,2.0,2,3564,216011406,House,208.08847,2.18273,2.92665,1.5987,5.27939,3.80861,5.8851,,350.0
"17 JAMES STREET, ECHUCA",3.0,2.0,2,3564,216011406,House,208.08586,2.18011,2.92403,1.59608,5.276770000000001,3.80599,5.882479999999999,,350.0
"17 KASEM DRIVE, WERRIBEE",3.0,2.0,2,3030,213051467,House,32.810790000000004,1.11995,0.89676,2.08789,,,,,360.0
"17 KING ST, ROCHESTER",3.0,1.0,4,3561,216011409,House,184.36475,2.41704,1.28898,1.49106,1.6043,2.07938,1.66779,,250.0
"17 KING STREET, ROCHESTER",3.0,1.0,4,3561,216011409,House,184.36414,2.41643,1.2883699999999998,1.49045,1.60492,2.07999,1.6684100000000002,,250.0
"17 KIRKSTEAD GR, CRAIGIEBURN",3.0,2.0,1,3064,210051543,House,35.3316,,0.67504,,,,,,350.0
"17 KIRKSTEAD GROVE, CRAIGIEBURN",3.0,2.0,1,3064,210051543,House,35.3168,,0.66025,,,,,,350.0
"17 LEE ANNE CRESCENT, BUNDOORA",2.0,1.0,3,3083,209011196,House,16.71482,0.82577,0.91953,0.82875,,,,1.47758,295.0
"17 LEOPOLD STREET, BURWOOD",4.0,2.0,2,3125,212051319,House,15.64095,1.90577,2.6232,2.09329,,,,,790.0
"17 LIGAR STREET, CLUNES",3.0,1.0,0,3370,201021010,House,145.77672,1.09306,0.91771,,2.08832,1.41115,1.20352,,270.0
"17 LITTLE BOY RISE, ENDEAVOUR HILLS",3.0,1.0,4,3802,212021454,House,35.58807,0.87121,0.8762000000000001,3.00689,,,,1.715,400.0
"17 LONG STREET, BOTANIC RIDGE",4.0,2.0,3,3977,212031303,House,55.617050000000006,1.94724,0.87338,7.378640000000001,12.33645,,,,540.0
"17 LUCKINS RD, BENTLEIGH",3.0,1.0,2,3204,208021174,House,20.62454,,1.47007,1.13074,1.58653,,3.07858,,470.0
"17 LUCKINS ROAD, BENTLEIGH",3.0,1.0,2,3204,208021174,House,20.62864,,1.46597,1.12664,1.5824200000000002,,3.08268,,470.0
"17 LUKIS AVENUE, WILLIAMS LANDING",4.0,2.0,2,3027,213051363,House,25.57573,2.50421,4.56607,,2.13691,,4.238779999999999,,450.0
"17 MACALISTER STREET, SALE",3.0,1.0,1,3850,205051103,House,213.58025,0.86583,0.71686,0.8315,1.19319,,0.77446,,220.0
"17 MACDHUI AVENUE, ELTHAM NORTH",3.0,2.0,2,3095,209011197,House,27.20167,0.66412,0.4563299999999999,1.26088,4.14636,,5.12905,,441.0
"17 MACEDON AVENUE, BALWYN NORTH",3.0,2.0,2,3104,207011148,House,12.27652,0.35458,0.3343,1.24135,,,,,650.0
"17 MAROONG DRIVE, RESEARCH",4.0,2.0,2,3095,209031214,House,28.52182,9.34508,0.99214,1.71876,,,,,580.0
"17 MARSHALL ROAD, LUCAS",4.0,2.0,2,3350,201011001,House,126.75725,3.01574,2.61134,,,,,,350.0
"17 MAYGAR AVENUE, WODONGA",3.0,2.0,2,3690,204031491,House,314.71281,1.00928,1.09571,8.249709999999999,11.15498,,,,320.0
"17 MCBRIDE ROAD, BEACONSFIELD UPPER",4.0,2.0,3,3808,212011289,House,52.696160000000006,1.08226,1.61392,15.3136,12.73756,,13.7063,,470.0
"17 MCDONALDS ROAD, EPPING",3.0,1.0,3,3076,209041432,House,21.39239,,0.93502,1.62994,1.3133,,1.09873,,320.0
"17 MCLEOD STREET, SUNSHINE NORTH",4.0,1.0,1,3020,213011337,House,14.79878,0.87725,0.28263,1.36605,,,,,340.0
"17 MELISSA WAY, PAKENHAM",4.0,2.0,2,3810,212011551,House,62.4102,2.21225,,,1.5417,,1.42272,,340.0
"17 MENZIES DRIVE, BURNSIDE HEIGHTS",4.0,4.0,2,3023,213041462,House,33.741769999999995,,1.83442,,,,,,420.0
"17 MERIDIAN CIRCUIT, BERWICK",3.0,2.0,2,3806,212021553,House,47.95797,2.13241,1.34352,1.36088,,,,,400.0
"17 MONASH STREET, STANHOPE",3.0,1.0,2,3623,216011410,House,187.63781,0.94133,0.72485,36.29985,0.86397,16.708389999999998,0.20557,,200.0
"17 MOORALLA ST, BALD HILLS",3.0,2.0,1,3364,201021010,House,127.58341,7.86376,1.98042,,5.06142,10.67546,9.67395,,500.0
"17 MORTON DRIVE, EASTWOOD",4.0,2.0,1,3875,205021081,House,283.68781,1.26287,1.90825,3.2006300000000003,3.38532,5.8115,2.33488,,375.0
"17 MOYSTON-GREAT WESTERN ROAD, MOYSTON",3.0,1.0,2,3377,215011387,House,220.64272,0.22024,0.82051,57.21161,24.46904,29.05816,28.56579,,250.0
"17 MULLER COURT, MOUNT CLEAR",3.0,2.0,2,3350,201011483,House,118.95485,2.23681,1.09492,1.65355,,,,,330.0
"17 MURRAY ST, LAKE BOGA",2.0,1.0,1,3584,215031405,House,326.4665,0.11893,0.72348,,0.50993,99.50655,1.08601,,260.0
"17 MURRAY STREET, LAKE BOGA",2.0,1.0,1,3584,215031405,House,326.45813,0.11056,0.7151000000000001,,0.50156,99.49817,1.0776400000000002,,260.0
"17 MYRTLE STREET, CLIFTON HILL",2.0,1.0,2,3068,206071145,House,4.92995,0.48512,0.74413,5.461729999999999,0.5776,2.9004000000000003,,,690.0
"17 NOLAN STREET, NIDDRIE",3.0,2.0,1,3042,210011230,House,12.28959,1.89398,0.70404,1.59906,,,,,550.0
"17 NORTH GATEWAY, COLDSTREAM",3.0,2.0,1,3770,211051278,House,48.32627,5.31882,0.63562,5.447,1.56664,,5.79584,,400.0
"17 O'CONNELL STREET, GEELONG WEST",2.0,1.0,2,3218,203021040,House,77.34723,0.2979,0.47076,2.80125,,,,,312.5
"17 OBERON BOULEVARD, CAMPBELLFIELD",3.0,1.0,2,3061,210051243,House,16.833779999999997,4.79073,0.97098,5.29857,3.0540700000000003,,,5.23127,320.0
"17 OBSIDIAN AVENUE, TARNEIT",2.0,1.0,1,3029,213051583,House,28.75144,1.4563499999999998,1.07313,1.54339,,,,,330.0
"17 OCEAN GROVE, SAN REMO",3.0,1.0,4,3925,205031093,House,124.21662,13.38125,0.07929,23.03086,18.84531,25.20234,11.68127,,330.0
"17 OMAR STREET, CAULFIELD SOUTH",4.0,2.0,2,3162,208021178,House,13.39763,0.66744,1.04137,0.5551200000000001,,1.3888,1.2295699999999998,,900.0
"17 OSBORNE AVENUE, NORTH GEELONG",3.0,1.0,2,3215,203021047,House,71.60798,0.52677,1.69871,1.32018,1.67477,,,,285.0
"17 OXFORD STREET, CAMBERWELL",3.0,1.0,2,3124,207011149,House,14.81474,1.07287,1.21812,3.46442,2.52766,,4.435779999999999,,425.0
"17 PALMER PLACE, KYNETON",3.0,2.0,2,3444,202021030,House,86.38548,3.15395,2.43547,1.64086,0.7341799999999999,2.16994,1.65976,,340.0
"17 PARAMOUNT AVENUE, KILSYTH",3.0,2.0,2,3137,211051277,House,36.65743,0.6503,1.10472,2.42042,,,,1.78653,370.0
"17 PETTIT DRIVE, SALE",3.0,1.0,2,3850,205051103,House,214.07748,1.07629,1.21409,1.32873,0.30195,,1.27169,,335.0
"17 PHILIPPA CRESCENT, MILDURA",4.0,2.0,1,3500,215021470,House,542.8160600000001,1.2301,1.9023,1.81509,,,,,310.0
"17 RAILWAY PARADE, NORTHCOTE",2.0,1.0,1,3070,206021500,House,5.88764,0.26847,0.88355,0.80686,0.04433,,,,595.0
"17 RALEIGH STREET, SEVILLE",3.0,1.0,3,3139,211051285,House,51.6963,,1.25298,,,,,,355.0
"17 RIVERVIEW DRIVE, BARMAH",3.0,1.0,1,3639,216021413,House,242.77736,0.11426,0.95422,28.20556,14.99091,28.42413,27.79465,,300.0
"17 RONCLIFFE ROAD, HIGHTON",3.0,2.0,0,3216,203021042,House,83.50034,0.29768,0.57947,2.12536,,,,,370.0
"17 ROWLING STREET, PLUMPTON",3.0,2.0,2,3335,213041574,House,30.08508,8.120470000000001,7.5491,,,,,,380.0
"17 ROYAL CRESCENT, KINGLAKE",6.0,3.0,2,3763,209031211,House,57.78575,15.16901,1.20227,,,,,,420.0
"17 RYRIE ST, STANHOPE",3.0,1.0,0,3623,216011410,House,187.83525,0.85397,0.63749,36.49727,1.0614,16.90582,0.403,,205.0
"17 RYRIE STREET, STANHOPE",3.0,1.0,2,3623,216011410,House,187.83536,0.8538600000000001,0.63738,36.49739,1.06151,16.90593,0.40311,,205.0
"17 SALISBURY STREET, GLENROY",3.0,1.0,2,3046,210031535,House,14.0901,1.06443,0.68179,0.85875,,,,,350.0
"17 SAMPSON ST, COHUNA",3.0,1.0,2,3568,215031401,House,262.53303000000005,0.82168,0.56323,1.37533,0.6974400000000001,1.75158,0.8322200000000001,,200.0
"17 SCALES LANE, BURNSIDE HEIGHTS",3.0,2.0,2,3023,213041462,House,31.71402,,0.28856,,,,,,420.0
"17 SERRA WAY, PLUMPTON",4.0,2.0,2,3335,213041574,House,40.53771,0.6603,0.0652099999999999,,,,,,440.0
"17 SHERWOOD GROVE, LARA",3.0,1.0,2,3212,203021043,House,58.65823,0.05136,3.60827,2.31548,1.38,,2.8023200000000004,,320.0
"17 SMITH STREET, NOBLE PARK",3.0,2.0,2,3174,212041459,House,32.21481,0.86612,0.87087,1.27711,1.58677,,,,380.0
"17 SNOWDEN STREET, SUNSHINE",3.0,1.0,0,3020,213011336,House,13.51115,0.75862,0.52097,2.53752,1.49295,,0.69638,,320.0
"17 SOMERSET CLOSE, WERRIBEE",3.0,1.0,4,3030,213051468,House,37.14275,2.22173,0.63946,,19.859330000000003,,,,270.0
"17 SOMERSET DRIVE, MOUNT MARTHA",5.0,3.0,2,3934,214021382,House,79.65039,0.56417,1.98374,,,,,,620.0
"17 SPA AVENUE, HEPBURN",4.0,2.0,1,3461,201021011,House,116.96184,0.92437,0.36398,5.79914,5.24352,3.94377,4.272069999999999,,320.0
"17 SPRINGWOOD RISE, NEWLANDS ARM",3.0,2.0,2,3875,205021086,House,295.45944000000003,0.94294,9.79067,,,,,,350.0
"17 STACKPOOLE STREET, NOBLE PARK",3.0,1.0,3,3174,212041460,House,34.51666,1.58965,1.75286,,1.60858,,,,320.0
"17 STOKES STREET, QUEENSCLIFF",3.0,1.0,1,3225,203031052,House,111.68491,0.66862,0.41916,1.94886,,,0.28191,,340.0
"17 SYDNEY STREET, KILMORE",3.0,1.0,2,3764,204011056,House,64.8725,,0.67001,0.9241,3.85122,1.36171,1.50504,,260.0
"17 TALAB COURT, CHELSEA HEIGHTS",3.0,1.0,2,3196,208031187,House,46.64012,,1.52549,,,,,,400.0
"17 TALINTYRE ROAD, SUNSHINE WEST",3.0,1.0,2,3020,213011338,House,19.67292,0.50132,0.1156,1.32011,3.22931,,,,295.0
"17 THE GRANGE, EASTWOOD",3.0,1.0,1,3875,205021081,House,283.40275,0.97782,2.0702,2.9155900000000003,3.10028,4.9965,2.04983,,280.0
"17 TULLOCH ST, TRARALGON EAST",3.0,1.0,1,3844,205041493,House,165.89919,,0.91311,0.75181,2.55013,,2.46346,,280.0
"17 TURIN PLACE, KEILOR LODGE",4.0,3.0,2,3038,213011340,House,23.27281,0.70912,2.89512,1.49342,2.83695,,,,520.0
"17 UNLEY GROVE, ASCOT VALE",2.0,1.0,1,3032,206031113,House,6.44751,0.75214,0.79928,,1.21079,,,,375.0
"17 UPPER GREIVE ROAD, AVONSLEIGH",5.0,3.0,1,3782,212011289,House,60.289,1.5204300000000002,3.27141,2.02499,4.38348,,3.58419,,265.0
"17 VALMAI AVENUE, PORTLAND",3.0,1.0,1,3305,217011422,House,358.07988,2.60444,3.31171,2.94894,3.49792,2.22521,3.93858,,230.0
"17 WURROOK CIRCUIT, NORTH GEELONG",4.0,2.0,2,3215,203021047,House,69.46174,1.74678,1.70146,1.7841900000000002,1.96486,,,,450.0
"17 YALLOCK CIRCUIT, TORQUAY",3.0,2.0,2,3228,203031053,House,100.61807,0.3575899999999999,2.42518,1.22375,,,2.6718800000000003,,450.0
"17 YARRA STREET, WILLIAMSTOWN",4.0,3.0,2,3016,213021346,House,11.56578,0.21328,1.47033,2.09394,2.37783,2.45425,1.89478,,490.0
"17/21 AUBURN GROVE, HAWTHORN EAST",2.0,1.0,1,3123,207011152,Apartment,8.49835,0.69397,1.30015,2.1451,0.69541,,,,365.0
"17/225 BEACONSFIELD PARADE, MIDDLE PARK",2.0,2.0,1,3206,206051128,House,6.44341,1.8894,1.0149,1.82424,0.95654,,4.448270000000001,,650.0
"17/23-27 DOCKER STREET, ELWOOD",1.0,1.0,1,3184,206051129,Apartment,10.22673,0.3402099999999999,0.90496,1.0425799999999998,,,1.07536,,310.0
"17/25 MALMSBURY STREET, HAWTHORN",2.0,2.0,2,3122,207011519,House,8.09097,0.16455,2.554,,2.14929,,,,600.0
"17/26 MCKINLEY DRIVE, ROXBURGH PARK",2.0,2.0,1,3064,210051544,House,21.95601,,0.30334,1.38297,1.41824,,,,350.0
"17/44 BOURKE STREET, MENTONE",3.0,1.0,2,3194,208031190,House,23.91144,2.60502,2.67357,1.12163,2.458,,2.40231,3.34085,470.0
"17/5 LEWISHAM ROAD, WINDSOR",1.0,1.0,1,3181,206061136,Apartment,8.75714,,1.55649,1.41071,1.4173099999999998,,1.65495,,400.0
"17/52 LATHAM STREET, WERRIBEE",3.0,1.0,1,3030,213051467,House,32.815529999999995,1.38972,0.86023,2.47814,,,,,300.0
"17/53 STEPHEN STREET, YARRAVILLE",1.0,1.0,1,3013,213031352,Apartment,7.56962,0.34346,0.97829,3.3075300000000003,0.73575,,0.5883700000000001,,300.0
"17/531-535 KEILOR MELTON HIGHWAY, SYDENHAM",4.0,2.0,2,3037,213011339,House,26.437330000000003,0.45511,0.585,1.72928,2.19431,,,,400.0
"17/56 OSBORNE AVENUE, GLEN IRIS",4.0,3.0,2,3146,208041194,House,11.7828,1.03475,0.47267,2.03734,0.74911,,2.27288,,800.0
"17/565 CAMBERWELL ROAD, CAMBERWELL",2.0,1.0,1,3124,207011149,Apartment,12.94855,0.34114,1.49959,2.8518000000000003,0.38809,,1.6822,,420.0
"17/9 MILTON STREET, ASCOT VALE",2.0,1.0,1,3032,206031113,Apartment,6.31342,0.61805,0.6651900000000001,,1.0767,,,,330.0
"170 CANADIAN LAKES BOULEVARD, CANADIAN",3.0,2.0,4,3350,201011483,House,118.20962,1.62702,3.0885100000000003,3.67083,,,,,350.0
"170 CANADIAN LAKES BVD, CANADIAN",3.0,2.0,4,3350,201011483,House,118.20962,1.62702,3.0885100000000003,3.67083,,,,,350.0
"170 KNIGHTS ROAD, CONGUPNA",4.0,2.0,2,3633,216031418,House,192.08167,4.71126,4.561979999999999,8.128260000000001,4.37045,,28.40966,,320.0
"170 LINEENS ROAD, CORAGULAC",4.0,2.0,2,3249,217031473,House,165.18582999999998,19.08268,1.89615,,17.10277,20.60989,20.53773,,175.0
"170 LOCARNO ROAD, CLYDESDALE",2.0,1.0,2,3461,201021011,House,135.65098,15.74256,4.41428,23.106990000000003,22.22376,23.29435,23.17097,,345.0
"1706/200 SPENCER STREET, MELBOURNE",1.0,1.0,1,3000,206041505,Apartment,1.89233,0.7217100000000001,,0.43881,1.04881,1.36304,,,806.4
"1707/243 FRANKLIN STREET, MELBOURNE",2.0,1.0,0,3000,206041504,Apartment,1.10476,0.22644,,,0.91991,,0.45944,,540.0
"1707/39 CARAVEL LANE, DOCKLANDS",2.0,1.0,1,3008,206041118,Apartment,2.84009,0.51186,,,0.18966,,,4.20041,550.0
"1708/38 ALBERT ROAD, SOUTH MELBOURNE",2.0,2.0,1,3205,206051512,House,3.50783,0.89135,1.84758,,1.81829,,1.37172,,550.0
"171 EMERALD MONBULK ROAD, MONBULK",3.0,2.0,2,3793,211051279,House,57.02281,,2.47061,2.98069,,,2.7651,,390.0
"171 PICKLES STREET, PORT MELBOURNE",3.0,1.0,0,3207,206051130,House,5.05132,0.83392,1.83568,,1.14129,,0.99371,,550.0
"171 WARDS ROAD, HAVEN",4.0,2.0,2,3401,215011388,House,302.02647,6.58713,3.16224,7.15229,8.230319999999999,7.85258,7.452199999999999,,400.0
"171 WARRANDYTE RD, LANGWARRIN",3.0,1.0,2,3910,214011374,House,57.44707,2.10483,0.97192,1.20415,3.02482,,,,375.0
"171 WARRANDYTE ROAD, LANGWARRIN",3.0,1.0,2,3910,214011374,House,57.46347,2.12123,0.98832,1.22055,3.04122,,,,375.0
"1716 BRIDGEWATER ROAD, CAPE BRIDGEWATER",2.0,1.0,0,3305,217011420,House,376.6063400000001,9.55979,16.18504,43.54008,42.29854,42.37771,42.404720000000005,,185.0
"172 GEORGE STREET, FITZROY",2.0,1.0,0,3065,206071142,Apartment,2.2327600000000003,1.04321,0.50101,1.28473,1.05598,1.50255,0.38397,,530.0
"172 LORENZ ROAD, STANHOPE",3.0,1.0,1,3623,216011410,House,186.54155,3.94836,3.73188,36.24546,3.15647,15.61212,3.40873,,380.0
"172 PICKLES STREET, SOUTH MELBOURNE",3.0,1.0,0,3205,206051512,House,4.90254,2.0745500000000003,0.7705599999999999,,0.80545,,1.24046,,725.0
"172 POUND ROAD, ELLIMINYT",3.0,1.0,1,3250,217031472,House,153.65304999999998,1.31084,0.2633,0.3910099999999999,1.57928,1.68292,2.64109,,270.0
"172 RAILWAY RD, ELMORE",3.0,2.0,2,3558,202031032,House,166.18876999999998,1.10965,1.10799,,1.11442,0.72729,1.30526,,260.0
"172 RAILWAY ROAD, ELMORE",3.0,2.0,2,3558,202031032,House,166.18876999999998,1.10965,1.10799,,1.11442,0.72729,1.30526,,260.0
"172 WAVERLEY AVENUE, MERRIGUM",3.0,1.0,1,3618,216031419,House,187.93625,0.697,0.45781,17.09718,0.50564,16.45451,16.82254,,235.0
"172A NAPIER STREET, ESSENDON",3.0,2.0,3,3040,206031502,House,10.13885,1.12512,1.09286,1.25327,0.7804800000000001,,0.90884,,620.0
"173 ALFRED CRESCENT, FITZROY NORTH",2.0,1.0,0,3068,206071143,House,4.05354,0.81048,0.63578,0.78631,1.6732,,,,500.0
"173 GLADESVILLE BOULEVARD, PATTERSON LAKES",4.0,2.0,2,3197,208031185,House,47.493300000000005,0.63247,1.02081,,2.77273,,,,520.0
"173 HIGH STREET, BADDAGINNIE",4.0,1.0,2,3670,204021064,House,189.51797,45.5238,0.4261399999999999,20.12881,1.24183,,,,270.0
"173 MAIN ROAD, CHEWTON",2.0,1.0,0,3451,202021027,House,116.66841,6.71686,0.29493,4.66239,0.87493,6.39217,4.98317,,270.0
"173 QUEEN STREET, ALTONA",3.0,1.0,4,3018,213021341,House,18.859900000000003,0.6106,0.50887,1.64373,0.6146900000000001,0.3650299999999999,,,480.0
"173 RICHARDSON STREET, MIDDLE PARK",3.0,1.0,0,3206,206051128,House,5.87366,1.12702,0.34874,1.50937,0.67347,,3.87852,,850.0
"1730 KORUMBURRA-WARRAGUL ROAD, STRZELECKI",3.0,2.0,0,3950,205031089,House,126.69908,8.28838,12.18775,14.43459,17.84068,18.61128,18.33177,,540.0
"174 JONES-REECES ROAD, CLYDESDALE",1.0,1.0,0,3461,201021011,House,136.17944,16.27101,5.847810000000001,23.63544,22.75221,23.8228,23.69942,,280.0
"174 REMEMBRANCE DRIVE, CARDIGAN",4.0,2.0,4,3352,201011001,House,126.54755,4.98384,4.57945,,,,,,500.0
"1744 SOUTH GIPPSLAND HIGHWAY, DEVON MEADOWS",2.0,1.0,2,3977,212031303,House,56.70148,8.516530000000001,4.6384300000000005,2.4106300000000003,5.78347,,,,340.0
"1744 SOUTH GIPPSLAND HWY, DEVON MEADOWS",2.0,1.0,0,3977,212031303,House,56.70148,8.516530000000001,4.6384300000000005,2.4106300000000003,5.78347,,,,340.0
"175 BULLUMWAAL ROAD, WY YUNG",3.0,2.0,2,3875,205021081,House,282.76819,1.41271,1.04362,3.28905,3.63426,4.00227,4.05237,,280.0
"175 DONALD STREET, BRUNSWICK EAST",4.0,2.0,2,3057,206011106,House,6.58615,0.16316,1.7553299999999998,,,,,,850.0
"175 PURVES ROAD, ARTHURS SEAT",4.0,3.0,2,3936,214021377,House,89.85188000000001,5.24767,5.6879,10.7333,,,6.20195,,570.0
"175 TORWOOD ROAD, HALLORA",2.0,2.0,1,3818,205011079,House,117.18666,19.04342,7.36551,1.27279,19.014080000000003,18.44648,19.8184,,200.0
"1755 MCDONALDS TRACK, THORPDALE",3.0,1.0,2,3835,205011078,House,143.8793,18.56106,6.24921,17.383200000000002,19.42309,,18.57091,,265.0
"176 KERR STREET, FITZROY",3.0,3.0,2,3065,206071142,House,2.94715,1.15945,0.3972099999999999,0.9412,1.77197,2.21694,0.98762,,805.0
"1762 GREAT OCEAN ROAD, PETERBOROUGH",3.0,1.0,3,3270,217041477,House,251.64506,4.56355,7.34688,68.62433,37.21586,68.91884,4.96394,,250.0
"176A VICTORIA AVENUE, ALBERT PARK",1.0,1.0,0,3206,206051128,Apartment,5.90037,0.56908,0.71321,0.50392,2.16991,,3.90523,,276.6666666666667
"177 URQUHART STREET, COBURG",3.0,2.0,1,3058,206011497,House,8.29223,0.11383,0.87234,0.10553,,,,,500.0
"177 WATSONIA ROAD, WATSONIA",2.0,1.0,1,3087,209011204,House,19.23023,0.5479299999999999,0.73512,0.64832,1.92886,,,,370.0
"1775 MAIN NEERIM ROAD, NEERIM SOUTH",1.0,1.0,0,3831,205011077,House,108.64082,1.46633,1.69997,1.59995,,,1.13126,,145.0
"178 BEACONSFIELD PARADE, NORTHCOTE",3.0,1.0,1,3070,206021500,House,7.46955,0.5705800000000001,2.14978,2.05966,1.59457,,,,690.0
"178 PRINCESS STREET, KEW",4.0,1.0,2,3101,207011522,House,8.04972,0.4510099999999999,1.67502,2.71487,,2.59335,,0.55959,680.0
"179 ARBOUR BLVD, BURNSIDE HEIGHTS",4.0,2.0,2,3023,213041462,House,31.85479,,0.69497,,,,,,440.0
"1792 FERNTREE GULLY ROAD, FERNTREE GULLY",3.0,2.0,1,3156,211011448,House,38.11263,1.7398,0.44666,3.11304,4.14928,5.26531,,0.94387,360.0
"17A BROADWAY, ROSEBUD",2.0,1.0,0,3939,214021384,Apartment,93.77495,0.04223,2.1053200000000003,1.80035,,1.94233,2.27221,,330.0
"17A CALDER ROAD, NANGANA",3.0,1.0,0,3781,212011289,House,69.9477,10.61774,9.13587,11.68367,14.04217,,13.24288,,320.0
"17A DERBYSHIRE STREET, BANGHOLME",2.0,1.0,1,3175,212041564,Apartment,40.22972,5.91545,0.21868,,7.07544,,,,340.0
"17A HERBERT STREET, HIGHETT",3.0,2.0,2,3190,208011171,House,20.73081,1.39455,0.70431,2.0887800000000003,1.07733,,,,510.0
"17A KING STREET, MAFFRA",2.0,1.0,2,3860,205051101,House,225.90561,0.4657699999999999,0.59441,0.14534,2.10895,0.4608399999999999,1.1883,,202.5
"17A PARKSIDE STREET, SORRENTO",3.0,1.0,2,3943,214021383,House,111.57357,1.07891,0.95613,,,,1.94144,,300.0
"17A ROADKNIGHT STREET, BIRREGURRA",3.0,1.0,1,3242,217031473,House,136.43381,21.42209,1.43454,,0.27612,0.83814,0.7661699999999999,,953.0
"17A WISHART STREET, KEW",3.0,2.0,2,3101,207011521,House,8.632190000000001,0.73177,1.8432,1.49585,,1.35143,2.05518,,785.0
"17B AIREYS STREET, AIREYS INLET",3.0,1.0,0,3231,203031049,House,123.63791,1.94177,11.90943,,,20.29897,11.26639,,350.0
"17C WENTWORTH DRIVE, TAYLORS LAKES",3.0,2.0,2,3038,213011340,House,24.82535,1.18254,3.01955,1.13557,1.681,,,,350.0
"18 / 60 FARNHAM STREET, FLEMINGTON",1.0,1.0,1,3031,206031115,Apartment,5.22119,0.16647,0.6596900000000001,0.66099,0.68699,,0.70232,,280.0
"18 ADAMSON STREET, MALMSBURY",3.0,1.0,2,3446,202021030,House,96.80066,11.12041,1.50156,2.32961,0.9552,11.59189,1.25382,,300.0
"18 ALBERT STREET, FOOTSCRAY",2.0,2.0,1,3011,213031348,Apartment,6.85424,1.04496,0.79343,0.4846999999999999,0.57965,2.15017,0.62982,,400.0
"18 ANCHORAGE AVENUE, SAFETY BEACH",3.0,3.0,2,3936,214021377,House,79.65512,3.36173,11.79682,9.41864,,,6.93724,,630.0
"18 ARABELLA CIRCUIT, POINT COOK",4.0,2.0,2,3030,213051466,House,31.34934,,6.5999300000000005,3.1263,,,,,400.0
