,Unnamed: 0,bedrooms,bathrooms,carspaces,building_area,street_address,latitude,longitude,price,distance_to_city,weekly_rent
1305,1305,2.0,2.0,1.0,,202/41-45 Edgewater Boulevard Maribyrnong VIC 3032,-37.7849131,144.8944509,$440 per week,7.3577,440.0
1306,1306,4.0,3.0,1.0,,24 Chicago St Maribyrnong VIC 3032,-37.76603,144.887887,$800 per week,9.0426,800.0
1307,1307,4.0,2.0,1.0,,11A Bream Street Maribyrnong VIC 3032,-37.7636941,144.8861233,$710 Per Week,9.329,710.0
1308,1308,4.0,3.0,1.0,,65 South Street Ascot Vale VIC 3032,-37.7780919,144.9253329,$790 per week,5.7553,790.0
1309,1309,5.0,2.0,1.0,,176 Epsom Rd Ascot Vale VIC 3032,-37.7786253,144.9125189,$700 per week,6.4879,700.0
1310,1310,4.0,2.0,3.0,635.0,73 RALEIGH ROAD Maribyrnong VIC 3032,-37.7693495,144.8935167,$590,8.4256,590.0
1311,1311,2.0,2.0,1.0,,106/60 Edgewater Boulevard Maribyrnong VIC 3032,-37.7853451,144.89435490000002,$440,7.341,440.0
1312,1312,2.0,2.0,1.0,,405/68 Wests Road Maribyrnong VIC 3032,-37.7700925,144.8825128,$480 Per Week,9.1388,480.0
1313,1313,3.0,2.0,2.0,,2/62 The Parade Ascot Vale VIC 3032,-37.7726271,144.9167757,$850.00,6.7059,850.0
1314,1314,2.0,2.0,1.0,,902B/2 Wests Road Maribyrnong VIC 3032,-37.7737409,144.8816532,$410 weekly,8.9704,410.0
1315,1315,2.0,2.0,1.0,,3/52-56 Epsom Road Ascot Vale VIC 3032,-37.7821112,144.9158821,$440 per week,6.007999999999999,440.0
1316,1316,2.0,2.0,1.0,,303/32 La Scala Avenue Maribyrnong VIC 3032,-37.7812108,144.8935385,$440 per week,7.6406,440.0
1317,1317,2.0,2.0,1.0,,203/58 La Scala Avenue Maribyrnong VIC 3032,-37.7808118,144.8929363,$470 per week,7.7091,470.0
1318,1318,4.0,2.0,2.0,,4 West Street Ascot Vale VIC 3032,-37.7773029,144.9240858,$900 per week,5.8928,900.0
1319,1319,2.0,2.0,1.0,,6/140 Mt Alexander Road Travancore VIC 3032,-37.7830854,144.935272,$550 per week,4.7821,550.0
1320,1320,3.0,2.0,2.0,,1/36 Sandown Road Ascot Vale VIC 3032,-37.782894,144.91804399999995,$555.00,5.8084,555.0
1321,1321,4.0,2.0,2.0,,1/1 River Avenue Ascot Vale VIC 3032,-37.7800091,144.9014122,$799 Per Week,7.1447,799.0
1322,1322,2.0,2.0,1.0,,3/18 Rothwell Street Ascot Vale VIC 3032,-37.775895,144.9196146,$600.00,6.2676,600.0
1323,1323,2.0,2.0,1.0,,103/246 Union Road Ascot Vale VIC 3032,-37.7722096,144.9163063,$420pw/$1825pcm,6.768,420.0
1324,1324,2.0,2.0,1.0,,G06/20 Leonard Crescent Ascot Vale VIC 3032,-37.78459210000001,144.9066716,$440pw/$1912pcm,6.471,440.0
1325,1325,5.0,3.0,2.0,,107 Raleigh Road Maribyrnong VIC 3032,-37.7690588,144.89035719999995,$725.00,8.6605,725.0
1326,1326,4.0,2.0,2.0,,5 Forge Close Maribyrnong VIC 3032,-37.77303660000001,144.8776561,$560pw / $2433pcm,9.3081,560.0
1327,1327,3.0,2.0,2.0,,18 Kynoch Lane Maribyrnong VIC 3032,-37.77427210000001,144.879891,$495,9.0683,495.0
1328,1328,4.0,2.0,2.0,,6/1A Sandown Road Ascot Vale VIC 3032,-37.7830729,144.9211107,$690pw/$2998pcm,5.5983,690.0
1329,1329,3.0,2.0,2.0,,44 Dale Street Maribyrnong VIC 3032,-37.7628335,144.8870259,$500 Per Week,9.3316,500.0
1330,1330,3.0,2.0,1.0,,7 Hurtle Street Ascot Vale VIC 3032,-37.7711374,144.9032752,$540.00,7.651,540.0
1331,1331,6.0,3.0,4.0,,33 Kallara Grove Maribyrnong VIC 3032,-37.7858024,144.8874987,$820 Per Week,7.8467,820.0
1332,1332,2.0,2.0,1.0,,801/68 Wests rd Maribyrnong VIC 3032,-37.7700925,144.8825128,$470 Per Week,9.1388,470.0
1333,1333,4.0,2.0,2.0,,7 Londrew Court Maribyrnong VIC 3032,-37.7630967,144.8875847,$700pw/$3042pcm,9.2753,700.0
1334,1334,2.0,2.0,1.0,,25/2 HORIZON DRIVE Maribyrnong VIC 3032,-37.775921800000006,144.8916948,$450,8.1041,450.0
1335,1335,4.0,2.0,4.0,,29 Birdwood Street Maribyrnong VIC 3032,-37.7853723,144.8880575,$630,7.8252,630.0
1336,1336,3.0,2.0,1.0,,7 Rimfire Walk Maribyrnong VIC 3032,-37.771946,144.88101799999995,$460,9.1281,460.0
1337,1337,3.0,2.0,1.0,,61 Parkside Avenue Keilor East VIC 3033,-37.7410301,144.8546227,$430.00,13.0762,430.0
1338,1338,3.0,3.0,2.0,,1/14 Ellen Avenue Keilor East VIC 3033,-37.7490083,144.8700062,$550,11.4737,550.0
1339,1339,3.0,2.0,1.0,,63A Dinah Parade Keilor East VIC 3033,-37.7435036,144.86525769999997,$630.00,12.1959,630.0
1340,1340,2.0,2.0,2.0,,5 Mainridge Vista Keilor East VIC 3033,-37.7385738,144.8766746,$430.00 per week,11.8835,430.0
1341,1341,3.0,2.0,2.0,,200 Milleara Rd Keilor East VIC 3033,-37.745827,144.862994,$450 weekly,12.17,450.0
1342,1342,4.0,2.0,2.0,,76 Prospect Drive Keilor East VIC 3033,-37.7473222,144.85445090000005,$620 Per Week,12.6393,620.0
1343,1343,4.0,2.0,4.0,,11 Lauricella Avenue Keilor East VIC 3033,-37.7458178,144.86128280000003,$440,12.2841,440.0
1344,1344,3.0,2.0,2.0,,13 Jeffrey Street Keilor East VIC 3033,-37.7438474,144.86192739999996,$490 Per Week,12.3866,490.0
1345,1345,3.0,2.0,1.0,,49 West Gateway Keilor East VIC 3033,-37.7453872,144.8538064,$520 Per Week,12.8187,520.0
1346,1346,3.0,2.0,2.0,,1/17 Nyah Street Keilor East VIC 3033,-37.7351497,144.8676856,$580.00 Per Week,12.6997,580.0
1347,1347,3.0,2.0,2.0,,3/3 Rickard Street Avondale Heights VIC 3034,-37.7686321,144.8533767,$560 per week,11.3957,560.0
1348,1348,4.0,3.0,1.0,,43A Riverside Avenue Avondale Heights VIC 3034,-37.769031700000006,144.85818899999995,$720 per week,11.0047,720.0
1350,1350,3.0,2.0,2.0,,1/11 Sydney Street Avondale Heights VIC 3034,-37.7690771,144.859607,$580pw/$2520pcm,10.8941,580.0
1351,1351,4.0,2.0,1.0,,23 Sydney Street Avondale Heights VIC 3034,-37.768125,144.8597574,$580.00 per week,10.9362,580.0
1352,1352,5.0,2.0,2.0,,47 Orleans Rd Avondale Heights VIC 3034,-37.7535885,144.8616481,$670 Per Week,11.7101,670.0
1353,1353,3.0,2.0,1.0,,11A Wood St Avondale Heights VIC 3034,-37.76861029999999,144.8631091,$520 weekly,10.6553,520.0
1354,1354,4.0,3.0,2.0,,141 Riviera Road Avondale Heights VIC 3034,-37.753495,144.8710161,$700.00 per week,11.0773,700.0
1355,1355,3.0,2.0,2.0,,3 Buninyong Way Delahey VIC 3037,-37.7140252,144.7682186,$440 per Week,20.9657,440.0
1356,1356,2.0,2.0,1.0,,7/520 Melton Highway Sydenham VIC 3037,-37.694226,144.765846,$400,22.4254,400.0
1357,1357,4.0,2.0,1.0,,1/6 Catherine Drive Hillside VIC 3037,-37.69558170000001,144.7554141,$390 Per Week,23.0668,390.0
1358,1358,3.0,2.0,2.0,,2 Avenham Court Hillside VIC 3037,-37.6889262,144.75607250000004,$400 Per Week,23.4672,400.0
1359,1359,4.0,2.0,6.0,,8 Park Road Hillside VIC 3037,-37.6847472,144.7411821,$570 pw,24.7922,570.0
1360,1360,4.0,2.0,2.0,,2 Oakwood Court Hillside VIC 3037,-37.6894935,144.7383073,$500 Per Week,24.6848,500.0
1361,1361,4.0,2.0,2.0,,79 The Esplanade Taylors Hill VIC 3037,-37.7201536,144.7407959,$540 per week,22.6794,540.0
1362,1362,3.0,2.0,,,10 Manchester Drive Sydenham VIC 3037,-37.6864563,144.7589909,$360 per week / $1560 per month,23.4358,360.0
1363,1363,4.0,2.0,2.0,640.0,15 Conrad Terrace Taylors Hill VIC 3037,-37.7223732,144.74877719999995,$580 per week pw,21.9449,580.0
1364,1364,3.0,2.0,2.0,,11 Hulme Court Hillside VIC 3037,-37.6915168,144.75564340000003,$460 per week,23.3214,460.0
1365,1365,3.0,2.0,2.0,,2/19 Jade Way Hillside VIC 3037,-37.7046256,144.7475017,$380 pw,23.0648,380.0
1366,1366,3.0,2.0,2.0,,17 Penzance Place Sydenham VIC 3037,-37.68626939999999,144.75849730000004,$420 per week,23.4828,420.0
1367,1367,3.0,2.0,2.0,,9 Michael Court Hillside VIC 3037,-37.6943023,144.7518884,$400.00,23.4015,400.0
1368,1368,3.0,2.0,2.0,,16 The Glades Taylors Hill VIC 3037,-37.71241,144.764852,$450 per week,21.3122,450.0
1369,1369,3.0,2.0,4.0,,12 Leslie Court Hillside VIC 3037,-37.69359229999999,144.75285390000005,$380 per week,23.3797,380.0
1370,1370,4.0,2.0,3.0,,6 Plath Close Delahey VIC 3037,-37.71805870000001,144.780023,$400,19.8525,400.0
1371,1371,6.0,2.0,3.0,,12 BROGIL WALK Sydenham VIC 3037,-37.7041432,144.7616732,$580,22.0627,580.0
1372,1372,4.0,2.0,2.0,,38 Eloura Circuit Taylors Hill VIC 3037,-37.7126303,144.7514378,$430 pw,22.2931,430.0
1374,1374,3.0,2.0,2.0,,1/7 Lorraine Court Hillside VIC 3037,-37.703185,144.7440899,$390.00,23.404,390.0
1375,1375,4.0,2.0,2.0,,16 Balmain Circuit Taylors Hill VIC 3037,-37.7164875,144.7462883,$430 per week,22.4599,430.0
1376,1376,3.0,2.0,2.0,,6B Sica Court Sydenham VIC 3037,-37.70561989999999,144.76092219999995,$460 per week,22.0228,460.0
1377,1377,2.0,2.0,1.0,,28/358 Sydenham Road Sydenham VIC 3037,-37.7024529,144.7725112,$370,21.4021,370.0
1378,1378,3.0,2.0,1.0,,44/358 Sydenham Road Sydenham VIC 3037,-37.7021815,144.7721636,$375,21.4447,375.0
1379,1379,4.0,2.0,,,17 Pastoral Place Sydenham VIC 3037,-37.7026269,144.7648707,$460 pw,21.9316,460.0
1380,1380,3.0,2.0,2.0,,45 Durack Circuit Taylors Hill VIC 3037,-37.7151542,144.7554312,$420 Per Week,21.8462,420.0
1381,1381,3.0,2.0,2.0,,4/42 Buckingham Street Sydenham VIC 3037,-37.6890834,144.76293940000005,$425 pw,22.9815,425.0
1382,1382,3.0,2.0,1.0,,45 Boberrit Wynd Sydenham VIC 3037,-37.7037863,144.7599351,$400,22.2108,400.0
1383,1383,3.0,2.0,5.0,,37 Stagecoach Crescent Sydenham VIC 3037,-37.7013088,144.76667340000003,$430,21.8902,430.0
1384,1384,3.0,2.0,2.0,,16 Penzance Place Sydenham VIC 3037,-37.68579829999999,144.75834709999995,$380,23.5259,380.0
1385,1385,3.0,2.0,1.0,,32 Bungarim Wynd Sydenham VIC 3037,-37.7057914,144.75886210000004,$380 pw,22.1614,380.0
1387,1387,3.0,2.0,2.0,239.8,26 The Glades Taylors Hill VIC 3037,-37.712841,144.764943,$400,21.279,400.0
1388,1388,5.0,2.0,2.0,,3 Argyle Way Taylors Hill VIC 3037,-37.714255,144.7445076,$530,22.7211,530.0
1389,1389,2.0,2.0,1.0,,2C Argyle Street Moonee Ponds VIC 3039,-37.77013970000001,144.90710159999998,$565pw/$2455pcm,7.4875,565.0
1390,1390,2.0,2.0,1.0,,2/38 Evans Street Moonee Ponds VIC 3039,-37.7612953,144.9361516,$470 Per Week,6.8722,470.0
1391,1391,4.0,2.0,2.0,,723 Mt Alexander Road Moonee Ponds VIC 3039,-37.7629044,144.9218927,$850pw/$3693pcm,7.303,850.0
1392,1392,3.0,2.0,2.0,,4/23 Maple Walk Moonee Ponds VIC 3039,-37.7675363,144.9198932,$850 per week,6.9776,850.0
1393,1393,2.0,2.0,1.0,,26/15 Moore Street Moonee Ponds VIC 3039,-37.76748900000001,144.9201297,$440 per week,6.9695,440.0
1394,1394,2.0,2.0,1.0,,410/333 Ascot Vale Road Moonee Ponds VIC 3039,-37.7682478,144.9244497,$450 pw $480 pw,6.6823,450.0
1395,1395,2.0,2.0,,,3 Albert Street Moonee Ponds VIC 3039,-37.7632256,144.9215487,$570.00,7.2895,570.0
1396,1396,3.0,3.0,2.0,,4/243 Union Road Moonee Ponds VIC 3039,-37.77115850000001,144.91587859999996,$780,6.8812,780.0
1397,1397,2.0,2.0,1.0,,508/36 Margaret Street Moonee Ponds VIC 3039,-37.7652783,144.9197379,$520 per week,7.1897,520.0
1398,1398,2.0,2.0,1.0,,910/331-333 Ascot Vale Road Moonee Ponds VIC 3039,-37.768347,144.924443,$500,6.6735,500.0
1399,1399,3.0,2.0,2.0,,802/701 Mt Alexander Road Moonee Ponds VIC 3039,-37.7644929,144.9228602,$825,7.1083,825.0
1400,1400,4.0,2.0,1.0,,50 Darling Moonee Ponds VIC 3039,-37.7665284,144.911401,$560 per week,7.529,560.0
1401,1401,2.0,2.0,1.0,,1320/40 Hall Street Moonee Ponds VIC 3039,-37.7658285,144.9210764,$500 per week,7.0721,500.0
1402,1402,2.0,2.0,,,201/525 Mount Alexander Road Moonee Ponds VIC 3039,-37.7705519,144.9256435,$480 per week,6.4111,480.0
1403,1403,3.0,2.0,,,22 Clarinda Rd Moonee Ponds VIC 3039,-37.7627448,144.9080044,$560 weekly,8.0437,560.0
1404,1404,4.0,2.0,3.0,490.0,20 Vine Street Moonee Ponds VIC 3039,-37.7687882,144.9286227,$650 per week,6.4334,650.0
1405,1405,3.0,2.0,1.0,,110 Park Street Moonee Ponds VIC 3039,-37.7607599,144.9098962,$850pw - $3693pcm,8.1104,850.0
1406,1406,3.0,3.0,2.0,,1/45 Salisbury Street Moonee Ponds VIC 3039,-37.7605753,144.9331052,$610,7.0544,610.0
1407,1407,2.0,2.0,1.0,,305/9 Shuter Street Moonee Ponds VIC 3039,-37.767679,144.9204737,$500.00,6.9346,500.0
1408,1408,3.0,2.0,2.0,,3/63 Buckley Street Moonee Ponds VIC 3039,-37.7578054,144.9223107,$820 per week,7.7679,820.0
1409,1409,4.0,2.0,2.0,,149 Park Street Moonee Ponds VIC 3039,-37.7608459,144.9067146,$875pw/$3802pcm,8.2787,875.0
1410,1410,2.0,2.0,1.0,,2/23A Mantell Street Moonee Ponds VIC 3039,-37.7639674,144.9154754,$615pw/$2665pcm,7.5282,615.0
1411,1411,3.0,2.0,1.0,,2/32 Caroline Street Aberfeldie VIC 3040,-37.75894260000001,144.8921626,$520,9.2982,520.0
1412,1412,2.0,2.0,1.0,,2/250 Pascoe Vale Road Essendon VIC 3040,-37.7512344,144.92570769999998,$490,8.2729,490.0
1413,1413,2.0,2.0,1.0,,2/181-183 Buckley Street Essendon VIC 3040,-37.75655440000001,144.9099822,$470 weekly,8.4792,470.0
1415,1415,3.0,2.0,2.0,,2/9 Hampton Road Essendon West VIC 3040,-37.7512854,144.8884874,$650,10.1371,650.0
1416,1416,3.0,2.0,2.0,,2/132 Cooper St Essendon VIC 3040,-37.742157,144.8991051,$700 weekly,10.3396,700.0
1417,1417,2.0,2.0,1.0,,215/1050 Mt Alexander Road Essendon VIC 3040,-37.7485235,144.9136369,$470 Per Week,9.0461,470.0
1418,1418,4.0,2.0,2.0,,20 Shaftesbury Street Essendon VIC 3040,-37.7519149,144.9227527,$750.00 per week,8.3227,750.0
1419,1419,2.0,2.0,1.0,,501A/40 Collins Street Essendon VIC 3040,-37.7438294,144.9079399,$460.00 per week,9.7539,460.0
1420,1420,2.0,2.0,1.0,,804/19 Russell Street Essendon VIC 3040,-37.7563126,144.91684019999997,$480,8.1608,480.0
1421,1421,4.0,2.0,,,15 Ruby Street Essendon West VIC 3040,-37.75310820000001,144.8875954,$720 Per Week,10.0435,720.0
1422,1422,2.0,2.0,2.0,,257A Pascoe Vale Road Essendon VIC 3040,-37.7508491,144.92455880000003,$600.00,8.356,600.0
1423,1423,2.0,2.0,1.0,,6/181-183 Buckley Street Essendon VIC 3040,-37.75655440000001,144.9099822,$450/week,8.4792,450.0
1424,1424,3.0,2.0,2.0,,5/116 Glass Street Essendon VIC 3040,-37.7457662,144.9120245,$675.00,9.3823,675.0
1425,1425,2.0,2.0,1.0,,5/2 Clarinda Street Essendon VIC 3040,-37.7566197,144.90920830000005,$420 pw,8.5137,420.0
1427,1427,3.0,2.0,,,3/142 Cooper Street Essendon VIC 3040,-37.741547,144.899405,$510.00,10.3801,510.0
1428,1428,4.0,2.0,,,31 Hampton Road Essendon West VIC 3040,-37.75100629999999,144.88595130000004,$400pw/$1738pcm,10.3125,400.0
1429,1429,4.0,2.0,1.0,,2/2 Diamond Street Essendon West VIC 3040,-37.7506033,144.8893256,$750 Per Week,10.1432,750.0
1430,1430,2.0,2.0,1.0,,2/33 Fletcher Street Essendon VIC 3040,-37.7556825,144.9211617,$550 Per Week,8.0231,550.0
1431,1431,3.0,2.0,1.0,,125 Spencer Street Essendon VIC 3040,-37.7452636,144.8912814,$725 Per Week,10.4812,725.0
1432,1432,4.0,2.0,1.0,,126 Roberts Street Essendon VIC 3040,-37.7436035,144.9003518,$730 Per Week,10.1448,730.0
1433,1433,3.0,3.0,2.0,,91A Deakin Street Essendon VIC 3040,-37.7445849,144.89196909999995,$1000 per week,10.5017,1000.0
1434,1434,3.0,3.0,2.0,,61 Glass Street Essendon VIC 3040,-37.74673170000001,144.9165822,$560,9.0887,560.0
1435,1435,2.0,2.0,1.0,,103/316 Pascoe Vale Road Essendon VIC 3040,-37.7462412,144.9263649,$400pw/$1738pcm,8.7526,400.0
1436,1436,4.0,3.0,,,59 Mary Street Essendon VIC 3040,-37.7487974,144.8911524,$730pw / $3172pcm,10.1873,730.0
1437,1437,2.0,2.0,1.0,,11/30-34 Napier Street Essendon VIC 3040,-37.75407,144.918202,"$500PW, $2173PCM",8.3099,500.0
1438,1438,4.0,3.0,2.0,,81 Deakin Street Essendon VIC 3040,-37.7461693,144.89179719999996,$800.00,10.3744,800.0
1439,1439,3.0,2.0,1.0,,"9A Donald Avenue, Essendon VIC 3040",-37.7532171,144.9328157,$520 per week,7.815,520.0
1440,1440,2.0,2.0,1.0,,2/4 Fitzgerald Road Essendon VIC 3040,-37.7578165,144.926795,$450 per week,7.5757,450.0
1441,1441,3.0,2.0,1.0,,1/110 Hoffmans Road Essendon VIC 3040,-37.7438254,144.89166819999997,$700 per week,10.5842,700.0
1442,1442,3.0,2.0,2.0,,117/87-89 Raleigh Street Essendon VIC 3040,-37.75331970000001,144.92217240000005,$490 Per Week,8.2089,490.0
1443,1443,2.0,2.0,1.0,,6/85 Bulla Road Essendon North VIC 3041,-37.7374972,144.9049458,$450 Per Week,10.4923,450.0
1444,1444,3.0,2.0,3.0,,47 Collegian Avenue Strathmore VIC 3041,-37.735153,144.9223227,$780.00,10.0266,780.0
1445,1445,2.0,2.0,1.0,,309/64 Keilor Road Essendon North VIC 3041,-37.7427701,144.9066159,$400pw/$1738pcm,9.9158,400.0
1446,1446,3.0,2.0,3.0,,4A Dagonet Street Strathmore VIC 3041,-37.7287326,144.91395559999995,$480 per week,10.9793,480.0
1447,1447,2.0,2.0,1.0,,1/110 Keilor Road Essendon North VIC 3041,-37.7417539,144.9039846,$380.00 per week,10.136000000000001,380.0
1448,1448,3.0,2.0,,,22 Willonga Street Strathmore VIC 3041,-37.7272706,144.91793669999996,$570.00,10.9851,570.0
1449,1449,3.0,2.0,1.0,,9A Salisbury Street Essendon North VIC 3041,-37.7364949,144.9022307,$520 per week,10.7126,520.0
1450,1450,4.0,3.0,2.0,,2/164 Lebanon Street Strathmore VIC 3041,-37.7233825,144.9077895,$650 weekly,11.7511,650.0
1451,1451,3.0,2.0,,,601A Keilor Road Niddrie VIC 3042,-37.7325769,144.8790187,$600 per week,12.2579,600.0
1452,1452,3.0,2.0,1.0,,3/42 Carrington Road Niddrie VIC 3042,-37.7371636,144.8875417,$509.98,11.3917,509.0
1453,1453,3.0,2.0,2.0,,1/68 Bowes Avenue Airport West VIC 3042,-37.72861109999999,144.8854785,$580.00,12.2637,580.0
1454,1454,3.0,2.0,1.0,,4A Sexton St Airport West VIC 3042,-37.71808950000001,144.880979,$430 per week,13.450999999999999,430.0
1455,1455,4.0,3.0,1.0,,30 Carrington Rd Niddrie VIC 3042,-37.7373686,144.8885733,$900 per week,11.3182,900.0
1456,1456,3.0,2.0,2.0,,6/39 Hillside Grove Airport West VIC 3042,-37.7271806,144.8743038,$540pw/$2346pcm,12.985999999999999,540.0
1457,1457,3.0,2.0,2.0,,86A Victory Road Airport West VIC 3042,-37.7176917,144.8841891,$550pw/$2390pcm,13.3316,550.0
1458,1458,3.0,2.0,2.0,,3/79 Coghlan Street Niddrie VIC 3042,-37.7417321,144.8833724,$650pw/$2824pcm,11.2301,650.0
1459,1459,4.0,2.0,2.0,,15a Ida Street Niddrie VIC 3042,-37.7461933,144.8892396,$850.00,10.517000000000001,850.0
1460,1460,2.0,2.0,1.0,,2/6 Green Street Airport West VIC 3042,-37.728259,144.8897554,$450.00,12.0804,450.0
1461,1461,2.0,2.0,1.0,,25 Thomas Street Airport West VIC 3042,-37.71924,144.876775,$430pw/$1868pcm,13.558,430.0
1462,1462,3.0,2.0,2.0,,1 Irving Street Niddrie VIC 3042,-37.7353688,144.8906366,$710 per week,11.388,710.0
1463,1463,3.0,2.0,1.0,,20 George Street Niddrie VIC 3042,-37.74323010000001,144.88530659999995,$650 Per Week,10.9927,650.0
1464,1464,2.0,2.0,1.0,,1/22 Green Street Airport West VIC 3042,-37.72815610000001,144.88837990000005,$405 pw,12.1582,405.0
1465,1465,4.0,3.0,2.0,,47 Diamond Street Niddrie VIC 3042,-37.7463652,144.8896909,$725 Per Week,10.4767,725.0
1466,1466,4.0,2.0,3.0,,5/62A Coghlan Street Niddrie VIC 3042,-37.7412069,144.8841891,$650pw/ $2824 pcm,11.2278,650.0
1467,1467,3.0,2.0,2.0,374.0,2 Michael Court Niddrie VIC 3042,-37.74433870000001,144.88341540000005,$635 per week,11.0096,635.0
1468,1468,3.0,2.0,1.0,,1/46 Broadmeadows Rd Tullamarine VIC 3043,-37.7042092,144.8796116,"$620.00 PW / $2,694.00 PCM",14.8174,620.0
1469,1469,2.0,2.0,1.0,,2/46 Broadmeadows Rd Tullamarine VIC 3043,-37.7042092,144.8796116,"$580.00 PW / $2,521.00 PCM",14.8174,580.0
1470,1470,3.0,2.0,2.0,,3/46 Broadmeadows Rd Tullamarine VIC 3043,-37.7042092,144.8796116,"$620.00 PW / $2,694.00 PCM",14.8174,620.0
1471,1471,4.0,2.0,2.0,,86 Lackenheath Dr Tullamarine VIC 3043,-37.699437,144.8853926,"$480 PW / $2,086 PCM",15.0253,480.0
1472,1472,3.0,2.0,1.0,,2/39 Banksia Grove Tullamarine VIC 3043,-37.7046251,144.8805403,"$420.00 per week / $1,820.00 PCM",14.7356,420.0
1473,1473,4.0,2.0,2.0,,45 Churchill Avenue Tullamarine VIC 3043,-37.7024859,144.8726707,$475,15.3038,475.0
1474,1474,3.0,3.0,2.0,,1/125 Melrose Drive Tullamarine VIC 3043,-37.706488,144.884792,$600PW | $2607PCM,14.3666,600.0
1476,1476,3.0,2.0,1.0,,99 Marigold Crescent Gowanbrae VIC 3043,-37.6999024,144.89915219999997,$430 per week,14.4398,430.0
1477,1477,3.0,2.0,3.0,,2A Grevillia Road Pascoe Vale VIC 3044,-37.7212149,144.92623590000005,$530,11.3582,530.0
1478,1478,3.0,2.0,2.0,,4/60 Park Street Pascoe Vale VIC 3044,-37.72354970000001,144.9240033,$480 per week,11.1765,480.0
1479,1479,4.0,2.0,2.0,,607 Bell Street Pascoe Vale South VIC 3044,-37.73858389999999,144.93916230000005,$610.00,9.1773,610.0
1480,1480,2.0,2.0,3.0,,1/22 Park Street Pascoe Vale VIC 3044,-37.7269404,144.9247523,$450.00,10.7991,450.0
1481,1481,3.0,2.0,,,2/30 Pleasant Street Pascoe Vale VIC 3044,-37.7267198,144.93550369999997,$515,10.5362,515.0
1482,1482,3.0,2.0,6.0,407.0,9 McGregor Street Pascoe Vale VIC 3044,-37.72051769999999,144.9496761,$620 PW / $2694 PCM,10.9643,620.0
1483,1483,4.0,2.0,3.0,,34 Cumberland Road Pascoe Vale VIC 3044,-37.7352417,144.9380627,$550 pw / $2390 pcm,9.5617,550.0
1484,1484,3.0,2.0,1.0,,3/99 Northumberland Road Pascoe Vale VIC 3044,-37.72126,144.9321614,$525 pw / $2281 pcm,11.2004,525.0
1485,1485,2.0,2.0,1.0,,110B/23 Cumberland Road Pascoe Vale South VIC 3044,-37.73546870000001,144.9370802,$430 Per Week,9.5606,430.0
1486,1486,3.0,2.0,2.0,,34 Merbein Street Pascoe Vale VIC 3044,-37.71663579999999,144.9487564,$500 Per Week,11.4035,500.0
1487,1487,3.0,2.0,2.0,,4/24 Kitchener St Pascoe Vale VIC 3044,-37.717655,144.938862,$520,11.4461,520.0
1488,1488,3.0,2.0,2.0,,5/30 Arndt Road Pascoe Vale VIC 3044,-37.720566,144.931586,$470,11.2886,470.0
1489,1489,3.0,2.0,4.0,,7 Purches Avenue Pascoe Vale South VIC 3044,-37.7481128,144.9424068,$700,8.0788,700.0
1490,1490,2.0,2.0,1.0,,5/16 Park Street Pascoe Vale VIC 3044,-37.7284475,144.9258059,$430 PER WEEK,10.6097,430.0
1491,1491,3.0,3.0,2.0,,1/19 Arndt Road Pascoe Vale VIC 3044,-37.7209732,144.9326446,"$540.00pw / $2,346.00pcm",11.2197,540.0
1492,1492,2.0,2.0,1.0,,2/535-539 Pascoe Vale Road Pascoe Vale VIC 3044,-37.7344578,144.92461699999996,$400 pw,10.0213,400.0
1493,1493,3.0,2.0,2.0,,4/37 Sylvan Grove Pascoe Vale VIC 3044,-37.7273191,144.9413371,$560pw,10.3487,560.0
1494,1494,3.0,2.0,2.0,,1/32 Shanley St Pascoe Vale VIC 3044,-37.7192993,144.9412455,$540.00,11.2235,540.0
1495,1495,2.0,2.0,2.0,,12 Hatter Street Pascoe Vale South VIC 3044,-37.7378056,144.9446435,$450 per week,9.146,450.0
1496,1496,3.0,2.0,2.0,,7/137 Northumberland Rd Pascoe Vale VIC 3044,-37.7177982,144.93241310000005,$530.00,11.5659,530.0
1497,1497,5.0,3.0,4.0,,3 Thistle Street Pascoe Vale South VIC 3044,-37.7405597,144.934579,$990pw / $4301pcm,9.0831,990.0
1498,1498,3.0,2.0,1.0,,13 Elgin Street Pascoe Vale South VIC 3044,-37.7474226,144.9467726,$400.00 Per Week,8.0603,400.0
1499,1499,2.0,2.0,1.0,,4/7 Mccracken Avenue Pascoe Vale VIC 3044,-37.7292439,144.926752,"$460.00pw / $1,999.00pcm",10.4981,460.0
1500,1500,2.0,2.0,2.0,,6/14 McCracken Avenue Pascoe Vale VIC 3044,-37.7283541,144.9271852,$360 per week,10.5789,360.0
1501,1501,2.0,2.0,1.0,,5/10 Park Street Pascoe Vale VIC 3044,-37.7292438,144.9263219,$420 Per Week,10.5109,420.0
1502,1502,3.0,2.0,2.0,,35 Shanley Street Pascoe Vale VIC 3044,-37.7195259,144.9409444,$440 per week,11.2041,440.0
1503,1503,2.0,2.0,1.0,,6/21-23 Westgate Street Pascoe Vale VIC 3044,-37.7377692,144.94206269999995,$420,9.2011,420.0
1504,1504,2.0,2.0,1.0,,1/430-432 Gaffney Street Pascoe Vale VIC 3044,-37.730106,144.9288593,$650.00,10.3465,650.0
1505,1505,4.0,3.0,2.0,,17 Sutherland Street Hadfield VIC 3046,-37.7084893,144.9478265,$600,12.312999999999999,600.0
